mutation,segment
31,0
33,0
34,0
43,0
46,0
65,0
118,0
168,0
173,0
189,0
207,0
211,0
213,0
216,0
222,0
223,0
247,0
295,0
304,0
316,0
354,0
365,0
375,0
382,0
406,0
412,0
449,0
451,0
467,0
468,0
492,0
496,0
501,0
537,0
551,0
565,0
571,0
584,0
591,0
620,0
623,0
643,0
665,0
668,0
678,0
697,0
701,0
707,0
727,0
733,0
735,0
736,0
742,0
765,0
770,0
778,0
781,0
817,0
829,0
848,0
858,0
861,0
870,0
871,0
917,0
918,0
935,0
951,0
963,0
983,0
1005,0
1006,0
1036,0
1044,0
1056,0
1057,0
1064,0
1069,0
1074,0
1075,0
1099,0
1101,0
1146,0
1154,0
1157,0
1177,0
1182,0
1190,0
1192,0
1196,0
1207,0
1229,0
1234,0
1235,0
1258,0
1318,0
1329,0
1332,0
1346,0
1347,0
1363,0
1365,0
1371,0
1409,0
1421,0
1432,0
1443,0
1453,0
1468,0
1470,0
1494,0
1498,0
1508,0
1514,0
1531,0
1533,0
1535,0
1539,0
1542,0
1552,0
1553,0
1572,0
1575,0
1586,0
1588,0
1592,0
1646,0
1648,0
1676,0
1713,0
1724,0
1734,0
1746,0
1762,0
1801,0
1823,0
1826,0
1861,0
1873,0
1874,0
1881,0
1882,0
1886,0
1887,0
1891,0
1922,0
1939,0
1950,0
1960,0
1963,0
1988,0
2009,0
2019,0
2022,0
2029,0
2031,0
2047,0
2073,0
2080,0
2101,0
2116,0
2139,0
2141,0
2145,0
2147,0
2148,0
2173,0
2178,0
2185,0
2187,0
2194,0
2196,0
2198,0
2220,0
2256,0
2257,0
2259,0
2270,0
2274,0
2283,0
2315,0
2339,0
2340,0
2344,0
2395,0
2396,0
2406,0
2410,0
2411,0
2413,0
2426,0
2431,0
2432,0
2434,0
2460,0
2464,0
2483,0
2513,0
2517,0
2525,0
2526,0
2531,0
2542,0
2548,0
2567,0
2572,0
2575,0
2581,0
2585,0
2588,0
2596,0
2599,0
2633,0
2653,0
2658,0
2664,0
2671,0
2673,0
2678,0
2691,0
2708,0
2721,0
2732,0
2736,0
2787,0
2792,0
2793,0
2802,0
2811,0
2830,0
2839,0
2844,0
2867,0
2880,0
2890,0
2900,0
2958,0
2964,0
2969,0
2975,0
2980,0
2986,0
2987,0
2997,0
3018,0
3024,0
3027,0
3035,0
3040,0
3072,0
3074,0
3086,0
3104,0
3110,0
3119,0
3123,0
3166,0
3174,0
3191,0
3192,0
3193,0
3198,0
3207,0
3213,0
3233,0
3238,0
3250,0
3264,0
3265,0
3276,0
3277,0
3280,0
3309,0
3328,0
3329,0
3335,0
3357,0
3360,0
3361,0
3368,0
3380,0
3393,0
3408,0
3410,0
3463,0
3466,0
3498,0
3508,0
3509,0
3531,0
3533,0
3537,0
3548,0
3559,0
3565,0
3598,0
3609,0
3614,0
3629,0
3634,0
3637,0
3659,0
3663,0
3704,0
3727,0
3741,0
3744,0
3771,0
3782,0
3785,0
3786,0
3807,0
3808,0
3843,0
3850,0
3856,0
3867,0
3873,0
3875,0
3886,0
3891,0
3893,0
3904,0
3918,0
3920,0
3925,0
3926,0
3954,0
3956,0
3974,0
3981,0
3987,0
3998,0
4006,0
4012,0
4043,0
4060,0
4070,0
4072,0
4079,0
4113,0
4114,0
4122,0
4144,0
4148,0
4153,0
4171,0
4172,0
4178,0
4190,0
4211,0
4217,0
4221,0
4241,0
4247,0
4249,0
4251,0
4263,0
4275,0
4276,0
4316,0
4345,0
4349,0
4362,0
4380,0
4390,0
4422,0
4428,0
4444,0
4478,0
4518,0
4551,0
4574,0
4577,0
4579,0
4583,0
4587,0
4589,0
4607,0
4612,0
4617,0
4651,0
4705,0
4707,0
4718,0
4731,0
4742,0
4747,0
4754,0
4780,0
4794,0
4822,0
4823,0
4860,0
4866,0
4870,0
4873,0
4886,0
4894,0
4926,0
4930,0
4957,0
4967,0
4987,0
4991,0
5003,0
5012,0
5022,0
5027,0
5067,0
5069,0
5093,0
5099,0
5101,0
5104,0
5115,0
5144,0
5157,0
5169,0
5215,0
5262,0
5289,0
5292,0
5309,0
5310,0
5334,0
5344,0
5366,0
5388,0
5391,0
5397,0
5400,0
5412,0
5434,0
5451,0
5454,0
5481,0
5495,0
5500,0
5504,0
5520,0
5529,0
5547,0
5552,0
5598,0
5638,0
5684,0
5690,0
5694,0
5719,0
5720,0
5731,0
5733,0
5757,0
5761,0
5765,0
5784,0
5821,0
5837,0
5872,0
5873,0
5890,0
5908,0
5915,0
5916,0
5927,0
5937,0
5939,0
5985,0
5996,0
6027,0
6036,0
6046,0
6063,0
6072,0
6085,0
6131,0
6140,0
6144,0
6158,0
6176,0
6210,0
6213,0
6226,0
6228,0
6248,0
6255,0
6262,0
6269,0
6278,0
6286,0
6303,0
6326,0
6332,0
6355,0
6359,0
6368,0
6386,0
6399,0
6402,0
6423,0
6450,0
6457,0
6461,0
6484,0
6511,0
6517,0
6518,0
6528,0
6529,0
6545,0
6572,0
6593,0
6617,0
6646,0
6649,0
6651,0
6660,0
6701,0
6706,0
6710,0
6722,0
6724,0
6739,0
6766,0
6774,0
6782,0
6802,0
6810,0
6811,0
6816,0
6825,0
6829,0
6844,0
6848,0
6860,0
6868,0
6872,0
6893,0
6896,0
6909,0
6943,0
6962,0
6973,0
6977,0
6985,0
7005,0
7015,0
7029,0
7033,0
7064,0
7068,0
7079,0
7090,0
7095,0
7097,0
7148,0
7161,0
7186,0
7194,0
7208,0
7218,0
7231,0
7235,0
7239,0
7246,0
7255,0
7298,0
7300,0
7316,0
7317,0
7318,0
7319,0
7323,0
7330,0
7331,0
7333,0
7354,0
7385,0
7394,0
7401,0
7405,0
7408,0
7416,0
7423,0
7429,0
7450,0
7471,0
7487,0
7492,0
7506,0
7508,0
7518,0
7552,0
7556,0
7565,0
7568,0
7591,0
7608,0
7615,0
7636,0
7637,0
7643,0
7646,0
7659,0
7669,0
7705,0
7706,0
7719,0
7731,0
7741,0
7742,0
7752,0
7763,0
7777,0
7796,0
7815,0
7816,0
7871,0
7887,0
7890,0
7906,0
7907,0
7921,0
7922,0
7934,0
7951,0
7954,0
7964,0
7969,0
7975,0
7980,0
7986,0
8019,0
8026,0
8032,0
8035,0
8043,0
8072,0
8104,0
8110,0
8113,0
8130,0
8134,0
8145,0
8154,0
8187,0
8189,0
8199,0
8215,0
8217,0
8225,0
8228,0
8237,0
8248,0
8258,0
8266,0
8279,0
8284,0
8288,0
8301,0
8307,0
8314,0
8326,0
8327,0
8344,0
8355,0
8361,0
8369,0
8373,0
8387,0
8424,0
8435,0
8441,0
8445,0
8446,0
8478,0
8479,0
8498,0
8540,0
8546,0
8568,0
8578,0
8591,0
8592,0
8614,0
8636,0
8639,0
8640,0
8645,0
8646,0
8658,0
8691,0
8708,0
8710,0
8736,0
8739,0
8746,0
8747,0
8769,0
8800,0
8803,0
8820,0
8827,0
8829,0
8845,0
8847,0
8884,0
8890,0
8912,0
8914,0
8923,0
8948,0
8970,0
8985,0
9006,0
9042,0
9054,0
9060,0
9062,0
9077,0
9079,0
9101,0
9117,0
9128,0
9134,0
9141,0
9155,0
9165,0
9177,0
9187,0
9189,0
9197,0
9203,0
9207,0
9210,0
9220,0
9225,0
9235,0
9278,0
9289,0
9301,0
9305,0
9306,0
9312,0
9329,0
9367,0
9379,0
9383,0
9423,0
9434,0
9452,0
9454,0
9474,0
9476,0
9485,0
9522,0
9528,0
9546,0
9568,0
9585,0
9588,0
9591,0
9611,0
9621,0
9631,0
9641,0
9646,0
9649,0
9654,0
9657,0
9669,0
9709,0
9717,0
9731,0
9737,0
9740,0
9741,0
9758,0
9763,0
9765,0
9786,0
9802,0
9804,0
9807,0
9816,0
9819,0
9829,0
9843,0
9845,0
9890,0
9896,0
9915,0
9916,0
9917,0
9929,0
9937,0
9965,0
9978,0
2,1
8,1
11,1
25,1
42,1
48,1
70,1
89,1
100,1
116,1
124,1
125,1
140,1
156,1
174,1
182,1
196,1
220,1
238,1
239,1
265,1
277,1
279,1
341,1
356,1
383,1
404,1
427,1
444,1
454,1
461,1
485,1
491,1
500,1
505,1
531,1
572,1
577,1
579,1
596,1
598,1
604,1
614,1
615,1
616,1
625,1
635,1
656,1
673,1
682,1
684,1
685,1
710,1
711,1
723,1
739,1
782,1
806,1
807,1
820,1
838,1
926,1
965,1
971,1
999,1
1004,1
1009,1
1012,1
1025,1
1027,1
1039,1
1059,1
1120,1
1148,1
1163,1
1204,1
1273,1
1295,1
1307,1
1325,1
1326,1
1351,1
1353,1
1368,1
1370,1
1398,1
1426,1
1441,1
1464,1
1469,1
1474,1
1478,1
1523,1
1561,1
1569,1
1570,1
1596,1
1599,1
1610,1
1622,1
1624,1
1626,1
1647,1
1651,1
1672,1
1675,1
1688,1
1692,1
1693,1
1727,1
1744,1
1752,1
1763,1
1765,1
1772,1
1780,1
1813,1
1830,1
1841,1
1851,1
1856,1
1867,1
1880,1
1892,1
1898,1
1914,1
1917,1
1926,1
1931,1
1932,1
1941,1
1985,1
1991,1
1994,1
2015,1
2050,1
2056,1
2063,1
2066,1
2070,1
2125,1
2135,1
2163,1
2181,1
2232,1
2250,1
2251,1
2266,1
2286,1
2305,1
2329,1
2332,1
2401,1
2412,1
2415,1
2424,1
2430,1
2433,1
2440,1
2469,1
2475,1
2520,1
2529,1
2559,1
2565,1
2577,1
2612,1
2621,1
2642,1
2651,1
2655,1
2672,1
2674,1
2675,1
2692,1
2694,1
2697,1
2704,1
2735,1
2742,1
2747,1
2757,1
2760,1
2774,1
2786,1
2791,1
2796,1
2833,1
2834,1
2838,1
2846,1
2851,1
2859,1
2863,1
2864,1
2903,1
2911,1
2925,1
2981,1
2992,1
3008,1
3009,1
3014,1
3050,1
3090,1
3092,1
3108,1
3170,1
3178,1
3182,1
3247,1
3249,1
3259,1
3303,1
3308,1
3310,1
3323,1
3354,1
3384,1
3390,1
3396,1
3409,1
3431,1
3456,1
3470,1
3475,1
3488,1
3510,1
3532,1
3544,1
3575,1
3581,1
3608,1
3626,1
3627,1
3670,1
3702,1
3707,1
3723,1
3739,1
3751,1
3755,1
3764,1
3776,1
3787,1
3810,1
3811,1
3817,1
3840,1
3895,1
3936,1
3961,1
3965,1
3990,1
3995,1
4000,1
4001,1
4020,1
4027,1
4029,1
4033,1
4035,1
4040,1
4055,1
4059,1
4067,1
4071,1
4085,1
4091,1
4096,1
4115,1
4120,1
4121,1
4152,1
4182,1
4239,1
4277,1
4298,1
4317,1
4325,1
4343,1
4383,1
4392,1
4398,1
4405,1
4410,1
4411,1
4413,1
4438,1
4453,1
4458,1
4475,1
4477,1
4491,1
4512,1
4528,1
4532,1
4533,1
4535,1
4548,1
4598,1
4609,1
4631,1
4644,1
4647,1
4663,1
4679,1
4680,1
4686,1
4689,1
4693,1
4712,1
4723,1
4726,1
4737,1
4740,1
4745,1
4761,1
4772,1
4779,1
4881,1
4892,1
4899,1
4912,1
4919,1
4971,1
4975,1
4988,1
4998,1
4999,1
5004,1
5005,1
5019,1
5025,1
5053,1
5060,1
5142,1
5145,1
5156,1
5162,1
5172,1
5184,1
5210,1
5212,1
5214,1
5223,1
5236,1
5294,1
5316,1
5321,1
5348,1
5363,1
5377,1
5385,1
5389,1
5406,1
5423,1
5428,1
5446,1
5484,1
5493,1
5517,1
5536,1
5539,1
5555,1
5557,1
5566,1
5568,1
5584,1
5602,1
5606,1
5612,1
5626,1
5647,1
5659,1
5662,1
5691,1
5698,1
5701,1
5714,1
5724,1
5738,1
5743,1
5756,1
5772,1
5781,1
5796,1
5829,1
5851,1
5852,1
5871,1
5876,1
5877,1
5882,1
5885,1
5904,1
5907,1
5913,1
5923,1
5926,1
5967,1
5995,1
6013,1
6020,1
6022,1
6059,1
6062,1
6065,1
6107,1
