mutation,cluster
6,3
112,3
196,3
323,3
348,3
355,3
446,3
549,3
592,3
639,3
656,3
684,3
793,3
795,3
865,3
866,3
956,3
996,3
1067,3
1230,3
1295,3
1301,3
1408,3
1548,3
1562,3
1641,3
1957,3
2012,3
2075,3
2110,3
2111,3
2173,3
2193,3
2231,3
2300,3
2302,3
2307,3
2311,3
2354,3
2396,3
2436,3
2486,3
19,3
27,3
33,3
48,3
71,3
73,3
81,3
101,3
164,3
188,3
212,3
276,3
302,3
375,3
527,3
558,3
561,3
780,3
868,3
1021,3
1032,3
1051,3
1088,3
1092,3
1119,3
1247,3
1290,3
1351,3
1354,3
1367,3
1406,3
1431,3
1443,3
1535,3
1572,3
1637,3
1686,3
1716,3
1727,3
1758,3
1759,3
1780,3
1813,3
1863,3
1874,3
1908,3
1921,3
1993,3
1994,3
2027,3
2074,3
2097,3
2166,3
2183,3
2191,3
2194,3
2200,3
2202,3
2209,3
2228,3
2232,3
2245,3
2258,3
2296,3
2324,3
2370,3
2442,3
78,3
489,3
494,3
537,3
698,3
801,3
824,3
934,3
960,3
966,3
1065,3
1108,3
1115,3
1148,3
1231,3
1402,3
1407,3
1428,3
1591,3
1620,3
1673,3
1691,3
1948,3
2129,3
2192,3
2269,3
2277,3
2332,3
2362,3
2399,3
2433,3
2448,3
72,3
264,3
321,3
511,3
514,3
576,3
610,3
630,3
670,3
758,3
789,3
816,3
870,3
882,3
971,3
984,3
1070,3
1249,3
1390,3
1473,3
1501,3
1697,3
1788,3
1792,3
1817,3
1885,3
1959,3
1964,3
2029,3
2290,3
2383,3
2384,3
2406,3
46,3
192,3
228,3
280,3
284,3
363,3
371,3
512,3
528,3
536,3
556,3
567,3
607,3
667,3
720,3
743,3
781,3
811,3
831,3
833,3
834,3
838,3
980,3
1028,3
1045,3
1057,3
1087,3
1132,3
1170,3
1175,3
1238,3
1283,3
1289,3
1323,3
1329,3
1374,3
1375,3
1389,3
1415,3
1419,3
1430,3
1438,3
1449,3
1484,3
1505,3
1521,3
1545,3
1615,3
1655,3
1760,3
1769,3
1779,3
1900,3
1912,3
1938,3
1951,3
1953,3
1978,3
2007,3
2034,3
2059,3
2060,3
2095,3
2114,3
2116,3
2120,3
2168,3
2176,3
2211,3
2283,3
2286,3
2288,3
2319,3
2333,3
2401,3
2426,3
2457,3
52,3
55,3
248,3
307,3
322,3
330,3
456,3
492,3
496,3
530,3
687,3
717,3
723,3
742,3
805,3
839,3
953,3
1093,3
1098,3
1221,3
1262,3
1372,3
1412,3
1457,3
1481,3
1519,3
1616,3
1619,3
1746,3
1782,3
1853,3
1858,3
1881,3
2026,3
2081,3
2096,3
2140,3
2159,3
2172,3
2185,3
2216,3
2217,3
2287,3
2292,3
2309,3
2325,3
2365,3
2432,3
77,3
79,3
110,3
141,3
183,3
308,3
339,3
397,3
422,3
437,3
441,3
450,3
513,3
517,3
578,3
595,3
634,3
746,3
809,3
859,3
877,3
899,3
938,3
988,3
994,3
1013,3
1085,3
1141,3
1214,3
1272,3
1302,3
1303,3
1332,3
1344,3
1357,3
1361,3
1409,3
1495,3
1496,3
1654,3
1685,3
1732,3
1737,3
1837,3
1871,3
1935,3
1950,3
1962,3
1983,3
2013,3
2017,3
2044,3
2083,3
2108,3
2255,3
2270,3
2366,3
2402,3
2464,3
14,3
104,3
115,3
117,3
157,3
250,3
362,3
425,3
525,3
569,3
644,3
768,3
937,3
1159,3
1205,3
1239,3
1242,3
1364,3
1403,3
1423,3
1494,3
1550,3
1583,3
1647,3
1814,3
1816,3
1969,3
1997,3
2098,3
2390,3
2418,3
2495,3
17,3
80,3
109,3
146,3
152,3
238,3
258,3
391,3
463,3
495,3
519,3
601,3
616,3
650,3
701,3
775,3
806,3
819,3
863,3
896,3
911,3
926,3
1008,3
1054,3
1076,3
1105,3
1122,3
1194,3
1201,3
1359,3
1380,3
1421,3
1425,3
1442,3
1478,3
1549,3
1670,3
1683,3
1703,3
1879,3
1888,3
1988,3
2079,3
2136,3
2155,3
2163,3
2190,3
2253,3
2299,3
2305,3
2357,3
2391,3
2453,3
