mutation,segment
5,0
8,0
15,0
41,0
45,0
68,0
80,0
87,0
89,0
101,0
106,0
107,0
109,0
111,0
121,0
133,0
146,0
148,0
149,0
185,0
201,0
218,0
220,0
222,0
252,0
268,0
292,0
321,0
322,0
325,0
326,0
346,0
348,0
351,0
354,0
364,0
371,0
383,0
417,0
418,0
425,0
427,0
466,0
468,0
470,0
483,0
490,0
499,0
566,0
577,0
603,0
612,0
617,0
618,0
621,0
662,0
666,0
673,0
679,0
707,0
743,0
747,0
760,0
761,0
764,0
826,0
827,0
840,0
854,0
856,0
864,0
866,0
892,0
927,0
941,0
949,0
979,0
992,0
1003,0
1009,0
1030,0
1055,0
1070,0
1075,0
1110,0
1131,0
1139,0
1143,0
1156,0
1169,0
1176,0
1191,0
1196,0
1201,0
1211,0
1213,0
1218,0
1219,0
1225,0
1228,0
1235,0
1282,0
1293,0
1302,0
1303,0
1319,0
1330,0
1358,0
1364,0
1375,0
1376,0
1387,0
1391,0
1396,0
1400,0
1407,0
1412,0
1414,0
1419,0
1472,0
1478,0
1484,0
1488,0
1502,0
1505,0
1511,0
1521,0
1529,0
1530,0
1539,0
1549,0
1592,0
1595,0
1626,0
1653,0
1657,0
1681,0
1682,0
1689,0
1705,0
1752,0
1754,0
1785,0
1793,0
1842,0
1849,0
1854,0
1861,0
1868,0
1890,0
1928,0
1930,0
1935,0
1948,0
1955,0
1979,0
1985,0
1986,0
2000,0
2001,0
2035,0
2038,0
2077,0
2080,0
2109,0
2117,0
2120,0
2121,0
2122,0
2127,0
2128,0
2166,0
2172,0
2181,0
2182,0
2193,0
2225,0
2252,0
2275,0
2297,0
2301,0
2313,0
2337,0
2359,0
2362,0
2363,0
2371,0
2376,0
2378,0
2384,0
2393,0
2397,0
2403,0
2414,0
2415,0
2416,0
2418,0
2421,0
2432,0
2435,0
2446,0
2457,0
2486,0
2487,0
2492,0
2501,0
2507,0
2513,0
2515,0
2520,0
2523,0
2548,0
2554,0
2572,0
2577,0
2578,0
2584,0
2614,0
2633,0
2641,0
2643,0
2651,0
2653,0
2664,0
2669,0
2677,0
2711,0
2739,0
2763,0
2804,0
2811,0
2845,0
2888,0
2899,0
2904,0
2917,0
2931,0
2940,0
2976,0
2979,0
2992,0
3006,0
3008,0
3013,0
3031,0
3035,0
3089,0
3103,0
3116,0
3143,0
3144,0
3159,0
3182,0
3188,0
3214,0
3226,0
3227,0
3229,0
3232,0
3254,0
3259,0
3276,0
3279,0
3290,0
3313,0
3321,0
3325,0
3343,0
3369,0
3406,0
3419,0
3420,0
3430,0
3431,0
3451,0
3458,0
3465,0
3486,0
3495,0
3504,0
3508,0
3523,0
3547,0
3551,0
3592,0
3599,0
3603,0
3621,0
3636,0
3638,0
3673,0
3677,0
3678,0
3682,0
3694,0
3699,0
3717,0
3722,0
3727,0
3754,0
3758,0
3775,0
3780,0
3830,0
3839,0
3865,0
3883,0
3904,0
3914,0
3937,0
3951,0
3976,0
4009,0
4011,0
4034,0
4040,0
4066,0
4075,0
4076,0
4129,0
4144,0
4147,0
4152,0
4181,0
4192,0
4203,0
4207,0
4213,0
4226,0
4229,0
4243,0
4244,0
4253,0
4260,0
4291,0
4295,0
4326,0
4336,0
4359,0
4365,0
4381,0
4392,0
4399,0
4423,0
4451,0
4452,0
4472,0
4474,0
4476,0
4482,0
4491,0
4530,0
4534,0
4545,0
4560,0
4608,0
4641,0
4646,0
4656,0
4670,0
4671,0
4684,0
4698,0
4730,0
4747,0
4753,0
4756,0
4765,0
4766,0
4810,0
4811,0
4813,0
4816,0
4819,0
4867,0
4869,0
4878,0
4903,0
4934,0
4954,0
4975,0
4985,0
4999,0
2,1
29,1
42,1
59,1
82,1
90,1
98,1
102,1
110,1
114,1
115,1
164,1
178,1
182,1
184,1
187,1
202,1
232,1
239,1
249,1
251,1
300,1
305,1
309,1
338,1
366,1
412,1
419,1
492,1
505,1
508,1
559,1
582,1
593,1
609,1
622,1
624,1
632,1
650,1
659,1
663,1
687,1
698,1
699,1
717,1
737,1
745,1
757,1
783,1
792,1
808,1
809,1
821,1
838,1
853,1
861,1
868,1
871,1
873,1
878,1
883,1
897,1
899,1
907,1
910,1
940,1
965,1
983,1
996,1
1004,1
1023,1
1035,1
1045,1
1084,1
1096,1
1098,1
1112,1
1116,1
1124,1
1133,1
1137,1
1151,1
1158,1
1203,1
1208,1
1247,1
1266,1
1269,1
1276,1
1286,1
1300,1
1305,1
1317,1
1327,1
1366,1
1371,1
1380,1
1383,1
1388,1
1392,1
1417,1
1428,1
1435,1
1436,1
1437,1
1448,1
1454,1
1459,1
1473,1
1480,1
1512,1
1527,1
1541,1
1550,1
1552,1
1558,1
1590,1
1598,1
1604,1
1615,1
1617,1
1621,1
1628,1
1643,1
1648,1
1678,1
1697,1
1711,1
1746,1
1769,1
1808,1
1810,1
1817,1
1831,1
1845,1
1863,1
1884,1
1941,1
1971,1
1974,1
1993,1
2004,1
2015,1
2051,1
2056,1
2073,1
2084,1
2096,1
2102,1
2113,1
2114,1
2125,1
2136,1
2164,1
2177,1
2190,1
2203,1
2204,1
2217,1
2230,1
2237,1
2254,1
2266,1
2282,1
2284,1
2285,1
2300,1
2329,1
2344,1
2352,1
2385,1
2459,1
2470,1
2484,1
2498,1
2530,1
2536,1
2541,1
2555,1
2569,1
2576,1
2582,1
2605,1
2610,1
2613,1
2628,1
2632,1
2642,1
2649,1
2650,1
2657,1
2678,1
2681,1
2683,1
2685,1
2715,1
2744,1
2756,1
2759,1
2777,1
2805,1
2827,1
2864,1
2868,1
2874,1
2889,1
2897,1
2901,1
2930,1
2947,1
2966,1
3049,1
3051,1
3058,1
3076,1
3090,1
3096,1
3099,1
3105,1
3114,1
3150,1
3152,1
3167,1
3184,1
3193,1
3205,1
3235,1
3237,1
3240,1
3241,1
3267,1
3288,1
3296,1
3304,1
3312,1
3326,1
3360,1
3361,1
3388,1
3410,1
3421,1
3445,1
3459,1
3515,1
3519,1
3537,1
3562,1
3579,1
3580,1
3586,1
3593,1
3598,1
3606,1
3639,1
3665,1
3668,1
3721,1
3732,1
3753,1
3787,1
3798,1
3799,1
3812,1
3813,1
3827,1
3835,1
3840,1
3861,1
3862,1
3866,1
3879,1
3892,1
3906,1
3908,1
3944,1
3964,1
3987,1
4007,1
4025,1
4027,1
4039,1
4044,1
4069,1
4073,1
4079,1
4080,1
4089,1
4109,1
4117,1
4141,1
4160,1
4173,1
4175,1
4186,1
4200,1
4246,1
4274,1
4331,1
4350,1
4361,1
4384,1
4390,1
4419,1
4443,1
4456,1
4461,1
4462,1
4489,1
4492,1
4503,1
4504,1
4505,1
4533,1
4537,1
4539,1
4546,1
4547,1
4552,1
4559,1
4565,1
4569,1
4595,1
4614,1
4619,1
4627,1
4633,1
4638,1
4642,1
4653,1
4702,1
4705,1
4707,1
4708,1
4713,1
4725,1
4760,1
4762,1
4769,1
4771,1
4802,1
4840,1
4849,1
4856,1
4863,1
4872,1
4874,1
4900,1
4904,1
4906,1
4907,1
4937,1
4968,1
4979,1
12,2
14,2
24,2
40,2
62,2
70,2
124,2
142,2
169,2
170,2
190,2
195,2
196,2
212,2
266,2
271,2
304,2
315,2
359,2
365,2
389,2
398,2
414,2
415,2
416,2
431,2
440,2
477,2
494,2
518,2
530,2
567,2
575,2
584,2
587,2
639,2
641,2
676,2
692,2
710,2
722,2
723,2
786,2
793,2
805,2
869,2
872,2
895,2
904,2
911,2
943,2
951,2
952,2
955,2
962,2
963,2
973,2
976,2
982,2
989,2
995,2
1002,2
1016,2
1066,2
1073,2
1090,2
1102,2
1122,2
1146,2
1168,2
1189,2
1190,2
1227,2
1239,2
1245,2
1315,2
1368,2
1373,2
1377,2
1379,2
1411,2
1413,2
1458,2
1506,2
1510,2
1515,2
1517,2
1543,2
1560,2
1561,2
1567,2
1639,2
1642,2
1661,2
1662,2
