snv,cell,alt,total
0,14,0,1
0,153,0,1
0,156,0,1
0,171,0,1
0,198,0,1
0,213,0,1
0,271,0,1
0,275,0,1
0,303,0,1
0,348,0,1
0,368,0,1
0,378,0,1
0,405,0,1
0,412,0,1
0,437,0,1
0,465,0,1
0,498,0,1
1,41,1,1
1,44,0,1
1,72,0,1
1,143,0,1
1,155,0,1
1,214,0,1
1,243,0,1
1,254,0,1
1,281,0,1
1,319,0,1
1,324,0,1
1,351,0,1
1,410,0,1
1,421,0,2
2,60,0,1
2,106,0,1
2,192,0,1
2,211,0,1
2,249,0,1
2,270,0,1
2,278,0,1
2,306,0,1
2,349,0,1
2,393,0,1
2,394,0,1
2,401,0,1
2,417,0,1
2,496,0,1
2,497,0,1
3,10,0,1
3,198,0,1
3,284,0,1
3,289,0,1
3,417,0,1
3,468,0,1
3,494,0,1
4,54,1,1
4,96,0,1
4,115,0,1
4,120,1,2
4,125,1,1
4,265,0,1
4,288,0,1
4,337,0,1
4,356,0,1
4,369,0,1
4,449,0,1
4,465,1,1
5,5,0,1
5,30,1,1
5,61,0,1
5,164,0,1
5,245,0,1
5,294,0,1
5,302,0,1
5,341,0,1
5,346,0,1
5,364,0,1
5,372,1,1
5,381,0,1
5,397,0,1
5,453,1,1
5,461,0,1
6,6,0,1
6,18,0,1
6,25,0,1
6,54,0,1
6,61,0,1
6,113,0,1
6,119,0,1
6,158,0,1
6,192,1,1
6,221,0,1
6,313,0,1
6,348,0,1
6,357,0,1
6,394,0,1
6,412,0,1
6,423,0,1
6,437,0,1
6,474,0,1
6,484,1,1
6,485,0,1
6,497,1,1
7,6,0,1
7,151,0,1
7,199,0,1
7,220,0,1
7,226,0,1
7,336,0,1
7,340,0,1
7,364,0,1
7,432,0,1
7,474,0,1
7,482,0,1
8,61,0,1
8,147,0,1
8,202,0,1
8,286,0,1
8,294,0,1
8,306,0,1
8,312,0,1
8,400,0,1
8,420,0,1
8,447,0,1
9,68,0,1
9,92,0,1
9,93,0,1
9,106,0,1
9,155,0,1
9,227,0,1
9,300,0,1
9,341,0,1
9,349,0,1
9,376,0,1
9,414,0,1
9,453,0,1
9,460,0,1
9,467,0,1
10,99,0,1
10,146,0,1
10,165,0,1
10,246,0,1
10,284,0,1
10,407,0,1
11,1,0,1
11,77,0,1
11,134,0,1
11,167,0,1
11,304,0,1
11,328,0,1
11,353,0,1
11,392,0,1
11,393,0,1
11,427,0,1
11,430,0,1
11,457,0,2
12,70,0,1
12,108,0,1
12,119,0,1
12,127,0,1
12,151,0,1
12,246,1,1
12,367,0,1
12,406,0,1
12,473,0,1
13,44,0,1
13,93,0,1
13,238,0,1
13,252,0,1
13,285,0,1
13,295,0,1
13,314,0,1
13,320,0,1
13,329,0,1
13,334,0,1
13,363,0,1
13,389,0,1
14,3,1,1
14,13,1,1
14,42,1,1
14,55,1,1
14,94,1,1
14,129,1,1
14,134,0,1
14,139,1,1
14,150,0,1
14,254,0,1
14,258,1,1
14,319,0,1
14,321,0,1
14,340,0,1
14,361,1,1
14,416,2,2
14,451,0,1
14,453,1,1
14,455,0,1
15,24,0,1
15,168,0,1
15,227,0,1
15,240,0,1
15,243,0,1
15,269,0,1
15,357,0,1
15,408,0,1
15,418,0,1
16,53,0,1
16,102,0,1
16,227,0,1
16,230,0,1
16,231,0,1
16,256,0,1
16,270,0,1
16,303,1,1
16,424,0,1
16,443,0,1
17,16,0,1
17,40,1,1
17,100,1,1
17,121,1,2
17,172,1,1
17,209,0,1
17,210,0,1
17,230,1,1
17,280,0,1
17,301,0,1
17,303,0,1
17,304,1,1
17,316,1,1
17,319,1,1
17,348,2,2
17,398,1,1
17,430,1,1
17,442,1,1
18,65,1,1
18,79,0,1
18,102,1,1
18,127,0,1
18,264,0,1
18,273,1,1
18,314,1,1
18,339,0,1
18,364,0,1
18,478,1,1
18,492,1,1
19,46,1,1
19,71,0,1
19,157,0,1
19,158,1,1
19,183,1,1
19,199,0,1
19,288,1,1
19,346,1,1
19,358,1,1
19,383,0,1
19,384,1,1
19,396,1,1
20,56,0,1
20,66,0,1
20,81,0,1
20,110,0,1
20,175,0,1
20,190,0,1
20,244,1,1
20,337,0,1
20,423,0,1
20,499,0,1
21,30,0,1
21,120,0,1
21,134,0,1
21,231,0,1
21,250,0,1
21,310,0,1
21,348,0,1
21,358,0,1
21,363,0,1
21,365,0,1
21,375,0,1
21,391,0,1
21,412,0,1
21,427,0,1
22,9,0,1
22,73,0,1
22,138,0,1
22,169,0,1
22,199,0,1
22,231,0,1
22,280,0,1
22,296,0,1
22,315,0,1
22,342,0,1
22,383,0,1
22,389,0,1
22,407,0,1
22,410,0,1
23,65,0,1
23,90,0,1
23,112,0,1
23,177,0,1
23,225,0,1
23,275,0,1
23,290,0,1
23,415,0,1
23,428,0,1
23,448,0,1
23,480,0,1
24,20,0,1
24,71,0,1
24,75,0,1
24,201,0,1
24,364,0,1
24,403,0,1
24,408,0,1
24,448,0,1
25,44,0,1
25,149,0,1
25,163,0,1
25,168,1,1
25,274,0,1
25,303,0,1
25,307,0,1
25,371,0,1
25,379,1,1
25,450,0,1
25,478,1,1
25,496,0,1
26,64,0,1
26,127,0,1
26,178,0,1
26,228,1,1
26,240,0,1
26,328,0,1
26,386,0,1
27,58,1,1
27,69,1,1
27,197,0,1
27,238,1,1
27,486,1,1
28,2,0,1
28,24,0,1
28,36,0,1
28,61,0,1
28,63,0,1
28,64,0,1
28,119,0,1
28,122,0,1
28,149,0,1
28,154,0,1
28,178,0,1
28,225,0,1
28,240,0,1
28,241,0,1
28,299,0,1
28,358,0,1
29,18,0,1
29,147,0,1
29,149,0,1
29,194,0,1
29,250,0,1
29,275,0,1
29,395,0,1
29,465,0,1
30,12,1,1
30,25,1,1
30,175,0,1
30,194,0,1
30,215,0,1
30,231,1,1
30,298,0,1
30,337,0,1
30,411,1,1
30,413,0,1
30,417,0,1
30,473,1,1
31,144,0,1
31,197,1,1
31,223,1,1
31,417,1,1
32,81,1,1
32,277,0,1
32,303,1,1
32,387,0,1
32,412,0,1
32,445,1,1
32,465,0,1
33,32,0,1
33,77,0,1
33,82,0,1
33,162,0,1
33,283,0,1
33,294,0,1
33,307,1,1
33,381,0,1
33,429,0,1
33,475,0,1
34,53,0,1
34,70,0,1
34,121,0,1
34,123,0,1
34,230,0,1
34,274,0,1
34,320,0,1
34,489,0,1
35,12,0,1
35,35,0,1
35,83,0,1
35,85,0,1
35,120,1,1
35,130,0,1
35,142,0,1
35,157,0,1
35,159,0,1
35,175,0,1
35,233,0,1
35,278,0,1
35,295,0,1
35,385,0,1
35,493,0,1
36,197,0,1
36,352,0,1
36,361,0,1
37,3,0,1
37,21,0,1
37,24,0,1
37,90,0,1
37,97,0,1
37,116,0,1
37,128,0,1
37,253,0,1
37,255,0,1
37,265,0,1
37,300,0,1
37,307,0,1
37,334,0,1
37,436,0,1
37,473,0,1
37,480,0,1
38,23,0,1
38,108,0,1
38,224,0,1
38,420,1,1
39,70,0,1
39,107,0,1
39,118,0,1
39,173,0,1
39,185,0,1
39,199,0,1
39,223,0,1
39,262,0,1
39,365,0,1
40,28,0,1
40,52,1,1
40,92,1,1
40,106,0,1
40,114,1,1
40,145,0,1
40,246,0,1
40,318,0,1
40,329,0,1
40,344,1,1
40,389,1,1
40,396,1,1
40,415,0,1
41,66,0,1
41,156,1,1
41,172,0,1
41,279,0,1
41,297,0,1
41,344,0,1
41,349,0,1
41,363,0,1
41,383,0,1
41,428,0,1
41,466,0,1
42,65,0,1
42,192,0,1
42,209,0,1
42,254,0,1
42,268,0,1
42,299,0,1
42,384,0,1
42,389,0,1
42,423,0,1
43,0,0,1
43,7,0,1
43,9,0,1
43,19,0,1
43,34,0,1
43,71,0,1
43,78,0,1
43,90,0,1
43,119,0,1
43,135,0,1
43,171,0,1
43,173,0,1
43,174,0,1
43,182,0,1
43,252,0,1
43,271,0,2
43,283,0,1
43,296,0,1
43,338,0,1
43,402,1,1
43,408,0,1
43,444,0,1
44,10,0,1
44,27,0,1
44,40,0,1
44,47,0,1
44,53,0,1
44,126,0,1
44,149,0,1
44,159,0,1
44,171,0,1
44,208,0,1
44,263,0,1
44,283,0,1
44,304,0,1
44,313,0,1
44,337,0,1
44,358,0,1
44,363,0,1
44,372,0,1
44,377,0,1
44,390,0,2
44,403,0,1
44,414,0,1
44,432,0,1
44,442,0,1
44,454,0,1
44,481,0,1
44,482,0,1
45,21,0,1
45,65,0,1
45,66,0,1
45,129,0,1
45,183,0,1
45,205,0,1
45,241,0,1
45,335,0,1
45,378,0,1
45,414,0,1
45,474,0,1
45,484,0,1
46,2,1,1
46,64,0,1
46,94,1,1
46,147,0,2
46,194,1,1
46,240,1,1
46,251,1,1
46,368,0,1
46,376,1,1
46,446,0,1
46,465,0,1
46,495,0,1
47,147,0,1
47,156,1,1
47,195,0,1
47,207,0,1
47,285,0,1
47,314,0,1
47,380,0,1
47,428,0,1
47,431,0,1
47,493,0,1
48,3,0,1
48,41,1,1
48,66,0,1
48,72,0,1
48,221,1,1
48,279,1,1
48,295,0,1
48,341,0,1
48,348,0,1
48,380,0,1
48,415,1,1
48,422,0,1
48,491,0,1
49,278,0,1
49,282,0,1
49,283,0,1
49,299,0,1
49,451,0,1
50,59,0,1
50,66,0,1
50,85,0,1
50,131,1,1
50,193,0,1
50,198,0,1
50,266,0,1
50,316,0,1
50,326,0,1
50,360,0,1
50,367,1,1
50,371,1,2
50,402,0,1
50,436,1,1
51,136,0,1
51,186,0,1
51,211,0,1
51,232,0,1
51,233,0,1
51,255,0,1
51,382,0,1
51,424,1,1
51,468,0,1
52,8,0,1
52,23,0,1
52,64,0,1
52,69,1,1
52,94,0,1
52,216,1,1
52,223,0,1
52,251,0,1
52,383,0,1
52,409,0,1
52,420,0,1
52,492,0,1
53,27,0,1
53,131,0,1
53,167,0,1
53,174,0,1
53,193,0,1
53,249,0,1
53,265,1,1
53,268,0,1
53,288,0,1
53,314,0,1
53,322,0,1
53,407,0,1
53,410,1,1
54,31,0,1
54,88,0,1
54,100,0,1
54,102,0,1
54,106,0,1
54,193,0,1
54,198,0,1
54,201,1,1
54,219,0,1
54,235,0,1
54,247,0,1
54,250,0,1
54,273,0,1
54,298,0,1
54,367,0,1
54,424,0,1
54,442,1,1
54,455,0,1
54,479,0,1
54,484,0,1
54,499,0,1
55,0,0,1
55,87,0,1
55,91,0,1
55,120,0,1
55,129,0,1
55,168,1,1
55,192,0,1
55,216,1,1
55,252,0,1
55,277,0,1
55,279,0,1
