mutation,cluster
6,3
112,3
196,3
323,3
348,3
355,3
446,3
549,3
592,3
639,3
656,3
684,3
793,3
795,3
865,3
866,3
956,3
996,3
1067,3
1230,3
1295,3
1301,3
1408,3
1548,3
1562,3
1641,3
1957,3
2012,3
2075,3
2110,3
2111,3
2173,3
2193,3
2231,3
2300,3
2302,3
2307,3
2311,3
2354,3
2396,3
2436,3
2486,3
2555,3
2587,3
2630,3
2642,3
2738,3
2740,3
2816,3
2869,3
2931,3
2938,3
2942,3
2965,3
3095,3
3180,3
3334,3
3347,3
3363,3
3432,3
3451,3
3558,3
3595,3
3628,3
3690,3
3730,3
3732,3
3747,3
3914,3
3927,3
3962,3
4077,3
4157,3
4264,3
4423,3
4424,3
4494,3
4521,3
4557,3
4631,3
4711,3
4724,3
4838,3
4848,3
4896,3
4992,3
19,3
27,3
33,3
48,3
71,3
73,3
81,3
101,3
164,3
188,3
212,3
276,3
302,3
375,3
527,3
558,3
561,3
780,3
868,3
1021,3
1032,3
1051,3
1088,3
1092,3
1119,3
1247,3
1290,3
1351,3
1354,3
1367,3
1406,3
1431,3
1443,3
1535,3
1572,3
1637,3
1686,3
1716,3
1727,3
1758,3
1759,3
1780,3
1813,3
1863,3
1874,3
1908,3
1921,3
1993,3
1994,3
2027,3
2074,3
2097,3
2166,3
2183,3
2191,3
2194,3
2200,3
2202,3
2209,3
2228,3
2232,3
2245,3
2258,3
2296,3
2324,3
2370,3
2442,3
2550,3
2610,3
2645,3
2656,3
2664,3
2666,3
2667,3
2735,3
2745,3
2771,3
2800,3
2885,3
2977,3
3058,3
3218,3
3335,3
3368,3
3392,3
3401,3
3417,3
3449,3
3465,3
3489,3
3497,3
3538,3
3568,3
3576,3
3676,3
3742,3
3780,3
3836,3
3955,3
3961,3
4031,3
4102,3
4184,3
4235,3
4241,3
4250,3
4268,3
4278,3
4340,3
4358,3
4388,3
4470,3
4610,3
4626,3
4645,3
4726,3
4741,3
4873,3
4881,3
4897,3
4921,3
4930,3
4945,3
4981,3
78,3
489,3
494,3
537,3
698,3
801,3
824,3
934,3
960,3
966,3
1065,3
1108,3
1115,3
1148,3
1231,3
1402,3
1407,3
1428,3
1591,3
1620,3
1673,3
1691,3
1948,3
2129,3
2192,3
2269,3
2277,3
2332,3
2362,3
2399,3
2433,3
2448,3
2588,3
2677,3
2696,3
2888,3
2924,3
2944,3
2975,3
3014,3
3063,3
3143,3
3157,3
3245,3
3258,3
3320,3
3344,3
3424,3
3486,3
3530,3
3697,3
3846,3
3871,3
3991,3
4114,3
4188,3
4197,3
4397,3
4451,3
4481,3
4576,3
4612,3
4646,3
4663,3
4692,3
4944,3
4976,3
4978,3
4988,3
72,3
264,3
321,3
511,3
514,3
576,3
610,3
630,3
670,3
758,3
789,3
816,3
870,3
882,3
971,3
984,3
1070,3
1249,3
1390,3
1473,3
1501,3
1697,3
1788,3
1792,3
1817,3
1885,3
1959,3
1964,3
2029,3
2290,3
2383,3
2384,3
2406,3
2799,3
2802,3
2806,3
2909,3
2962,3
2995,3
3052,3
3091,3
3097,3
3112,3
3188,3
3221,3
3239,3
3409,3
3483,3
3658,3
3908,3
4029,3
4121,3
4177,3
4213,3
4294,3
4348,3
4498,3
4565,3
4742,3
4748,3
4766,3
4835,3
4951,3
4991,3
46,3
192,3
228,3
280,3
284,3
363,3
371,3
512,3
528,3
536,3
556,3
567,3
607,3
667,3
720,3
743,3
781,3
811,3
831,3
833,3
834,3
838,3
980,3
1028,3
1045,3
1057,3
1087,3
1132,3
1170,3
1175,3
1238,3
1283,3
1289,3
1323,3
1329,3
1374,3
1375,3
1389,3
1415,3
1419,3
1430,3
1438,3
1449,3
1484,3
1505,3
1521,3
1545,3
1615,3
1655,3
1760,3
1769,3
1779,3
1900,3
1912,3
1938,3
1951,3
1953,3
1978,3
2007,3
2034,3
2059,3
2060,3
2095,3
2114,3
2116,3
2120,3
2168,3
2176,3
2211,3
2283,3
2286,3
2288,3
2319,3
2333,3
2401,3
2426,3
2457,3
2515,3
2521,3
2530,3
2564,3
2579,3
2655,3
2711,3
2718,3
