mutation,segment
2,0
25,0
31,0
34,0
53,0
58,0
67,0
73,0
74,0
80,0
88,0
92,0
98,0
105,0
106,0
142,0
154,0
156,0
160,0
187,0
199,0
212,0
224,0
249,0
277,0
298,0
324,0
328,0
363,0
375,0
410,0
411,0
413,0
416,0
434,0
444,0
458,0
460,0
502,0
503,0
509,0
519,0
528,0
529,0
532,0
546,0
549,0
551,0
562,0
620,0
654,0
666,0
681,0
684,0
714,0
734,0
768,0
771,0
780,0
789,0
793,0
820,0
845,0
869,0
922,0
983,0
1003,0
1015,0
1021,0
1027,0
1122,0
1133,0
1140,0
1150,0
1151,0
1157,0
1159,0
1176,0
1184,0
1188,0
1195,0
1197,0
1210,0
1241,0
1243,0
1257,0
1264,0
1287,0
1306,0
1307,0
1328,0
1355,0
1356,0
1371,0
1394,0
1415,0
1421,0
1433,0
1451,0
1461,0
1484,0
1501,0
1518,0
1520,0
1521,0
1536,0
1538,0
1546,0
1553,0
1564,0
1575,0
1577,0
1603,0
1629,0
1636,0
1648,0
1652,0
1657,0
1661,0
1669,0
1684,0
1685,0
1697,0
1712,0
1714,0
1715,0
1730,0
1745,0
1766,0
1769,0
1790,0
1817,0
1818,0
1821,0
1829,0
1882,0
1897,0
1930,0
1938,0
1949,0
1969,0
1972,0
1986,0
1987,0
1992,0
2013,0
2022,0
2053,0
2076,0
2098,0
2108,0
2165,0
2188,0
2189,0
2192,0
2196,0
2203,0
2234,0
2236,0
2244,0
2256,0
2258,0
2260,0
2291,0
2301,0
2320,0
2327,0
2329,0
2339,0
2341,0
2348,0
2353,0
2367,0
2368,0
2378,0
2379,0
2382,0
2390,0
2412,0
2437,0
2470,0
2490,0
2495,0
22,1
38,1
52,1
61,1
76,1
117,1
122,1
131,1
174,1
186,1
192,1
210,1
214,1
222,1
239,1
264,1
270,1
286,1
293,1
303,1
306,1
365,1
385,1
426,1
471,1
514,1
524,1
527,1
537,1
564,1
569,1
593,1
601,1
602,1
628,1
629,1
637,1
656,1
662,1
664,1
712,1
716,1
722,1
755,1
756,1
761,1
800,1
802,1
824,1
825,1
826,1
842,1
851,1
855,1
892,1
893,1
902,1
923,1
929,1
930,1
943,1
968,1
970,1
977,1
987,1
1004,1
1014,1
1050,1
1070,1
1088,1
1115,1
1123,1
1124,1
1136,1
1143,1
1163,1
1168,1
1196,1
1203,1
1207,1
1233,1
1320,1
1324,1
1351,1
1366,1
1367,1
1369,1
1410,1
1417,1
1426,1
1428,1
1429,1
1434,1
1435,1
1450,1
1452,1
1475,1
1482,1
1494,1
1510,1
1517,1
1523,1
1569,1
1595,1
1602,1
1606,1
1609,1
1612,1
1659,1
1664,1
1680,1
1692,1
1704,1
1731,1
1734,1
1741,1
1752,1
1762,1
1768,1
1794,1
1809,1
1812,1
1827,1
1836,1
1862,1
1871,1
1890,1
1893,1
1896,1
1923,1
1974,1
1980,1
1989,1
2017,1
2038,1
2045,1
2070,1
2077,1
2078,1
2086,1
2088,1
2109,1
2118,1
2141,1
2170,1
2172,1
2184,1
2199,1
2202,1
2220,1
2226,1
2261,1
2269,1
2276,1
2280,1
2297,1
2313,1
2315,1
2336,1
2343,1
2408,1
2428,1
2442,1
2446,1
2468,1
2491,1
2498,1
6,2
9,2
18,2
124,2
132,2
143,2
206,2
216,2
223,2
231,2
238,2
288,2
292,2
333,2
342,2
372,2
379,2
390,2
392,2
398,2
408,2
432,2
449,2
452,2
464,2
468,2
472,2
482,2
483,2
515,2
542,2
576,2
579,2
585,2
589,2
635,2
682,2
695,2
696,2
697,2
701,2
703,2
735,2
738,2
759,2
781,2
784,2
801,2
815,2
861,2
867,2
873,2
876,2
910,2
941,2
971,2
986,2
990,2
992,2
1054,2
1061,2
1090,2
1093,2
1170,2
1181,2
1206,2
1214,2
1215,2
1216,2
1224,2
1229,2
1246,2
1254,2
1288,2
1295,2
1319,2
1375,2
1380,2
1383,2
1391,2
1393,2
1398,2
1402,2
1436,2
1447,2
1458,2
1472,2
1486,2
1532,2
1535,2
1551,2
1580,2
1601,2
1621,2
1646,2
1654,2
1675,2
1681,2
1691,2
1696,2
1705,2
1729,2
1732,2
1831,2
1835,2
1846,2
1853,2
1865,2
1884,2
1891,2
1901,2
1903,2
1906,2
1911,2
1932,2
1951,2
2023,2
2041,2
2044,2
2059,2
2079,2
2099,2
2104,2
2110,2
2124,2
2135,2
2152,2
2155,2
2174,2
2180,2
2195,2
2225,2
2281,2
2305,2
2394,2
2397,2
2414,2
2441,2
2453,2
2461,2
2467,2
2478,2
2484,2
49,3
86,3
95,3
102,3
103,3
108,3
141,3
193,3
230,3
240,3
254,3
258,3
272,3
295,3
327,3
338,3
340,3
361,3
377,3
381,3
407,3
412,3
456,3
494,3
501,3
508,3
534,3
540,3
577,3
578,3
590,3
595,3
597,3
599,3
606,3
611,3
627,3
648,3
670,3
678,3
717,3
718,3
747,3
752,3
776,3
805,3
829,3
853,3
871,3
900,3
963,3
969,3
1029,3
1042,3
1047,3
1068,3
1079,3
1100,3
1106,3
1134,3
1145,3
1182,3
1219,3
1261,3
1263,3
1282,3
1317,3
1341,3
1425,3
1446,3
1448,3
1456,3
1457,3
1498,3
1504,3
1509,3
1515,3
1526,3
1529,3
1573,3
1582,3
1587,3
1616,3
1640,3
1642,3
1651,3
1698,3
1749,3
1807,3
1825,3
1833,3
1840,3
1843,3
1847,3
1856,3
1861,3
1869,3
1875,3
1880,3
1899,3
1913,3
1952,3
2040,3
2052,3
2056,3
2065,3
2069,3
2101,3
2113,3
2126,3
2134,3
2175,3
2179,3
2207,3
2208,3
2238,3
2251,3
2282,3
2287,3
2295,3
2335,3
2344,3
2361,3
2388,3
2409,3
2420,3
2448,3
2466,3
48,4
81,4
85,4
121,4
135,4
161,4
180,4
182,4
194,4
227,4
233,4
235,4
244,4
268,4
284,4
312,4
317,4
332,4
352,4
354,4
364,4
378,4
425,4
480,4
481,4
491,4
535,4
563,4
565,4
582,4
650,4
657,4
661,4
739,4
750,4
778,4
794,4
798,4
810,4
840,4
854,4
909,4
958,4
980,4
1001,4
1039,4
1057,4
1065,4
1089,4
1113,4
1116,4
1137,4
1149,4
1164,4
1187,4
1202,4
1212,4
1244,4
1262,4
1274,4
1292,4
1299,4
1463,4
1476,4
1478,4
1479,4
1488,4
1511,4
1530,4
1558,4
1560,4
1571,4
1593,4
1600,4
1614,4
1628,4
1655,4
1703,4
1709,4
1737,4
1755,4
1761,4
1798,4
1801,4
1854,4
1859,4
1947,4
1985,4
1999,4
2004,4
2006,4
2042,4
2063,4
2111,4
2148,4
2205,4
2257,4
2304,4
2316,4
2346,4
2350,4
2356,4
2358,4
2359,4
2373,4
2416,4
2473,4
2474,4
2487,4
14,5
23,5
82,5
111,5
136,5
137,5
164,5
167,5
177,5
185,5
190,5
204,5
205,5
211,5
221,5
274,5
275,5
278,5
281,5
330,5
346,5
359,5
362,5
367,5
371,5
384,5
394,5
415,5
420,5
422,5
436,5
445,5
448,5
466,5
469,5
479,5
488,5
496,5
512,5
517,5
526,5
547,5
617,5
618,5
638,5
644,5
646,5
680,5
685,5
698,5
700,5
715,5
736,5
751,5
792,5
799,5
803,5
819,5
823,5
866,5
875,5
884,5
889,5
895,5
911,5
913,5
915,5
940,5
947,5
953,5
956,5
961,5
995,5
996,5
999,5
1002,5
1005,5
1010,5
1016,5
1019,5
1028,5
1040,5
1060,5
1083,5
1086,5
1129,5
1162,5
1171,5
1205,5
1225,5
1294,5
1344,5
1352,5
1440,5
1491,5
1495,5
1542,5
1550,5
1568,5
1578,5
1586,5
1589,5
1591,5
1596,5
1615,5
1617,5
1634,5
1635,5
1650,5
1658,5
1667,5
1670,5
1742,5
1744,5
1765,5
1770,5
1785,5
1788,5
1814,5
1820,5
1822,5
1857,5
1864,5
1905,5
1936,5
1939,5
1943,5
1953,5
1956,5
1963,5
1984,5
1988,5
2002,5
2005,5
2014,5
2027,5
2033,5
2073,5
2091,5
2094,5
2095,5
2100,5
2103,5
2122,5
2130,5
2143,5
2144,5
2147,5
2171,5
2176,5
2190,5
2198,5
2211,5
2215,5
2217,5
2235,5
2283,5
2294,5
2298,5
2299,5
2321,5
2332,5
2345,5
2376,5
2391,5
2395,5
2402,5
2405,5
2436,5
2469,5
2488,5
32,6
54,6
84,6
100,6
138,6
146,6
163,6
172,6
243,6
246,6
262,6
269,6
283,6
287,6
294,6
318,6
349,6
369,6
401,6
439,6
453,6
465,6
470,6
475,6
536,6
552,6
575,6
647,6
720,6
737,6
762,6
767,6
783,6
790,6
796,6
806,6
816,6
838,6
848,6
850,6
857,6
862,6
865,6
879,6
894,6
928,6
954,6
984,6
991,6
993,6
1035,6
1038,6
1046,6
1058,6
1059,6
1063,6
1064,6
1078,6
1094,6
1095,6
1102,6
1175,6
1183,6
1204,6
1213,6
1220,6
1234,6
1239,6
1256,6
1260,6
1271,6
1312,6
1315,6
1325,6
1332,6
1368,6
1374,6
1376,6
1400,6
1408,6
1413,6
1442,6
1454,6
1503,6
1524,6
1547,6
1559,6
1570,6
1626,6
1633,6
1637,6
1665,6
1671,6
1679,6
1694,6
1721,6
1725,6
1733,6
1736,6
1748,6
1763,6
1771,6
1791,6
1819,6
1866,6
1881,6
1895,6
1919,6
1934,6
1960,6
2021,6
2048,6
2062,6
2097,6
2158,6
2178,6
2191,6
2193,6
2223,6
2229,6
2243,6
2247,6
2267,6
2268,6
2270,6
2274,6
2288,6
2290,6
2312,6
2410,6
2432,6
2435,6
2451,6
2459,6
7,7
35,7
41,7
62,7
65,7
69,7
97,7
101,7
110,7
113,7
115,7
128,7
134,7
169,7
171,7
176,7
198,7
207,7
226,7
228,7
232,7
251,7
267,7
271,7
315,7
321,7
358,7
393,7
419,7
423,7
441,7
473,7
487,7
504,7
525,7
570,7
587,7
588,7
598,7
607,7
613,7
630,7
669,7
675,7
676,7
721,7
730,7
763,7
769,7
782,7
804,7
807,7
844,7
847,7
877,7
882,7
899,7
901,7
903,7
906,7
917,7
918,7
919,7
973,7
1055,7
1084,7
1085,7
1097,7
1105,7
1112,7
1125,7
1173,7
1231,7
1258,7
1293,7
1314,7
1331,7
1358,7
1370,7
1381,7
1390,7
1397,7
1422,7
1424,7
1465,7
1466,7
1470,7
1489,7
1492,7
1505,7
1514,7
1544,7
1576,7
1579,7
1590,7
1630,7
1638,7
1663,7
1673,7
1700,7
1711,7
1723,7
1743,7
1758,7
1759,7
1777,7
1781,7
1782,7
1800,7
1810,7
1848,7
1870,7
1873,7
1883,7
1885,7
1886,7
1910,7
1944,7
1965,7
1968,7
1975,7
