mutation,segment
5,0
8,0
15,0
41,0
45,0
68,0
80,0
87,0
89,0
101,0
106,0
107,0
109,0
111,0
121,0
133,0
146,0
148,0
149,0
185,0
201,0
218,0
220,0
222,0
252,0
268,0
292,0
321,0
322,0
325,0
326,0
346,0
348,0
351,0
354,0
364,0
371,0
383,0
417,0
418,0
425,0
427,0
466,0
468,0
470,0
483,0
490,0
499,0
566,0
577,0
603,0
612,0
617,0
618,0
621,0
662,0
666,0
673,0
679,0
707,0
743,0
747,0
760,0
761,0
764,0
826,0
827,0
840,0
854,0
856,0
864,0
866,0
892,0
927,0
941,0
949,0
979,0
992,0
1003,0
1009,0
1030,0
1055,0
1070,0
1075,0
1110,0
1131,0
1139,0
1143,0
1156,0
1169,0
1176,0
1191,0
1196,0
1201,0
1211,0
1213,0
1218,0
1219,0
1225,0
1228,0
1235,0
1282,0
1293,0
1302,0
1303,0
1319,0
1330,0
1358,0
1364,0
1375,0
1376,0
1387,0
1391,0
1396,0
1400,0
1407,0
1412,0
1414,0
1419,0
1472,0
1478,0
1484,0
1488,0
1502,0
1505,0
1511,0
1521,0
1529,0
1530,0
1539,0
1549,0
1592,0
1595,0
1626,0
1653,0
1657,0
1681,0
1682,0
1689,0
1705,0
1752,0
1754,0
1785,0
1793,0
1842,0
1849,0
1854,0
1861,0
1868,0
1890,0
1928,0
1930,0
1935,0
1948,0
1955,0
1979,0
1985,0
1986,0
2000,0
2001,0
2035,0
2038,0
2077,0
2080,0
2109,0
2117,0
2120,0
2121,0
2122,0
2127,0
2128,0
2166,0
2172,0
2181,0
2182,0
2193,0
2225,0
2252,0
2275,0
2297,0
2301,0
2313,0
2337,0
2359,0
2362,0
2363,0
2371,0
2376,0
2378,0
2384,0
2393,0
2397,0
2403,0
2414,0
2415,0
2416,0
2418,0
2421,0
2432,0
2435,0
2446,0
2457,0
2486,0
2487,0
2492,0
2,1
29,1
42,1
59,1
82,1
90,1
98,1
102,1
110,1
114,1
115,1
164,1
178,1
182,1
184,1
187,1
202,1
232,1
239,1
249,1
251,1
300,1
305,1
309,1
338,1
366,1
412,1
419,1
492,1
505,1
508,1
559,1
582,1
593,1
609,1
622,1
624,1
632,1
650,1
659,1
663,1
687,1
698,1
699,1
717,1
737,1
745,1
757,1
783,1
792,1
808,1
809,1
821,1
838,1
853,1
861,1
868,1
871,1
873,1
878,1
883,1
897,1
899,1
907,1
910,1
940,1
965,1
983,1
996,1
1004,1
1023,1
1035,1
1045,1
1084,1
1096,1
1098,1
1112,1
1116,1
1124,1
1133,1
1137,1
1151,1
1158,1
1203,1
1208,1
1247,1
1266,1
1269,1
1276,1
1286,1
1300,1
1305,1
1317,1
1327,1
1366,1
1371,1
1380,1
1383,1
1388,1
1392,1
1417,1
1428,1
1435,1
1436,1
1437,1
1448,1
1454,1
1459,1
1473,1
1480,1
1512,1
1527,1
1541,1
1550,1
1552,1
1558,1
1590,1
1598,1
1604,1
1615,1
1617,1
1621,1
1628,1
1643,1
1648,1
1678,1
1697,1
1711,1
1746,1
1769,1
1808,1
1810,1
1817,1
1831,1
1845,1
1863,1
1884,1
1941,1
1971,1
1974,1
1993,1
2004,1
2015,1
2051,1
2056,1
2073,1
2084,1
2096,1
2102,1
2113,1
2114,1
2125,1
2136,1
2164,1
2177,1
2190,1
2203,1
2204,1
2217,1
2230,1
2237,1
2254,1
2266,1
2282,1
2284,1
2285,1
2300,1
2329,1
2344,1
2352,1
2385,1
2459,1
2470,1
2484,1
2498,1
12,2
14,2
24,2
40,2
62,2
70,2
124,2
142,2
169,2
170,2
190,2
195,2
196,2
212,2
266,2
271,2
304,2
315,2
359,2
365,2
389,2
398,2
414,2
415,2
416,2
431,2
440,2
477,2
494,2
518,2
530,2
567,2
575,2
584,2
587,2
639,2
641,2
676,2
692,2
710,2
722,2
723,2
786,2
793,2
805,2
869,2
872,2
895,2
904,2
911,2
943,2
951,2
952,2
955,2
962,2
963,2
973,2
976,2
982,2
989,2
995,2
1002,2
1016,2
1066,2
1073,2
1090,2
1102,2
1122,2
1146,2
1168,2
1189,2
1190,2
1227,2
1239,2
1245,2
1315,2
1368,2
1373,2
1377,2
1379,2
1411,2
1413,2
1458,2
1506,2
1510,2
1515,2
1517,2
1543,2
1560,2
1561,2
1567,2
1639,2
1642,2
1661,2
1662,2
1679,2
1715,2
1726,2
1748,2
1771,2
1809,2
1837,2
1838,2
1844,2
1886,2
1903,2
1923,2
1936,2
1953,2
1954,2
1981,2
1984,2
1987,2
1991,2
1999,2
2024,2
2052,2
2085,2
2087,2
2124,2
2139,2
2152,2
2162,2
2178,2
2185,2
2209,2
2211,2
2212,2
2213,2
2231,2
2236,2
2264,2
2271,2
2351,2
2391,2
2411,2
2413,2
2425,2
2439,2
2450,2
2489,2
2494,2
2495,2
2496,2
53,3
55,3
61,3
91,3
99,3
154,3
155,3
175,3
194,3
211,3
214,3
215,3
234,3
245,3
316,3
335,3
370,3
372,3
377,3
408,3
426,3
452,3
523,3
526,3
564,3
586,3
610,3
633,3
640,3
668,3
681,3
683,3
693,3
706,3
709,3
720,3
762,3
776,3
832,3
884,3
1026,3
1054,3
1059,3
1095,3
1101,3
1109,3
1125,3
1145,3
1175,3
1185,3
1188,3
1249,3
1262,3
1273,3
1274,3
1277,3
1280,3
1289,3
1295,3
1296,3
1306,3
1320,3
1347,3
1363,3
1370,3
1427,3
1450,3
1465,3
1470,3
1476,3
1534,3
1537,3
1546,3
1577,3
1582,3
1627,3
1631,3
1667,3
1693,3
1701,3
1714,3
1720,3
1790,3
1822,3
1862,3
1866,3
1869,3
1871,3
1901,3
1908,3
1919,3
1926,3
1931,3
1995,3
2071,3
2079,3
2091,3
2106,3
2168,3
2205,3
2218,3
2257,3
2278,3
2323,3
2370,3
2428,3
2442,3
2468,3
2473,3
2479,3
0,4
11,4
21,4
26,4
33,4
43,4
56,4
57,4
71,4
78,4
79,4
94,4
118,4
123,4
156,4
176,4
188,4
204,4
210,4
225,4
240,4
298,4
299,4
307,4
314,4
317,4
337,4
350,4
381,4
384,4
387,4
390,4
397,4
409,4
447,4
451,4
469,4
472,4
480,4
501,4
506,4
539,4
553,4
560,4
565,4
596,4
606,4
611,4
613,4
630,4
631,4
646,4
651,4
652,4
670,4
712,4
718,4
727,4
729,4
738,4
755,4
769,4
790,4
795,4
800,4
814,4
837,4
839,4
860,4
862,4
885,4
961,4
974,4
975,4
991,4
997,4
1005,4
1015,4
1017,4
1037,4
1038,4
1040,4
1058,4
1062,4
1085,4
1104,4
1106,4
1120,4
1123,4
1126,4
1127,4
1149,4
1187,4
1198,4
1209,4
1215,4
1236,4
1237,4
1238,4
1265,4
1311,4
1333,4
1343,4
1344,4
1353,4
1429,4
1430,4
1452,4
1482,4
1516,4
1565,4
1578,4
1579,4
1659,4
1666,4
1696,4
1706,4
1707,4
1730,4
1735,4
1797,4
1800,4
1852,4
1858,4
1907,4
1924,4
1945,4
1996,4
2023,4
2027,4
2044,4
2047,4
2054,4
2064,4
2068,4
2089,4
2094,4
2110,4
2157,4
2184,4
2194,4
2198,4
2208,4
2291,4
2299,4
2309,4
2311,4
2331,4
2348,4
2350,4
2419,4
2441,4
2449,4
2460,4
2466,4
1,5
6,5
39,5
50,5
67,5
119,5
127,5
139,5
151,5
152,5
159,5
205,5
223,5
231,5
238,5
241,5
242,5
246,5
257,5
264,5
294,5
330,5
333,5
362,5
363,5
392,5
396,5
422,5
464,5
485,5
548,5
574,5
616,5
625,5
635,5
655,5
664,5
669,5
714,5
725,5
748,5
759,5
775,5
781,5
791,5
796,5
798,5
802,5
816,5
833,5
855,5
888,5
903,5
908,5
912,5
913,5
915,5
916,5
920,5
922,5
948,5
967,5
969,5
1006,5
1014,5
1027,5
1032,5
1067,5
1091,5
1108,5
1114,5
1119,5
1246,5
1271,5
1342,5
1405,5
1410,5
1421,5
