mutation,cluster
34,6
73,6
74,6
92,6
105,6
156,6
160,6
199,6
249,6
277,6
298,6
328,6
411,6
416,6
444,6
529,6
532,6
562,6
620,6
734,6
780,6
820,6
1133,6
1140,6
1306,6
1356,6
1421,6
1553,6
1629,6
1648,6
1652,6
1684,6
1697,6
1714,6
1715,6
1769,6
1790,6
1818,6
1938,6
1949,6
1986,6
1992,6
2013,6
2108,6
2196,6
2256,6
2258,6
2327,6
2341,6
2353,6
2382,6
2390,6
2490,6
2495,6
2516,6
2604,6
2610,6
2656,6
2724,6
2874,6
2944,6
3086,6
3126,6
3142,6
3208,6
3239,6
3254,6
3256,6
3270,6
3349,6
3379,6
3388,6
3394,6
3425,6
3686,6
3691,6
3728,6
3802,6
3839,6
3851,6
3877,6
3924,6
4001,6
4012,6
4020,6
4030,6
4097,6
4124,6
4165,6
4277,6
4312,6
4313,6
4320,6
4495,6
4504,6
4508,6
4513,6
4555,6
4622,6
4639,6
4687,6
4713,6
4742,6
4826,6
4871,6
4952,6
4954,6
4984,6
4989,6
52,6
76,6
122,6
131,6
214,6
222,6
471,6
514,6
564,6
593,6
602,6
637,6
712,6
755,6
756,6
761,6
802,6
824,6
842,6
851,6
1004,6
1070,6
1136,6
1351,6
1367,6
1369,6
1429,6
1434,6
1435,6
1450,6
1475,6
1494,6
1517,6
1569,6
1595,6
1602,6
1612,6
1659,6
1680,6
1692,6
1704,6
1752,6
1794,6
1809,6
1812,6
1871,6
1890,6
1896,6
1923,6
1980,6
2038,6
2045,6
2077,6
2109,6
2276,6
2315,6
2408,6
2442,6
2491,6
2498,6
2537,6
2559,6
2725,6
2741,6
2773,6
2804,6
2808,6
2849,6
2895,6
2900,6
2952,6
2954,6
2971,6
2984,6
3015,6
3018,6
3087,6
3088,6
3114,6
3265,6
3291,6
3324,6
3333,6
3351,6
3428,6
3540,6
3546,6
3631,6
3759,6
3768,6
3823,6
3826,6
3831,6
3873,6
3887,6
3905,6
3912,6
3989,6
3992,6
4059,6
4081,6
4109,6
4112,6
4118,6
4157,6
4181,6
4203,6
4245,6
4310,6
4327,6
4333,6
4353,6
4392,6
4441,6
4566,6
4571,6
4605,6
4621,6
4676,6
4747,6
4837,6
4839,6
4867,6
143,6
223,6
231,6
372,6
390,6
392,6
398,6
449,6
472,6
515,6
585,6
589,6
635,6
682,6
701,6
784,6
861,6
986,6
990,6
1054,6
1214,6
1215,6
1224,6
1229,6
1254,6
1288,6
1375,6
1436,6
1447,6
1551,6
1646,6
1681,6
1705,6
1729,6
1835,6
1853,6
1865,6
1891,6
1901,6
1903,6
1906,6
1911,6
2079,6
2195,6
2441,6
2453,6
2478,6
2484,6
2659,6
2811,6
2841,6
2876,6
2891,6
2941,6
2950,6
2951,6
2963,6
2980,6
3038,6
3111,6
3164,6
3180,6
3264,6
3338,6
3352,6
3356,6
3414,6
3446,6
3459,6
3526,6
3585,6
3602,6
3657,6
3754,6
3762,6
3795,6
3846,6
3848,6
3879,6
3906,6
3908,6
4008,6
4040,6
4046,6
4091,6
4130,6
4207,6
4267,6
4280,6
4594,6
4640,6
4680,6
4703,6
4722,6
4778,6
4912,6
4924,6
86,6
108,6
141,6
240,6
295,6
338,6
377,6
407,6
412,6
577,6
595,6
599,6
963,6
969,6
1134,6
1341,6
1425,6
1448,6
1504,6
1509,6
1582,6
1640,6
1698,6
1807,6
1825,6
1840,6
1843,6
1861,6
2065,6
2126,6
2207,6
2282,6
2361,6
2466,6
2830,6
2875,6
2877,6
2901,6
2939,6
3025,6
3037,6
3075,6
3089,6
3210,6
3213,6
3332,6
3457,6
3480,6
3513,6
3760,6
3799,6
3820,6
3896,6
3993,6
4101,6
4156,6
4191,6
4238,6
4326,6
4334,6
4394,6
4399,6
4457,6
4477,6
4510,6
4693,6
4800,6
4810,6
4866,6
4914,6
85,6
233,6
317,6
378,6
481,6
491,6
582,6
657,6
661,6
739,6
798,6
810,6
1001,6
1116,6
1137,6
1164,6
1244,6
1488,6
1560,6
1600,6
1628,6
1703,6
1709,6
1761,6
1798,6
2006,6
2042,6
2148,6
2205,6
2257,6
2359,6
2473,6
2487,6
2585,6
2596,6
2667,6
2776,6
2784,6
2790,6
2792,6
2810,6
2822,6
3002,6
3065,6
3098,6
3224,6
3250,6
3314,6
3335,6
3391,6
3429,6
3500,6
3511,6
3538,6
3544,6
3582,6
3718,6
3773,6
3847,6
3860,6
3894,6
3994,6
4000,6
4045,6
4132,6
4186,6
4202,6
4212,6
4284,6
4380,6
4395,6
4407,6
4503,6
4514,6
4549,6
4576,6
4666,6
4835,6
4851,6
4875,6
4958,6
4966,6
4985,6
23,6
82,6
111,6
164,6
185,6
190,6
274,6
281,6
346,6
420,6
436,6
466,6
496,6
517,6
618,6
638,6
644,6
685,6
700,6
751,6
803,6
823,6
866,6
911,6
915,6
953,6
961,6
995,6
999,6
1005,6
1019,6
1205,6
1495,6
1568,6
1578,6
1586,6
1589,6
1591,6
1635,6
1650,6
1742,6
1814,6
1822,6
1857,6
1936,6
1939,6
1943,6
1988,6
2002,6
2033,6
2103,6
2144,6
2171,6
2198,6
2235,6
2294,6
2321,6
2395,6
2402,6
2405,6
2488,6
2658,6
2749,6
2829,6
2996,6
3023,6
3129,6
3176,6
3194,6
3235,6
3439,6
3485,6
3529,6
3842,6
3897,6
3922,6
3948,6
3950,6
3970,6
4033,6
4048,6
4051,6
4070,6
4134,6
4361,6
4390,6
4445,6
4450,6
4459,6
4550,6
4614,6
4628,6
4641,6
4684,6
4806,6
4828,6
4859,6
4971,6
54,6
318,6
369,6
401,6
439,6
536,6
720,6
737,6
762,6
796,6
806,6
857,6
928,6
1046,6
1063,6
1064,6
1102,6
1213,6
1234,6
1271,6
1312,6
1400,6
1408,6
1454,6
1503,6
1524,6
1570,6
1626,6
1665,6
1679,6
1866,6
1895,6
1919,6
2048,6
2158,6
2178,6
2191,6
2193,6
2223,6
2290,6
2529,6
2663,6
2668,6
2670,6
2704,6
2910,6
2964,6
2977,6
2982,6
3008,6
3070,6
3091,6
3178,6
3299,6
3307,6
3321,6
3340,6
3431,6
3532,6
3541,6
3677,6
3716,6
3791,6
3822,6
3863,6
3926,6
3935,6
3955,6
3974,6
4002,6
4044,6
4061,6
4106,6
4171,6
4193,6
4230,6
4257,6
4272,6
4287,6
4458,6
4474,6
4492,6
4584,6
4585,6
4716,6
4723,6
4768,6
4818,6
4862,6
4986,6
4998,6
62,6
65,6
134,6
176,6
251,6
271,6
315,6
423,6
487,6
525,6
587,6
630,6
675,6
676,6
763,6
847,6
906,6
917,6
1085,6
1097,6
1125,6
1293,6
1370,6
1381,6
1390,6
1397,6
1465,6
1489,6
1505,6
1544,6
1630,6
1723,6
1777,6
1800,6
1848,6
1910,6
2034,6
2036,6
2096,6
2254,6
2308,6
2363,6
2369,6
2455,6
2456,6
2457,6
2598,6
2619,6
2630,6
2681,6
2722,6
2742,6
2750,6
2824,6
2848,6
2865,6
2880,6
2888,6
2889,6
2995,6
3040,6
3117,6
3183,6
3257,6
3293,6
3294,6
3365,6
3372,6
3419,6
3605,6
3613,6
3811,6
3818,6
3838,6
4011,6
4015,6
4053,6
4142,6
4236,6
4268,6
4342,6
4406,6
4415,6
4439,6
4478,6
4570,6
4580,6
4616,6
4636,6
4667,6
4689,6
4736,6
4853,6
11,6
29,6
77,6
255,6
417,6
446,6
450,6
484,6
485,6
490,6
614,6
645,6
686,6
711,6
741,6
797,6
818,6
874,6
878,6
890,6
945,6
952,6
1067,6
1109,6
1127,6
1172,6
1265,6
1269,6
1339,6
1414,6
1533,6
1565,6
1727,6
1787,6
1842,6
1914,6
1957,6
1994,6
2008,6
2030,6
2039,6
2084,6
2322,6
2386,6
2440,6
2535,6
2597,6
2705,6
2732,6
2942,6
2967,6
2975,6
3108,6
3146,6
3231,6
3310,6
3366,6
3461,6
3543,6
3574,6
3621,6
3651,6
3660,6
3671,6
3673,6
3794,6
3871,6
3916,6
3937,6
4093,6
4099,6
4136,6
4215,6
4249,6
4345,6
4434,6
4557,6
4664,6
4686,6
4706,6
4707,6
4795,6
4829,6
4944,6
4955,6
4962,6
4990,6
4999,6
1,6
13,6
47,6
78,6
153,6
197,6
203,6
341,6
437,6
454,6
545,6
553,6
626,6
652,6
693,6
849,6
858,6
938,6
959,6
1013,6
1033,6
1077,6
1232,6
1235,6
1250,6
1439,6
1449,6
1469,6
1639,6
1644,6
1713,6
1850,6
1976,6
2145,6
2204,6
2255,6
2262,6
2266,6
2311,6
2331,6
2360,6
2398,6
2400,6
2539,6
2565,6
2655,6
2698,6
2713,6
2716,6
2765,6
2783,6
2801,6
2816,6
2882,6
2935,6
2945,6
2976,6
3001,6
3116,6
3215,6
3353,6
3389,6
3400,6
3476,6
3522,6
3523,6
3616,6
3636,6
3637,6
3649,6
3849,6
3850,6
3859,6
3876,6
3930,6
4087,6
4183,6
4220,6
4463,6
4470,6
4483,6
4526,6
4534,6
4568,6
4591,6
4895,6
4902,6
4935,6
42,6
94,6
145,6
209,6
305,6
323,6
370,6
447,6
459,6
518,6
544,6
604,6
