mutation,cluster
6,4
112,4
196,4
323,4
348,4
355,4
446,4
549,4
592,4
639,4
656,4
684,4
793,4
795,4
865,4
866,4
956,4
996,4
1067,4
1230,4
1295,4
1301,4
1408,4
1548,4
1562,4
1641,4
1957,4
2012,4
2075,4
2110,4
2111,4
2173,4
2193,4
2231,4
2300,4
2302,4
2307,4
2311,4
2354,4
2396,4
2436,4
2486,4
2555,4
2587,4
2630,4
2642,4
2738,4
2740,4
2816,4
2869,4
2931,4
2938,4
2942,4
2965,4
3095,4
3180,4
3334,4
3347,4
3363,4
3432,4
3451,4
3558,4
3595,4
3628,4
3690,4
3730,4
3732,4
3747,4
3914,4
3927,4
3962,4
4077,4
4157,4
4264,4
4423,4
4424,4
4494,4
4521,4
4557,4
4631,4
4711,4
4724,4
4838,4
4848,4
4896,4
4992,4
5042,4
5043,4
5061,4
5084,4
5107,4
5111,4
5129,4
5227,4
5281,4
5366,4
5434,4
5467,4
5579,4
5622,4
5659,4
5713,4
5929,4
5932,4
5955,4
5959,4
5963,4
5980,4
6073,4
6087,4
6123,4
6154,4
6310,4
6317,4
6337,4
6371,4
6469,4
6486,4
6526,4
6538,4
6548,4
6568,4
6632,4
6701,4
6802,4
6811,4
6822,4
6833,4
6842,4
6869,4
6880,4
6905,4
7022,4
7026,4
7033,4
7131,4
7169,4
7199,4
7211,4
7229,4
7242,4
7260,4
7308,4
7320,4
7341,4
7345,4
7356,4
7378,4
7458,4
7553,4
7564,4
7697,4
7711,4
7716,4
7741,4
7796,4
8109,4
8125,4
8180,4
8209,4
8266,4
8483,4
8520,4
8558,4
8589,4
8627,4
8767,4
8825,4
8828,4
8873,4
8906,4
8908,4
9006,4
9125,4
9232,4
9237,4
9314,4
9350,4
9400,4
9461,4
9470,4
9553,4
9563,4
9573,4
9629,4
9754,4
9757,4
9759,4
9810,4
9839,4
19,4
27,4
33,4
48,4
71,4
73,4
81,4
101,4
164,4
188,4
212,4
276,4
302,4
375,4
527,4
558,4
561,4
780,4
868,4
1021,4
1032,4
1051,4
1088,4
1092,4
1119,4
1247,4
1290,4
1351,4
1354,4
1367,4
1406,4
1431,4
1443,4
1535,4
1572,4
1637,4
1686,4
1716,4
1727,4
1758,4
1759,4
1780,4
1813,4
1863,4
1874,4
1908,4
1921,4
1993,4
1994,4
2027,4
2074,4
2097,4
2166,4
2183,4
2191,4
2194,4
2200,4
2202,4
2209,4
2228,4
2232,4
2245,4
2258,4
2296,4
2324,4
2370,4
2442,4
2550,4
2610,4
2645,4
2656,4
2664,4
2666,4
2667,4
2735,4
2745,4
2771,4
2800,4
2885,4
2977,4
3058,4
3218,4
3335,4
3368,4
3392,4
3401,4
3417,4
3449,4
3465,4
3489,4
3497,4
3538,4
3568,4
3576,4
3676,4
3742,4
3780,4
3836,4
3955,4
3961,4
4031,4
4102,4
4184,4
4235,4
4241,4
4250,4
4268,4
4278,4
4340,4
4358,4
4388,4
4470,4
4610,4
4626,4
4645,4
4726,4
4741,4
4873,4
4881,4
4897,4
4921,4
4930,4
4945,4
4981,4
5221,4
5225,4
5257,4
5308,4
5320,4
5438,4
5493,4
5558,4
5635,4
5656,4
5679,4
5756,4
5760,4
5767,4
5804,4
5838,4
5852,4
5930,4
5940,4
5951,4
5952,4
6069,4
6103,4
6114,4
6201,4
6210,4
6242,4
6345,4
6347,4
6420,4
6465,4
6500,4
6507,4
6562,4
6575,4
6576,4
6623,4
6648,4
6657,4
6690,4
6805,4
6919,4
7100,4
7101,4
7248,4
7337,4
7417,4
7447,4
7480,4
7680,4
7757,4
7773,4
7785,4
7815,4
7833,4
8055,4
8145,4
8225,4
8246,4
8263,4
8265,4
8299,4
8408,4
8424,4
8435,4
8444,4
8449,4
8528,4
8635,4
8640,4
8664,4
8761,4
8816,4
8857,4
8897,4
8917,4
8936,4
8974,4
8980,4
8984,4
9023,4
9031,4
9042,4
9058,4
9076,4
9107,4
9200,4
9264,4
9302,4
9453,4
9490,4
9539,4
9545,4
9642,4
9644,4
9697,4
9711,4
9800,4
9836,4
9842,4
9847,4
9882,4
9966,4
78,4
489,4
494,4
537,4
698,4
801,4
824,4
934,4
960,4
966,4
1065,4
1108,4
1115,4
1148,4
1231,4
1402,4
1407,4
1428,4
1591,4
1620,4
1673,4
1691,4
1948,4
2129,4
2192,4
2269,4
2277,4
2332,4
2362,4
2399,4
2433,4
2448,4
2588,4
2677,4
2696,4
2888,4
2924,4
2944,4
2975,4
3014,4
3063,4
3143,4
3157,4
3245,4
3258,4
3320,4
3344,4
3424,4
3486,4
3530,4
3697,4
3846,4
3871,4
3991,4
4114,4
4188,4
4197,4
4397,4
4451,4
4481,4
4576,4
4612,4
4646,4
4663,4
4692,4
4944,4
4976,4
4978,4
4988,4
5025,4
5029,4
5052,4
5079,4
5132,4
5170,4
5179,4
5328,4
5363,4
5456,4
5481,4
5708,4
5721,4
5737,4
5788,4
5848,4
6009,4
6010,4
6086,4
6124,4
6138,4
6168,4
6205,4
6356,4
6425,4
6605,4
6620,4
6654,4
6658,4
6659,4
6736,4
6748,4
6868,4
6877,4
6901,4
6911,4
6923,4
6935,4
6988,4
7004,4
7113,4
7140,4
7146,4
7172,4
7183,4
7213,4
7215,4
7304,4
7322,4
7329,4
7504,4
7520,4
7572,4
7635,4
7646,4
7857,4
7866,4
7887,4
7888,4
7982,4
7990,4
8044,4
8061,4
8093,4
8198,4
8214,4
8218,4
8231,4
8237,4
8357,4
8475,4
8491,4
8530,4
8668,4
8701,4
8729,4
8921,4
8940,4
8990,4
9145,4
9246,4
9376,4
9394,4
9402,4
9558,4
9594,4
9604,4
9613,4
9643,4
9696,4
9874,4
9964,4
72,4
264,4
321,4
511,4
514,4
576,4
610,4
630,4
670,4
758,4
789,4
816,4
870,4
882,4
971,4
984,4
1070,4
1249,4
1390,4
1473,4
1501,4
1697,4
1788,4
1792,4
1817,4
1885,4
1959,4
1964,4
2029,4
2290,4
2383,4
2384,4
2406,4
2799,4
2802,4
2806,4
2909,4
2962,4
2995,4
3052,4
3091,4
3097,4
3112,4
3188,4
3221,4
3239,4
3409,4
3483,4
3658,4
3908,4
4029,4
4121,4
4177,4
4213,4
4294,4
4348,4
4498,4
4565,4
4742,4
4748,4
4766,4
4835,4
4951,4
4991,4
5011,4
5017,4
5030,4
5069,4
5116,4
5122,4
5215,4
5335,4
5352,4
5461,4
5470,4
5511,4
5577,4
5618,4
5665,4
5689,4
5715,4
5808,4
5937,4
5983,4
5987,4
6028,4
6039,4
6197,4
6240,4
6410,4
6519,4
6577,4
6607,4
6751,4
6781,4
6808,4
6837,4
6891,4
6982,4
7019,4
7044,4
7096,4
7218,4
7226,4
7369,4
7398,4
7470,4
7493,4
7513,4
7537,4
7561,4
7626,4
7655,4
7733,4
7755,4
7832,4
7875,4
8064,4
8149,4
8181,4
8189,4
8215,4
8329,4
8380,4
8477,4
8567,4
8711,4
8731,4
8737,4
8741,4
8785,4
8840,4
8978,4
8994,4
9041,4
9203,4
9214,4
9234,4
9268,4
9378,4
9454,4
9555,4
9639,4
9652,4
9657,4
9660,4
9749,4
9782,4
9785,4
9797,4
9878,4
9881,4
46,4
192,4
228,4
280,4
284,4
363,4
371,4
512,4
528,4
536,4
556,4
567,4
607,4
667,4
720,4
743,4
781,4
811,4
831,4
833,4
834,4
838,4
980,4
1028,4
1045,4
1057,4
1087,4
1132,4
1170,4
1175,4
1238,4
1283,4
1289,4
1323,4
1329,4
1374,4
1375,4
1389,4
1415,4
1419,4
1430,4
1438,4
1449,4
1484,4
1505,4
1521,4
1545,4
1615,4
1655,4
1760,4
1769,4
1779,4
1900,4
1912,4
1938,4
1951,4
1953,4
1978,4
2007,4
2034,4
2059,4
2060,4
2095,4
2114,4
2116,4
2120,4
2168,4
2176,4
2211,4
2283,4
2286,4
2288,4
2319,4
2333,4
2401,4
2426,4
2457,4
2515,4
2521,4
2530,4
2564,4
2579,4
2655,4
2711,4
2718,4
2719,4
2723,4
2755,4
2762,4
2831,4
2903,4
2908,4
3016,4
3023,4
3026,4
3065,4
3146,4
3172,4
3294,4
3364,4
3419,4
3437,4
3475,4
3495,4
3503,4
3517,4
3523,4
3552,4
3556,4
3569,4
3588,4
3610,4
3616,4
3656,4
3807,4
3834,4
3916,4
3938,4
4036,4
4038,4
4039,4
4085,4
4094,4
4129,4
4174,4
4198,4
4228,4
4230,4
4246,4
4271,4
4286,4
4344,4
4345,4
4407,4
4410,4
4425,4
4446,4
4467,4
4479,4
4528,4
4550,4
4603,4
4682,4
4701,4
4727,4
4780,4
4782,4
4784,4
4854,4
4875,4
4899,4
4926,4
4929,4
4940,4
4995,4
5098,4
5126,4
5190,4
5208,4
5211,4
5239,4
5272,4
5274,4
5309,4
5356,4
5422,4
5475,4
5518,4
5529,4
5605,4
5617,4
5627,4
5696,4
5727,4
5729,4
5731,4
5752,4
5763,4
5798,4
5867,4
5871,4
5912,4
5958,4
6140,4
6170,4
6235,4
6237,4
6263,4
6333,4
6380,4
6414,4
6477,4
6511,4
6540,4
6585,4
6596,4
6598,4
6601,4
6627,4
6762,4
6768,4
6810,4
6812,4
6841,4
6882,4
6892,4
6913,4
6965,4
6970,4
6978,4
7055,4
7056,4
7091,4
7132,4
7150,4
7161,4
7222,4
7227,4
7239,4
7303,4
7333,4
7367,4
7371,4
7374,4
7383,4
7420,4
7422,4
7427,4
7453,4
7462,4
7478,4
7490,4
7497,4
7519,4
7590,4
7611,4
7627,4
7699,4
7714,4
7744,4
7775,4
7798,4
7801,4
7849,4
7868,4
7872,4
7881,4
7886,4
8021,4
8052,4
8069,4
8073,4
8085,4
8139,4
8276,4
8288,4
8294,4
8343,4
8376,4
8396,4
8426,4
8489,4
8539,4
8556,4
8562,4
8619,4
8681,4
8706,4
8727,4
8730,4
8751,4
8754,4
8777,4
8783,4
8870,4
8891,4
8971,4
9043,4
9086,4
9095,4
9188,4
9287,4
9389,4
9439,4
9450,4
9460,4
9507,4
9509,4
9511,4
9540,4
9562,4
9572,4
9588,4
9676,4
9693,4
9694,4
9705,4
9727,4
9760,4
9769,4
9814,4
9887,4
9908,4
52,4
55,4
248,4
307,4
322,4
330,4
456,4
492,4
496,4
530,4
687,4
717,4
723,4
742,4
805,4
839,4
953,4
1093,4
1098,4
1221,4
1262,4
1372,4
1412,4
1457,4
1481,4
1519,4
1616,4
1619,4
1746,4
1782,4
1853,4
1858,4
1881,4
2026,4
2081,4
2096,4
2140,4
2159,4
2172,4
2185,4
2216,4
2217,4
2287,4
2292,4
2309,4
2325,4
2365,4
2432,4
2569,4
2574,4
2589,4
2712,4
2753,4
2760,4
2766,4
2791,4
2848,4
2980,4
3045,4
3092,4
