mutation,cluster
46,1
173,1
216,1
222,1
223,1
295,1
375,1
382,1
406,1
412,1
492,1
551,1
623,1
727,1
870,1
1057,1
1154,1
1157,1
1192,1
1258,1
1363,1
1365,1
1421,1
1453,1
1539,1
1586,1
1592,1
1646,1
1676,1
1734,1
1861,1
1922,1
2147,1
2185,1
2194,1
2196,1
2220,1
2270,1
2283,1
2339,1
2340,1
2344,1
2410,1
2517,1
2526,1
2531,1
2596,1
2599,1
2787,1
2867,1
2890,1
2964,1
2987,1
3027,1
3074,1
3110,1
3123,1
3174,1
3191,1
3213,1
3233,1
3328,1
3329,1
3335,1
3361,1
3368,1
3408,1
3463,1
3548,1
3598,1
3663,1
3785,1
3807,1
3856,1
3873,1
3904,1
3956,1
3974,1
3987,1
4043,1
4060,1
4072,1
4079,1
4153,1
4190,1
4211,1
4241,1
4275,1
4276,1
4380,1
4390,1
4574,1
4577,1
4583,1
4612,1
4747,1
4794,1
4886,1
4957,1
4967,1
5104,1
5115,1
5144,1
5169,1
5310,1
5334,1
5391,1
5495,1
5719,1
5731,1
5733,1
5761,1
5872,1
6027,1
6072,1
6158,1
6176,1
6248,1
6262,1
6303,1
6326,1
6355,1
6461,1
6660,1
6706,1
6766,1
6844,1
6848,1
6896,1
7005,1
7064,1
7218,1
7300,1
7318,1
7401,1
7508,1
7615,1
7706,1
7742,1
7796,1
7871,1
7921,1
7969,1
7980,1
7986,1
8032,1
8035,1
8189,1
8199,1
8248,1
8307,1
8355,1
8441,1
8446,1
8636,1
8736,1
8739,1
8800,1
8803,1
8847,1
9006,1
9101,1
9128,1
9134,1
9155,1
9165,1
9207,1
9220,1
9289,1
9312,1
9474,1
9485,1
9568,1
9588,1
9621,1
9631,1
9641,1
9731,1
9741,1
9807,1
9819,1
9829,1
9915,1
9978,1
70,1
89,1
124,1
156,1
383,1
614,1
684,1
807,1
971,1
1027,1
1120,1
1325,1
1368,1
1398,1
1464,1
1474,1
1561,1
1624,1
1651,1
1688,1
1727,1
1752,1
1763,1
1780,1
1851,1
1926,1
1994,1
2163,1
2430,1
2440,1
2475,1
2520,1
2651,1
2747,1
2757,1
2760,1
2774,1
2796,1
2834,1
2838,1
2851,1
2992,1
3050,1
3108,1
3249,1
3354,1
3384,1
3396,1
3456,1
3488,1
3581,1
3626,1
3627,1
3670,1
3702,1
3723,1
3776,1
3895,1
3936,1
3965,1
4027,1
4029,1
4059,1
4071,1
4085,1
4239,1
4325,1
4383,1
4398,1
4405,1
4532,1
4533,1
4689,1
4745,1
4761,1
4881,1
4988,1
4999,1
5019,1
5156,1
5212,1
5223,1
5316,1
5348,1
5363,1
5406,1
5428,1
5536,1
5557,1
5568,1
5606,1
5714,1
5738,1
5772,1
5852,1
5913,1
5926,1
6118,1
6152,1
6206,1
6313,1
6395,1
6488,1
6515,1
6533,1
6562,1
6908,1
6994,1
7138,1
7153,1
7203,1
7238,1
7249,1
7252,1
7380,1
7485,1
7599,1
7725,1
8172,1
8173,1
8178,1
8368,1
8421,1
8553,1
8605,1
8675,1
8735,1
8768,1
8787,1
8824,1
8852,1
8964,1
9022,1
9100,1
9119,1
9144,1
9150,1
9211,1
9244,1
9286,1
9387,1
9388,1
9483,1
9517,1
9560,1
9643,1
9660,1
9677,1
9739,1
9814,1
9940,1
9976,1
41,1
176,1
281,1
282,1
350,1
369,1
493,1
504,1
804,1
1029,1
1047,1
1117,1
1231,1
1239,1
1320,1
1420,1
1444,1
1481,1
1530,1
1743,1
1853,1
1879,1
1980,1
2002,1
2184,1
2226,1
2254,1
2597,1
2645,1
2706,1
2860,1
3158,1
3263,1
3268,1
3301,1
3304,1
3358,1
3497,1
3668,1
3950,1
3996,1
4058,1
4303,1
4361,1
4431,1
4481,1
4732,1
4758,1
4788,1
4846,1
4874,1
4897,1
4974,1
4984,1
5042,1
5049,1
5074,1
5120,1
5171,1
5325,1
5373,1
5386,1
5424,1
5442,1
5448,1
5510,1
5537,1
5551,1
5732,1
5991,1
6083,1
6091,1
6103,1
6214,1
6229,1
6234,1
6366,1
6411,1
6417,1
6464,1
6624,1
6688,1
6838,1
6867,1
7057,1
7241,1
7286,1
7306,1
7347,1
7378,1
7505,1
7579,1
7640,1
7751,1
7769,1
7830,1
7929,1
7946,1
8002,1
8051,1
8088,1
8118,1
8137,1
8166,1
8229,1
8399,1
8417,1
8517,1
8558,1
8593,1
8660,1
8700,1
8777,1
8795,1
8853,1
8939,1
9222,1
9271,1
9598,1
9833,1
9855,1
9934,1
9969,1
155,1
396,1
508,1
529,1
595,1
608,1
646,1
766,1
853,1
905,1
949,1
1030,1
1189,1
1206,1
1244,1
1300,1
1308,1
1317,1
1333,1
1345,1
1423,1
1574,1
1609,1
1871,1
1915,1
2124,1
2219,1
2249,1
2374,1
2427,1
2458,1
2500,1
2533,1
2537,1
2540,1
2617,1
2663,1
2790,1
2816,1
3046,1
3603,1
3788,1
3855,1
3897,1
3922,1
3997,1
4086,1
4200,1
4224,1
4260,1
4452,1
4519,1
4539,1
4553,1
4642,1
4694,1
4713,1
4817,1
4964,1
5052,1
5140,1
5159,1
5176,1
5198,1
5270,1
5315,1
5336,1
5347,1
5437,1
5444,1
5453,1
5466,1
5470,1
5556,1
5710,1
5770,1
5779,1
5853,1
5954,1
6086,1
6180,1
6188,1
6190,1
6220,1
6356,1
6362,1
6599,1
6809,1
6854,1
6957,1
6974,1
7060,1
7120,1
7355,1
7366,1
7414,1
7424,1
7426,1
7517,1
7603,1
7609,1
7677,1
7690,1
7698,1
7793,1
7798,1
8017,1
8047,1
8179,1
8313,1
8511,1
8528,1
8531,1
8583,1
8655,1
8696,1
8741,1
8754,1
8830,1
8835,1
8930,1
9013,1
9041,1
9046,1
9237,1
9279,1
9369,1
9400,1
9721,1
9767,1
9770,1
9968,1
9992,1
59,1
95,1
272,1
358,1
392,1
432,1
652,1
653,1
773,1
800,1
813,1
950,1
1015,1
1072,1
1103,1
1362,1
1524,1
1532,1
1537,1
1732,1
1745,1
1804,1
1806,1
1839,1
1844,1
1927,1
1998,1
2155,1
2212,1
2239,1
2571,1
2624,1
2680,1
2711,1
2719,1
2750,1
2766,1
2769,1
3028,1
3038,1
3067,1
3114,1
3202,1
3223,1
3387,1
3503,1
3527,1
3584,1
3672,1
3692,1
3750,1
3754,1
3773,1
3793,1
3852,1
3911,1
3917,1
4168,1
4208,1
4346,1
4668,1
4763,1
4818,1
4864,1
4979,1
5013,1
5221,1
5251,1
5279,1
5346,1
5418,1
5509,1
5558,1
5643,1
5790,1
5869,1
5912,1
5980,1
6010,1
6043,1
6095,1
6574,1
6668,1
6699,1
6759,1
6993,1
7112,1
7159,1
7292,1
7350,1
7497,1
7564,1
7678,1
7708,1
7710,1
7799,1
7849,1
7956,1
8015,1
8068,1
8182,1
8203,1
8241,1
8380,1
8381,1
8469,1
8505,1
8685,1
8740,1
8765,1
8772,1
8775,1
8834,1
8843,1
8860,1
9014,1
9021,1
9156,1
9188,1
9226,1
9240,1
9322,1
9323,1
9357,1
9382,1
9492,1
9559,1
9605,1
9675,1
9681,1
9908,1
91,1
110,1
130,1
299,1
370,1
418,1
528,1
627,1
722,1
787,1
835,1
