snv,cell,alt,total
0,3,0,1
0,20,0,1
0,23,1,1
0,149,0,1
0,300,0,1
0,336,0,1
0,359,0,1
0,373,1,1
0,437,1,1
1,109,0,1
1,161,0,1
1,184,0,1
1,252,0,1
1,263,1,1
1,320,0,1
1,323,1,1
1,333,0,1
1,337,0,1
1,390,0,1
1,464,0,1
1,486,0,1
2,11,0,1
2,81,0,1
2,83,0,1
2,165,0,1
2,206,0,1
2,314,0,1
2,330,0,1
2,401,0,1
2,424,0,1
2,434,0,1
2,450,0,1
2,470,0,1
2,472,0,1
3,2,0,1
3,110,0,1
3,153,0,1
3,165,0,1
3,180,0,1
3,194,0,1
3,218,0,1
3,239,0,1
3,284,0,1
3,290,0,1
3,296,1,1
3,298,0,1
3,304,0,1
3,333,0,1
3,367,0,1
3,374,0,1
3,425,0,1
3,439,0,1
3,460,0,1
3,461,0,1
4,138,0,1
4,142,0,1
4,272,0,1
4,311,0,1
4,373,0,1
4,429,0,1
4,445,0,1
4,449,0,1
5,49,0,1
5,87,0,1
5,115,0,1
5,166,0,1
5,181,0,1
5,184,0,1
5,196,0,1
5,241,1,1
5,262,0,1
5,285,1,1
5,291,0,1
5,366,0,1
5,416,0,1
5,435,0,1
5,459,0,1
6,104,0,1
6,262,0,1
6,270,0,1
6,315,0,1
6,325,0,1
6,368,0,1
6,396,0,1
6,412,0,1
6,432,0,1
7,56,0,1
7,203,1,1
7,285,0,1
7,320,1,1
7,345,1,1
7,374,1,1
7,436,1,1
7,477,0,1
7,493,0,1
8,66,0,1
8,102,0,2
8,109,0,1
8,129,0,1
8,140,0,1
8,144,0,1
8,162,0,1
8,186,0,1
8,224,0,1
8,319,0,1
8,351,0,1
8,357,0,1
8,388,0,1
8,392,0,1
8,415,0,1
8,423,0,1
8,440,0,1
8,442,0,1
8,445,0,1
8,490,0,1
9,40,0,1
9,42,0,1
9,152,0,1
9,184,0,1
9,189,0,1
9,197,0,1
9,499,0,1
10,22,0,1
10,44,1,1
10,53,0,1
10,86,1,1
10,157,0,1
10,246,0,1
10,255,0,1
10,272,0,1
10,319,0,1
10,338,1,1
10,390,0,1
10,430,0,1
10,495,0,1
11,15,1,1
11,46,1,1
11,231,0,1
11,233,0,1
11,289,1,1
11,314,1,1
11,318,1,1
11,462,1,1
11,463,1,1
12,4,0,1
12,90,0,1
12,267,0,1
12,268,0,1
12,310,0,1
12,339,0,1
12,354,2,2
12,371,0,1
13,6,0,1
13,59,0,2
13,95,0,1
13,99,0,1
13,110,0,1
13,143,0,1
13,156,0,1
13,161,0,1
13,196,0,1
13,254,0,1
13,258,0,1
13,293,0,1
13,348,0,1
13,386,0,2
13,387,0,1
13,398,0,1
13,403,0,1
13,406,0,1
13,439,0,1
13,479,0,1
14,18,0,1
14,24,0,1
14,40,0,1
14,52,0,1
14,55,0,1
14,63,0,1
14,89,0,1
14,134,0,1
14,225,0,1
14,240,0,1
14,257,0,1
14,270,0,1
14,272,0,1
14,293,0,1
14,311,0,1
14,317,0,1
14,373,0,1
14,378,0,1
14,409,0,1
14,443,0,1
14,497,0,1
14,498,0,1
15,114,0,2
15,151,0,1
15,164,0,1
15,213,0,1
15,234,0,1
15,260,0,1
15,267,0,1
15,337,0,1
15,441,0,1
16,17,0,1
16,54,0,1
16,85,0,1
16,125,0,1
16,141,0,1
16,161,0,1
16,169,0,1
16,202,0,1
16,252,0,2
16,273,0,1
16,327,0,1
16,336,0,1
16,343,0,1
16,344,0,1
16,375,0,1
16,377,0,1
16,433,0,1
16,498,0,1
17,14,0,1
17,172,0,1
17,201,1,1
17,241,1,1
17,258,0,1
17,269,0,1
17,293,0,1
17,303,1,1
17,312,1,1
17,325,1,1
17,326,0,1
17,355,0,1
17,421,1,1
17,470,0,1
18,38,0,1
18,49,0,1
18,129,0,1
18,173,0,1
18,195,1,1
18,211,0,1
18,222,0,1
18,230,0,1
18,232,0,1
18,234,0,1
18,268,1,1
18,324,0,1
18,350,0,1
18,360,0,1
18,364,0,1
18,368,0,1
18,415,0,1
18,419,0,1
19,111,1,1
19,169,0,1
19,171,0,1
19,173,1,2
19,189,1,2
19,198,1,1
19,205,0,1
19,211,0,1
19,222,1,1
19,235,0,1
19,295,0,1
19,423,1,1
19,428,0,1
19,490,0,1
20,3,0,1
20,77,0,1
21,9,0,1
21,33,1,1
21,77,0,1
21,80,0,1
21,127,0,1
21,128,0,1
21,158,0,1
21,173,0,1
21,179,0,1
21,254,0,1
21,263,0,1
21,336,0,1
21,370,0,1
21,412,0,1
21,437,1,1
21,461,0,1
21,492,0,1
22,33,0,1
22,54,0,1
22,85,1,1
22,170,0,1
22,174,1,1
22,308,0,1
22,365,0,1
22,384,1,1
22,428,0,1
23,59,0,1
23,131,0,1
23,404,0,1
23,453,0,1
24,6,0,1
24,10,1,1
24,33,0,1
24,102,0,1
24,117,0,1
24,134,0,1
24,150,0,1
24,240,0,1
24,263,0,1
24,296,0,1
24,322,1,1
24,367,0,1
24,407,0,1
24,440,0,1
24,444,0,1
24,452,0,1
24,492,0,1
25,82,0,1
25,112,0,1
25,115,0,1
25,190,0,1
25,212,0,1
25,215,0,1
25,249,0,1
25,273,0,1
25,404,1,1
26,13,0,1
26,51,0,1
26,66,0,1
26,92,0,1
26,123,0,1
26,181,0,1
26,260,0,1
26,315,0,1
26,318,0,1
26,338,0,1
26,374,0,1
27,38,0,1
27,40,1,1
27,42,0,1
27,86,0,1
27,97,1,1
27,254,0,1
27,324,0,1
27,331,0,1
27,371,0,1
27,380,0,1
27,415,0,1
27,469,1,1
27,479,1,1
28,81,0,1
28,113,0,1
28,143,0,1
28,222,0,1
28,276,0,1
28,287,0,1
28,295,0,1
28,314,0,1
28,357,0,1
28,389,0,1
28,423,0,1
29,53,0,1
29,81,0,1
29,158,0,1
29,210,0,1
29,281,0,1
29,288,0,1
29,389,0,1
29,436,1,1
29,452,0,1
30,4,0,1
30,32,0,1
30,81,0,1
30,91,0,1
30,117,0,1
30,129,0,1
30,163,0,1
30,182,0,1
30,203,0,1
30,240,0,1
30,244,0,1
30,253,0,1
30,262,1,1
30,270,0,1
30,277,0,1
30,291,0,1
30,293,0,1
30,296,1,1
30,310,0,1
30,347,0,1
30,367,0,1
30,397,0,1
30,408,0,1
31,22,0,1
31,84,0,1
31,89,0,1
31,102,0,1
31,137,0,1
31,214,0,1
31,217,0,1
31,232,0,1
31,253,0,1
31,267,0,1
31,289,0,1
31,302,0,1
31,422,0,1
31,436,0,1
31,447,0,1
31,485,0,1
31,499,0,1
32,36,0,1
32,70,0,1
32,291,0,1
32,326,0,1
32,335,0,1
32,363,1,1
32,403,0,1
32,486,1,1
33,5,0,1
33,54,0,1
33,70,0,1
33,158,0,1
33,219,0,1
33,221,0,1
33,229,0,1
33,230,0,1
33,235,0,1
33,297,0,1
34,11,0,1
34,87,0,1
34,122,0,1
34,143,0,1
34,191,0,1
34,230,0,1
34,306,0,1
34,311,1,2
34,331,1,1
34,436,0,1
35,59,0,1
35,101,0,1
35,183,0,1
35,239,0,1
35,279,1,1
35,336,0,1
35,384,0,1
35,400,1,1
35,466,0,1
35,491,0,1
36,13,0,1
36,16,1,1
36,27,1,1
36,60,0,1
36,76,1,1
36,88,0,1
36,108,1,1
36,115,0,1
36,132,1,1
36,157,1,1
36,159,1,1
36,279,1,1
36,314,1,1
36,373,1,1
36,383,1,1
36,479,0,1
37,7,1,1
37,51,1,1
37,63,0,1
37,117,1,1
37,118,0,1
37,167,1,1
37,173,1,1
37,192,1,1
37,196,1,1
37,219,0,1
37,253,0,1
37,386,0,1
37,416,1,1
37,455,2,2
37,469,0,1
38,35,0,1
38,36,1,1
38,48,0,1
38,63,1,1
38,67,0,1
38,138,0,1
38,186,0,1
38,252,0,1
38,271,0,1
38,299,1,1
38,310,0,1
38,349,0,1
38,361,0,1
38,375,0,1
38,378,0,1
38,385,0,1
38,404,0,1
38,408,0,1
38,431,0,1
38,448,0,1
38,494,0,1
39,22,0,1
39,57,0,1
39,85,0,1
39,96,0,1
39,101,0,1
39,126,0,1
39,153,0,1
39,160,0,1
39,182,0,1
39,185,0,1
39,192,0,1
39,211,0,1
39,214,0,1
39,264,0,1
39,272,0,1
39,277,0,1
39,385,0,1
39,413,0,1
39,419,0,1
39,428,0,1
39,457,0,1
39,469,0,1
39,472,0,1
40,59,0,1
40,128,0,1
40,295,1,1
40,308,0,1
40,322,1,1
40,389,0,1
40,473,1,1
41,25,0,1
41,85,0,1
41,101,0,1
41,110,0,1
41,142,0,1
41,149,0,1
41,220,0,1
41,226,0,1
41,256,0,1
41,281,0,1
41,314,0,1
41,342,0,1
41,380,0,1
41,384,0,1
41,403,0,1
41,461,0,1
41,465,0,1
41,495,0,1
42,35,0,1
42,37,0,1
42,76,0,1
42,79,0,1
42,84,0,1
42,101,0,1
42,151,0,1
42,274,0,1
42,286,0,1
42,305,0,1
42,340,0,1
42,355,1,1
42,381,0,1
42,449,0,1
42,454,0,1
42,461,0,1
42,470,0,1
43,0,0,1
43,3,0,1
43,34,0,1
43,43,0,1
43,113,0,1
43,143,0,1
43,205,0,1
43,251,0,1
43,252,0,1
43,258,0,1
43,358,0,1
43,360,0,1
43,381,0,1
44,30,1,1
44,147,0,1
44,155,0,1
44,262,0,1
44,277,0,1
44,308,0,1
44,407,1,1
44,454,1,1
44,467,0,1
45,4,0,1
45,43,0,1
45,55,0,1
45,93,0,1
45,117,0,1
45,165,0,1
45,177,0,1
45,198,0,1
45,230,0,1
45,243,0,1
45,323,0,1
45,464,0,1
45,465,0,2
45,498,0,1
46,154,0,1
46,170,0,1
46,300,0,1
46,368,0,1
46,375,0,1
46,429,0,1
46,430,0,1
46,456,0,1
46,479,0,1
47,55,0,1
47,142,0,1
47,236,1,1
47,256,0,1
47,415,1,1
47,486,0,1
48,18,0,1
48,21,0,1
48,65,0,1
