mutation,segment
24,0
25,0
53,0
58,0
86,0
89,0
103,0
122,0
156,0
158,0
175,0
206,0
218,0
232,0
242,0
245,0
252,0
295,0
310,0
319,0
332,0
334,0
335,0
342,0
345,0
356,0
361,0
390,0
391,0
394,0
404,0
412,0
427,0
438,0
458,0
461,0
510,0
553,0
569,0
571,0
592,0
612,0
616,0
634,0
635,0
692,0
701,0
709,0
787,0
807,0
815,0
827,0
830,0
845,0
853,0
873,0
890,0
933,0
973,0
1018,0
1031,0
1047,0
1089,0
1097,0
1143,0
1154,0
1173,0
1182,0
1188,0
1216,0
1262,0
1284,0
1333,0
1373,0
1386,0
1460,0
1481,0
1489,0
1515,0
1536,0
1552,0
1557,0
1586,0
1593,0
1616,0
1627,0
1652,0
1664,0
1701,0
1708,0
1716,0
1738,0
1744,0
1747,0
1774,0
1795,0
1796,0
1802,0
1822,0
1828,0
1858,0
1888,0
1920,0
1924,0
1939,0
1946,0
1979,0
2015,0
2071,0
2091,0
2093,0
2095,0
2119,0
2121,0
2128,0
2139,0
2172,0
2176,0
2181,0
2218,0
2222,0
2247,0
2282,0
2292,0
2327,0
2334,0
2337,0
2346,0
2378,0
2380,0
2385,0
2387,0
2420,0
2441,0
2449,0
2456,0
2465,0
2473,0
2498,0
2503,0
2506,0
2516,0
2532,0
2593,0
2601,0
2610,0
2616,0
2642,0
2650,0
2679,0
2691,0
2692,0
2734,0
2736,0
2739,0
2758,0
2767,0
2774,0
2782,0
2791,0
2793,0
2821,0
2839,0
2841,0
2881,0
2901,0
2924,0
2925,0
2928,0
2948,0
2958,0
3017,0
3021,0
3061,0
3073,0
3078,0
3111,0
3118,0
3123,0
3154,0
3159,0
3197,0
3212,0
3253,0
3303,0
3305,0
3342,0
3359,0
3367,0
3378,0
3384,0
3409,0
3416,0
3418,0
3468,0
3477,0
3482,0
3500,0
3525,0
3541,0
3565,0
3573,0
3581,0
3593,0
3619,0
3620,0
3640,0
3663,0
3672,0
3693,0
3719,0
3722,0
3726,0
3728,0
3761,0
3787,0
3792,0
3799,0
3826,0
3839,0
3846,0
3853,0
3861,0
3875,0
3896,0
3917,0
3962,0
3983,0
4013,0
4017,0
4046,0
4071,0
4072,0
4090,0
4092,0
4098,0
4164,0
4177,0
4185,0
4188,0
4204,0
4206,0
4236,0
4238,0
4300,0
4303,0
4349,0
4357,0
4364,0
4373,0
4401,0
4438,0
4484,0
4505,0
4509,0
4545,0
4551,0
4552,0
4564,0
4566,0
4581,0
4584,0
4594,0
4619,0
4632,0
4660,0
4748,0
4750,0
4755,0
4764,0
4835,0
4850,0
4869,0
4950,0
4953,0
4956,0
4964,0
4970,0
4998,0
5003,0
5010,0
5011,0
5047,0
5071,0
5074,0
5079,0
5082,0
5096,0
5104,0
5171,0
5194,0
5262,0
5287,0
5308,0
5317,0
5332,0
5351,0
5396,0
5408,0
5419,0
5518,0
5520,0
5533,0
5549,0
5569,0
5588,0
5598,0
5610,0
5633,0
5638,0
5650,0
5659,0
5706,0
5722,0
5726,0
5731,0
5733,0
5737,0
5752,0
5761,0
5767,0
5797,0
5801,0
5816,0
5818,0
5834,0
5842,0
5843,0
5875,0
5883,0
5910,0
5915,0
5928,0
5949,0
5966,0
5984,0
6000,0
6028,0
6030,0
6032,0
6048,0
6050,0
6060,0
6070,0
6080,0
6132,0
6145,0
6149,0
6192,0
6211,0
6226,0
6273,0
6302,0
6325,0
6373,0
6409,0
6435,0
6456,0
6469,0
6491,0
6507,0
6514,0
6518,0
6566,0
6574,0
6592,0
6596,0
6608,0
6648,0
6665,0
6681,0
6692,0
6698,0
6756,0
6784,0
6789,0
6814,0
6830,0
6837,0
6845,0
6862,0
6886,0
6923,0
6973,0
6989,0
7003,0
7013,0
7019,0
7028,0
7089,0
7112,0
7118,0
7134,0
7157,0
7188,0
7189,0
7190,0
7192,0
7205,0
7226,0
7240,0
7274,0
7280,0
7289,0
7312,0
7319,0
7423,0
7434,0
7512,0
7517,0
7519,0
7521,0
7530,0
7542,0
7546,0
7547,0
7548,0
7551,0
7587,0
7604,0
7609,0
7610,0
7614,0
7628,0
7659,0
7672,0
7686,0
7699,0
7700,0
7709,0
7740,0
7774,0
7776,0
7790,0
7817,0
7827,0
7849,0
7863,0
7864,0
7921,0
7962,0
7981,0
7984,0
7985,0
8003,0
8011,0
8024,0
8056,0
8069,0
8104,0
8122,0
8168,0
8174,0
8182,0
8204,0
8219,0
8228,0
8231,0
8234,0
8269,0
8271,0
8273,0
8287,0
8332,0
8354,0
8379,0
8405,0
8438,0
8462,0
8519,0
8529,0
8540,0
8572,0
8573,0
8582,0
8611,0
8649,0
8658,0
8671,0
8681,0
8701,0
8711,0
8724,0
8730,0
8770,0
8796,0
8805,0
8857,0
8888,0
8893,0
8911,0
8924,0
8929,0
8941,0
8989,0
9010,0
9033,0
9048,0
9052,0
9124,0
9131,0
9134,0
9145,0
9152,0
9170,0
9188,0
9281,0
9300,0
9327,0
9366,0
9375,0
9396,0
9405,0
9422,0
9429,0
9433,0
9462,0
9464,0
9494,0
9527,0
9534,0
9538,0
9543,0
9563,0
9567,0
9573,0
9588,0
9601,0
9608,0
9628,0
9629,0
9641,0
9647,0
9654,0
9676,0
9684,0
9694,0
9707,0
9712,0
9726,0
9743,0
9818,0
9889,0
9898,0
9899,0
9928,0
9957,0
9958,0
9965,0
9973,0
2,1
7,1
61,1
130,1
138,1
150,1
154,1
155,1
159,1
176,1
185,1
193,1
200,1
203,1
209,1
210,1
235,1
251,1
253,1
254,1
260,1
271,1
280,1
283,1
284,1
298,1
317,1
318,1
324,1
328,1
336,1
347,1
372,1
378,1
410,1
419,1
430,1
434,1
462,1
469,1
472,1
496,1
524,1
545,1
558,1
565,1
597,1
604,1
619,1
622,1
631,1
647,1
655,1
662,1
711,1
717,1
744,1
752,1
766,1
769,1
777,1
795,1
797,1
803,1
833,1
848,1
896,1
923,1
925,1
940,1
951,1
960,1
977,1
981,1
995,1
1020,1
1024,1
1068,1
1082,1
1098,1
1106,1
1109,1
1147,1
1152,1
1157,1
1167,1
1170,1
1172,1
1177,1
1192,1
1208,1
1210,1
1225,1
1241,1
1242,1
1275,1
1276,1
1285,1
1287,1
1302,1
1305,1
1322,1
1368,1
1390,1
1404,1
1423,1
1437,1
1467,1
1474,1
1487,1
1494,1
1500,1
1503,1
1512,1
1530,1
1540,1
1555,1
1591,1
1603,1
1617,1
1630,1
1659,1
1662,1
1673,1
1689,1
1702,1
1710,1
1734,1
1797,1
1816,1
1820,1
1832,1
1863,1
1887,1
1896,1
1929,1
1941,1
1952,1
1955,1
1961,1
1966,1
1968,1
1980,1
1984,1
1988,1
1990,1
2000,1
2007,1
2033,1
2049,1
2068,1
2082,1
2096,1
2100,1
2108,1
2110,1
2141,1
2154,1
2158,1
2170,1
2184,1
2192,1
2217,1
2219,1
2225,1
2234,1
2242,1
2252,1
2258,1
2266,1
2271,1
2294,1
2300,1
2320,1
2324,1
2344,1
2347,1
2350,1
2353,1
2357,1
2372,1
2383,1
2399,1
2422,1
2424,1
2438,1
2452,1
2468,1
2488,1
2507,1
2554,1
2565,1
2566,1
2592,1
2603,1
2643,1
2668,1
2675,1
2682,1
2683,1
2700,1
2716,1
2725,1
2779,1
2790,1
2804,1
2822,1
2829,1
2848,1
2853,1
2857,1
2866,1
2884,1
2886,1
2908,1
2950,1
2968,1
2969,1
2979,1
2986,1
2988,1
2990,1
3003,1
3004,1
3015,1
3020,1
3032,1
3034,1
3037,1
3056,1
3065,1
3076,1
3085,1
3099,1
3133,1
3135,1
3163,1
3178,1
3198,1
3219,1
3273,1
3302,1
3329,1
3330,1
3351,1
3355,1
3366,1
3373,1
3389,1
3402,1
3429,1
3435,1
3445,1
3446,1
3485,1
3486,1
3507,1
3531,1
3532,1
3555,1
3568,1
3582,1
3616,1
3618,1
3622,1
3623,1
3628,1
3642,1
3646,1
3648,1
3649,1
3653,1
3656,1
3661,1
3670,1
