mutation,segment
2,0
25,0
31,0
34,0
53,0
58,0
67,0
73,0
74,0
80,0
88,0
92,0
98,0
105,0
106,0
142,0
154,0
156,0
160,0
187,0
199,0
212,0
224,0
249,0
277,0
298,0
324,0
328,0
363,0
375,0
410,0
411,0
413,0
416,0
434,0
444,0
458,0
460,0
502,0
503,0
509,0
519,0
528,0
529,0
532,0
546,0
549,0
551,0
562,0
620,0
654,0
666,0
681,0
684,0
714,0
734,0
768,0
771,0
780,0
789,0
793,0
820,0
845,0
869,0
922,0
983,0
1003,0
1015,0
1021,0
1027,0
1122,0
1133,0
1140,0
1150,0
1151,0
1157,0
1159,0
1176,0
1184,0
1188,0
1195,0
1197,0
1210,0
1241,0
1243,0
1257,0
1264,0
1287,0
1306,0
1307,0
1328,0
1355,0
1356,0
1371,0
1394,0
1415,0
1421,0
1433,0
1451,0
1461,0
1484,0
1501,0
1518,0
1520,0
1521,0
1536,0
1538,0
1546,0
1553,0
1564,0
1575,0
1577,0
1603,0
1629,0
1636,0
1648,0
1652,0
1657,0
1661,0
1669,0
1684,0
1685,0
1697,0
1712,0
1714,0
1715,0
1730,0
1745,0
1766,0
1769,0
1790,0
1817,0
1818,0
1821,0
1829,0
1882,0
1897,0
1930,0
1938,0
1949,0
1969,0
1972,0
1986,0
1987,0
1992,0
2013,0
2022,0
2053,0
2076,0
2098,0
2108,0
2165,0
2188,0
2189,0
2192,0
2196,0
2203,0
2234,0
2236,0
2244,0
2256,0
2258,0
2260,0
2291,0
2301,0
2320,0
2327,0
2329,0
2339,0
2341,0
2348,0
2353,0
2367,0
2368,0
2378,0
2379,0
2382,0
2390,0
2412,0
2437,0
2470,0
2490,0
2495,0
2504,0
2516,0
2546,0
2547,0
2550,0
2560,0
2578,0
2586,0
2604,0
2605,0
2606,0
2610,0
2618,0
2621,0
2626,0
2627,0
2634,0
2656,0
2672,0
2674,0
2699,0
2702,0
2724,0
2726,0
2740,0
2747,0
2778,0
2806,0
2818,0
2819,0
2831,0
2850,0
2867,0
2874,0
2944,0
2983,0
2989,0
2990,0
2994,0
2997,0
3012,0
3028,0
3077,0
3086,0
3102,0
3109,0
3123,0
3126,0
3139,0
3142,0
3149,0
3156,0
3165,0
3200,0
3205,0
3208,0
3236,0
3238,0
3239,0
3243,0
3254,0
3256,0
3270,0
3281,0
3289,0
3296,0
3300,0
3349,0
3360,0
3379,0
3388,0
3394,0
3402,0
3406,0
3416,0
3425,0
3426,0
3454,0
3498,0
3507,0
3516,0
3593,0
3595,0
3598,0
3607,0
3617,0
3665,0
3669,0
3670,0
3686,0
3689,0
3691,0
3697,0
3703,0
3728,0
3765,0
3766,0
3769,0
3772,0
3783,0
3802,0
3835,0
3839,0
3851,0
3858,0
3877,0
3883,0
3917,0
3924,0
3927,0
3971,0
4001,0
4012,0
4020,0
4030,0
4049,0
4094,0
4095,0
4097,0
4110,0
4124,0
4139,0
4155,0
4165,0
4172,0
4210,0
4222,0
4225,0
4277,0
4293,0
4312,0
4313,0
4320,0
4331,0
4338,0
4347,0
4362,0
4370,0
4396,0
4411,0
4454,0
4472,0
4495,0
4504,0
4506,0
4508,0
4513,0
4548,0
4555,0
4560,0
4574,0
4592,0
4602,0
4622,0
4633,0
4639,0
4646,0
4679,0
4687,0
4697,0
4713,0
4734,0
4742,0
4779,0
4802,0
4826,0
4841,0
4842,0
4871,0
4911,0
4918,0
4919,0
4934,0
4936,0
4945,0
4952,0
4954,0
4973,0
4975,0
4984,0
4989,0
22,1
38,1
52,1
61,1
76,1
117,1
122,1
131,1
174,1
186,1
192,1
210,1
214,1
222,1
239,1
264,1
270,1
286,1
293,1
303,1
306,1
365,1
385,1
426,1
471,1
514,1
524,1
527,1
537,1
564,1
569,1
593,1
601,1
602,1
628,1
629,1
637,1
656,1
662,1
664,1
712,1
716,1
722,1
755,1
756,1
761,1
800,1
802,1
824,1
825,1
826,1
842,1
851,1
855,1
892,1
893,1
902,1
923,1
929,1
930,1
943,1
968,1
970,1
977,1
987,1
1004,1
1014,1
1050,1
1070,1
1088,1
1115,1
1123,1
1124,1
1136,1
1143,1
1163,1
1168,1
1196,1
1203,1
1207,1
1233,1
1320,1
1324,1
1351,1
1366,1
1367,1
1369,1
1410,1
1417,1
1426,1
1428,1
1429,1
1434,1
1435,1
1450,1
1452,1
1475,1
1482,1
1494,1
1510,1
1517,1
1523,1
1569,1
1595,1
1602,1
1606,1
1609,1
1612,1
1659,1
1664,1
1680,1
1692,1
1704,1
1731,1
1734,1
1741,1
1752,1
1762,1
1768,1
1794,1
1809,1
1812,1
1827,1
1836,1
1862,1
1871,1
1890,1
1893,1
1896,1
1923,1
1974,1
1980,1
1989,1
2017,1
2038,1
2045,1
2070,1
2077,1
2078,1
2086,1
2088,1
2109,1
2118,1
2141,1
2170,1
2172,1
2184,1
2199,1
2202,1
2220,1
2226,1
2261,1
2269,1
2276,1
2280,1
2297,1
2313,1
2315,1
2336,1
2343,1
2408,1
2428,1
2442,1
2446,1
2468,1
2491,1
2498,1
2517,1
2537,1
2544,1
2559,1
2563,1
2589,1
2595,1
2611,1
2622,1
2638,1
2643,1
2691,1
2725,1
2741,1
2763,1
2764,1
2773,1
2798,1
2802,1
2804,1
2808,1
2823,1
2836,1
2838,1
2849,1
2860,1
2895,1
2900,1
2937,1
2952,1
2954,1
2960,1
2961,1
2971,1
2984,1
2987,1
3005,1
3015,1
3018,1
3019,1
3035,1
3058,1
3067,1
3085,1
3087,1
3088,1
3107,1
3114,1
3124,1
3138,1
3144,1
3160,1
3169,1
3174,1
3193,1
3212,1
3230,1
3232,1
3265,1
3279,1
3283,1
3291,1
3303,1
3320,1
3324,1
3333,1
3351,1
3375,1
3376,1
3410,1
3424,1
3428,1
3437,1
3463,1
3540,1
3546,1
3554,1
3556,1
3583,1
3592,1
3594,1
3623,1
3631,1
3650,1
3672,1
3704,1
3734,1
3739,1
3742,1
3759,1
3768,1
3796,1
3804,1
3813,1
3823,1
3826,1
3831,1
3840,1
3868,1
3873,1
3887,1
3905,1
3907,1
3912,1
3915,1
3934,1
3946,1
3967,1
3989,1
3992,1
3996,1
4059,1
4063,1
4081,1
4089,1
4104,1
4109,1
4112,1
4118,1
4121,1
4131,1
4157,1
4177,1
4181,1
4194,1
4203,1
4228,1
4245,1
4246,1
4261,1
4282,1
4291,1
4296,1
4310,1
4327,1
4333,1
4343,1
4344,1
4353,1
4364,1
4369,1
4391,1
4392,1
4425,1
4441,1
4448,1
4462,1
4475,1
4496,1
4502,1
4542,1
4562,1
4566,1
4571,1
4605,1
4621,1
4626,1
4630,1
4637,1
4656,1
4672,1
4676,1
4691,1
4704,1
4746,1
4747,1
4814,1
4825,1
4837,1
4839,1
4856,1
4867,1
4873,1
4879,1
4909,1
4953,1
4961,1
6,2
9,2
18,2
124,2
132,2
143,2
206,2
216,2
223,2
231,2
238,2
288,2
292,2
333,2
342,2
372,2
379,2
390,2
392,2
398,2
408,2
432,2
449,2
452,2
464,2
468,2
472,2
482,2
483,2
515,2
542,2
576,2
579,2
585,2
589,2
635,2
682,2
695,2
696,2
697,2
701,2
703,2
735,2
738,2
759,2
781,2
784,2
801,2
815,2
861,2
867,2
873,2
876,2
910,2
941,2
971,2
986,2
990,2
992,2
1054,2
1061,2
1090,2
1093,2
1170,2
1181,2
1206,2
1214,2
1215,2
1216,2
1224,2
1229,2
1246,2
1254,2
1288,2
1295,2
1319,2
1375,2
1380,2
1383,2
1391,2
1393,2
1398,2
1402,2
1436,2
1447,2
1458,2
1472,2
1486,2
1532,2
1535,2
1551,2
1580,2
1601,2
1621,2
1646,2
1654,2
1675,2
1681,2
1691,2
1696,2
1705,2
1729,2
1732,2
1831,2
1835,2
1846,2
1853,2
1865,2
1884,2
1891,2
1901,2
1903,2
1906,2
1911,2
1932,2
1951,2
2023,2
2041,2
2044,2
2059,2
2079,2
2099,2
2104,2
2110,2
2124,2
2135,2
2152,2
2155,2
2174,2
2180,2
2195,2
2225,2
2281,2
2305,2
2394,2
2397,2
2414,2
2441,2
2453,2
2461,2
2467,2
2478,2
2484,2
2551,2
2601,2
2607,2
2623,2
2632,2
2635,2
2637,2
2659,2
2714,2
2730,2
2737,2
2746,2
2751,2
2786,2
2811,2
2841,2
2876,2
2886,2
2891,2
2920,2
2941,2
2947,2
2950,2
2951,2
2963,2
2980,2
2981,2
3004,2
3013,2
3038,2
3056,2
3062,2
3090,2
3111,2
3164,2
3180,2
3211,2
3260,2
3264,2
3268,2
3278,2
3285,2
3305,2
3315,2
3329,2
3338,2
3352,2
3356,2
3395,2
3398,2
3414,2
3438,2
3446,2
3453,2
3459,2
3479,2
3495,2
3525,2
3526,2
3535,2
3585,2
3587,2
3602,2
3604,2
3657,2
3658,2
3740,2
3741,2
3746,2
3754,2
3762,2
3770,2
3795,2
3815,2
3846,2
3848,2
3854,2
3856,2
3866,2
3879,2
3906,2
3908,2
3923,2
3982,2
4003,2
4008,2
4019,2
4022,2
4040,2
4046,2
4091,2
4096,2
4129,2
4130,2
4148,2
4170,2
4187,2
4206,2
4207,2
4235,2
4267,2
4273,2
4280,2
4294,2
4341,2
4350,2
4359,2
4371,2
4460,2
4465,2
4523,2
4525,2
4533,2
4539,2
4558,2
4582,2
4586,2
4594,2
4609,2
4625,2
4632,2
4640,2
4649,2
4660,2
4661,2
4680,2
4703,2
4721,2
4722,2
4729,2
4738,2
4756,2
4778,2
4786,2
4790,2
4809,2
4821,2
4860,2
4874,2
4897,2
4901,2
4912,2
4924,2
4925,2
4941,2
49,3
86,3
95,3
102,3
103,3
108,3
141,3
193,3
230,3
240,3
254,3
258,3
272,3
295,3
327,3
338,3
340,3
361,3
377,3
381,3
407,3
412,3
456,3
494,3
501,3
508,3
534,3
540,3
577,3
578,3
590,3
595,3
597,3
599,3
606,3
611,3
627,3
648,3
670,3
678,3
717,3
718,3
747,3
752,3
776,3
805,3
829,3
853,3
871,3
900,3
963,3
969,3
1029,3
1042,3
1047,3
1068,3
1079,3
1100,3
1106,3
1134,3
1145,3
1182,3
1219,3
1261,3
1263,3
1282,3
1317,3
1341,3
1425,3
1446,3
1448,3
1456,3
1457,3
1498,3
1504,3
1509,3
1515,3
1526,3
1529,3
1573,3
1582,3
1587,3
1616,3
1640,3
1642,3
1651,3
1698,3
1749,3
1807,3
1825,3
1833,3
1840,3
1843,3
1847,3
1856,3
1861,3
1869,3
1875,3
1880,3
1899,3
1913,3
1952,3
2040,3
2052,3
2056,3
2065,3
2069,3
2101,3
2113,3
2126,3
2134,3
2175,3
2179,3
2207,3
