mutation,segment
11,0
13,0
54,0
99,0
100,0
146,0
189,0
258,0
268,0
276,0
284,0
326,0
331,0
333,0
344,0
363,0
390,0
398,0
422,0
472,0
473,0
495,0
505,0
534,0
547,0
568,0
623,0
626,0
641,0
676,0
693,0
698,0
704,0
731,0
738,0
741,0
743,0
769,0
779,0
785,0
789,0
793,0
803,0
822,0
873,0
918,0
923,0
946,0
950,0
958,0
1044,0
1054,0
1100,0
1109,0
1111,0
1112,0
1116,0
1119,0
1125,0
1131,0
1147,0
1189,0
1232,0
1235,0
1249,0
1266,0
1286,0
1290,0
1296,0
1330,0
1404,0
1410,0
1414,0
1436,0
1445,0
1458,0
1461,0
1465,0
1493,0
1517,0
1525,0
1536,0
1540,0
1556,0
1557,0
1566,0
1594,0
1634,0
1637,0
1669,0
1684,0
1699,0
1705,0
1727,0
1752,0
1768,0
1769,0
1771,0
1774,0
1790,0
1802,0
1830,0
1831,0
1834,0
1842,0
1856,0
1873,0
1876,0
1890,0
1912,0
1940,0
1954,0
1972,0
1975,0
1986,0
2007,0
2019,0
2037,0
2052,0
2053,0
2071,0
2072,0
2104,0
2122,0
2135,0
2197,0
2198,0
2202,0
2208,0
2213,0
2253,0
2289,0
2300,0
2301,0
2328,0
2333,0
2335,0
2364,0
2368,0
2392,0
2430,0
2443,0
2471,0
2477,0
2485,0
2489,0
2520,0
2557,0
2560,0
2569,0
2613,0
2624,0
2638,0
2652,0
2670,0
2674,0
2700,0
2723,0
2730,0
2748,0
2750,0
2785,0
2790,0
2849,0
2850,0
2873,0
2888,0
2902,0
2913,0
2940,0
2962,0
2967,0
3015,0
3040,0
3041,0
3067,0
3152,0
3179,0
3185,0
3218,0
3244,0
3282,0
3294,0
3317,0
3335,0
3367,0
3381,0
3392,0
3394,0
3416,0
3435,0
3437,0
3454,0
3488,0
3522,0
3530,0
3551,0
3589,0
3598,0
3601,0
3618,0
3619,0
3640,0
3647,0
3651,0
3663,0
3689,0
3693,0
3701,0
3705,0
3711,0
3749,0
3758,0
3781,0
3836,0
3861,0
3883,0
3891,0
3960,0
3981,0
3982,0
3994,0
3996,0
3999,0
4039,0
4078,0
4080,0
4087,0
4136,0
4153,0
4163,0
4245,0
4257,0
4262,0
4327,0
4329,0
4346,0
4366,0
4375,0
4396,0
4401,0
4405,0
4411,0
4421,0
4459,0
4460,0
4469,0
4471,0
4495,0
4497,0
4506,0
4513,0
4519,0
4524,0
4558,0
4561,0
4568,0
4570,0
4572,0
