mutation,segment
2,0
25,0
31,0
34,0
53,0
58,0
67,0
73,0
74,0
80,0
88,0
92,0
98,0
105,0
106,0
142,0
154,0
156,0
160,0
187,0
199,0
212,0
224,0
249,0
277,0
298,0
324,0
328,0
363,0
375,0
410,0
411,0
413,0
416,0
434,0
444,0
458,0
460,0
502,0
503,0
509,0
519,0
528,0
529,0
532,0
546,0
549,0
551,0
562,0
620,0
654,0
666,0
681,0
684,0
714,0
734,0
768,0
771,0
780,0
789,0
793,0
820,0
845,0
869,0
922,0
983,0
1003,0
1015,0
1021,0
1027,0
1122,0
1133,0
1140,0
1150,0
1151,0
1157,0
1159,0
1176,0
1184,0
1188,0
1195,0
1197,0
1210,0
1241,0
1243,0
1257,0
1264,0
1287,0
1306,0
1307,0
1328,0
1355,0
1356,0
1371,0
1394,0
1415,0
1421,0
1433,0
1451,0
1461,0
1484,0
1501,0
1518,0
1520,0
1521,0
1536,0
1538,0
1546,0
1553,0
1564,0
1575,0
1577,0
1603,0
1629,0
1636,0
1648,0
1652,0
1657,0
1661,0
1669,0
1684,0
1685,0
1697,0
1712,0
1714,0
1715,0
1730,0
1745,0
1766,0
1769,0
1790,0
1817,0
1818,0
1821,0
1829,0
1882,0
1897,0
1930,0
1938,0
1949,0
1969,0
1972,0
1986,0
1987,0
1992,0
2013,0
2022,0
2053,0
2076,0
2098,0
2108,0
2165,0
2188,0
2189,0
2192,0
2196,0
2203,0
2234,0
2236,0
2244,0
2256,0
2258,0
2260,0
2291,0
2301,0
2320,0
2327,0
2329,0
2339,0
2341,0
2348,0
2353,0
2367,0
2368,0
2378,0
2379,0
2382,0
2390,0
2412,0
2437,0
2470,0
2490,0
2495,0
2504,0
2516,0
2546,0
2547,0
2550,0
2560,0
2578,0
2586,0
2604,0
2605,0
2606,0
2610,0
2618,0
2621,0
2626,0
2627,0
2634,0
2656,0
2672,0
2674,0
2699,0
2702,0
2724,0
2726,0
2740,0
2747,0
2778,0
2806,0
2818,0
2819,0
2831,0
2850,0
2867,0
2874,0
2944,0
2983,0
2989,0
2990,0
2994,0
2997,0
3012,0
3028,0
3077,0
3086,0
3102,0
3109,0
3123,0
3126,0
3139,0
3142,0
3149,0
3156,0
3165,0
3200,0
3205,0
3208,0
3236,0
3238,0
3239,0
3243,0
3254,0
3256,0
3270,0
3281,0
3289,0
3296,0
3300,0
3349,0
3360,0
3379,0
3388,0
3394,0
3402,0
3406,0
3416,0
3425,0
3426,0
3454,0
3498,0
3507,0
3516,0
3593,0
3595,0
3598,0
3607,0
3617,0
3665,0
3669,0
3670,0
3686,0
3689,0
3691,0
3697,0
3703,0
3728,0
3765,0
3766,0
3769,0
3772,0
3783,0
3802,0
3835,0
3839,0
3851,0
3858,0
3877,0
3883,0
3917,0
3924,0
3927,0
3971,0
4001,0
4012,0
4020,0
4030,0
4049,0
4094,0
4095,0
4097,0
4110,0
4124,0
4139,0
4155,0
4165,0
4172,0
4210,0
4222,0
4225,0
4277,0
4293,0
4312,0
4313,0
4320,0
4331,0
4338,0
4347,0
4362,0
4370,0
4396,0
4411,0
4454,0
4472,0
4495,0
4504,0
4506,0
4508,0
4513,0
4548,0
4555,0
4560,0
4574,0
4592,0
4602,0
4622,0
4633,0
4639,0
4646,0
4679,0
4687,0
4697,0
4713,0
4734,0
4742,0
4779,0
4802,0
4826,0
4841,0
4842,0
4871,0
4911,0
4918,0
4919,0
4934,0
4936,0
4945,0
4952,0
4954,0
4973,0
4975,0
4984,0
4989,0
5002,0
5013,0
5022,0
5026,0
5033,0
5044,0
5059,0
5080,0
5092,0
5103,0
5106,0
5112,0
5121,0
5137,0
5139,0
5162,0
5166,0
5177,0
5198,0
5208,0
5260,0
5265,0
5309,0
5312,0
5345,0
5354,0
5372,0
5382,0
5384,0
5421,0
5427,0
5444,0
5452,0
5465,0
5484,0
5495,0
5497,0
5499,0
5505,0
5507,0
5514,0
5533,0
5534,0
5535,0
5567,0
5568,0
5604,0
5617,0
5637,0
5648,0
5664,0
5678,0
5699,0
5703,0
5719,0
5732,0
5755,0
5757,0
5758,0
5791,0
5794,0
5800,0
5801,0
5803,0
5815,0
5823,0
5835,0
5839,0
5889,0
5899,0
5902,0
5917,0
5924,0
5927,0
5934,0
5954,0
5963,0
5965,0
5975,0
6005,0
6007,0
6010,0
6043,0
6062,0
6072,0
6083,0
6088,0
6098,0
6099,0
6110,0
6133,0
6147,0
6175,0
6191,0
6225,0
6239,0
6240,0
6264,0
6268,0
6270,0
6281,0
6290,0
6308,0
6309,0
6332,0
6347,0
6360,0
6381,0
6387,0
6389,0
6390,0
6398,0
6410,0
6425,0
6433,0
6444,0
6464,0
6466,0
6467,0
6475,0
6498,0
6509,0
6520,0
6523,0
6539,0
6545,0
6572,0
6586,0
6588,0
6590,0
6591,0
6652,0
6673,0
6706,0
6708,0
6732,0
6737,0
6744,0
6756,0
6763,0
6778,0
6779,0
6783,0
6844,0
6850,0
6860,0
6933,0
6935,0
6938,0
6939,0
6947,0
6954,0
6986,0
6991,0
6999,0
7008,0
7028,0
7047,0
7059,0
7065,0
7075,0
7080,0
7092,0
7130,0
7147,0
7167,0
7171,0
7205,0
7207,0
7214,0
7218,0
7222,0
7237,0
7258,0
7275,0
7276,0
7289,0
7303,0
7310,0
7360,0
7362,0
7387,0
7397,0
7403,0
7437,0
7442,0
7444,0
7479,0
7501,0
7545,0
7551,0
7556,0
7589,0
7605,0
7622,0
7624,0
7643,0
7667,0
7690,0
7718,0
7728,0
7748,0
7752,0
7769,0
7770,0
7776,0
7788,0
7813,0
7814,0
7816,0
7832,0
7843,0
7858,0
7868,0
7899,0
7916,0
7931,0
7939,0
7952,0
7954,0
7955,0
7961,0
8026,0
8036,0
8048,0
8052,0
8070,0
8073,0
8088,0
8091,0
8103,0
8117,0
8129,0
8146,0
8150,0
8157,0
8201,0
8221,0
8223,0
8235,0
8250,0
8276,0
8290,0
8308,0
8317,0
8326,0
8332,0
8336,0
8347,0
8368,0
8373,0
8390,0
8392,0
8396,0
8425,0
8466,0
8483,0
8484,0
8555,0
8558,0
8561,0
8573,0
8578,0
8586,0
8598,0
8600,0
8614,0
8645,0
8657,0
8658,0
8671,0
8672,0
8679,0
8688,0
8701,0
8707,0
8718,0
8745,0
8779,0
8790,0
8794,0
8795,0
8798,0
8806,0
8814,0
8822,0
8846,0
8871,0
8877,0
8890,0
8897,0
8954,0
8987,0
9001,0
9008,0
9024,0
9044,0
9049,0
9080,0
9118,0
9136,0
9150,0
9156,0
9168,0
9170,0
9171,0
9191,0
9204,0
9214,0
9238,0
9250,0
9279,0
9285,0
9290,0
9296,0
9309,0
9314,0
9333,0
9355,0
9371,0
9380,0
9381,0
9396,0
9405,0
9410,0
9412,0
9433,0
9445,0
9460,0
9497,0
9498,0
9509,0
9513,0
9529,0
9542,0
9571,0
9574,0
9575,0
9589,0
9605,0
9622,0
9623,0
9637,0
9665,0
9680,0
9697,0
9706,0
9734,0
9778,0
9780,0
9785,0
9793,0
9808,0
9882,0
9896,0
9906,0
9908,0
9909,0
9930,0
9945,0
9968,0
9973,0
9988,0
9991,0
22,1
38,1
52,1
61,1
76,1
117,1
122,1
131,1
174,1
186,1
192,1
210,1
214,1
222,1
239,1
264,1
270,1
286,1
293,1
303,1
306,1
365,1
385,1
426,1
471,1
514,1
524,1
527,1
537,1
564,1
569,1
593,1
601,1
602,1
628,1
629,1
637,1
656,1
662,1
664,1
712,1
716,1
722,1
755,1
756,1
761,1
800,1
802,1
824,1
825,1
826,1
842,1
851,1
855,1
892,1
893,1
902,1
923,1
929,1
930,1
943,1
968,1
970,1
977,1
987,1
1004,1
1014,1
1050,1
1070,1
1088,1
1115,1
1123,1
1124,1
1136,1
1143,1
1163,1
1168,1
1196,1
1203,1
1207,1
1233,1
1320,1
1324,1
1351,1
1366,1
1367,1
1369,1
1410,1
1417,1
1426,1
1428,1
1429,1
1434,1
1435,1
1450,1
1452,1
1475,1
1482,1
1494,1
1510,1
1517,1
1523,1
1569,1
1595,1
1602,1
1606,1
1609,1
1612,1
1659,1
1664,1
1680,1
1692,1
1704,1
1731,1
1734,1
1741,1
1752,1
1762,1
1768,1
1794,1
1809,1
1812,1
1827,1
1836,1
1862,1
1871,1
1890,1
1893,1
1896,1
1923,1
1974,1
1980,1
1989,1
2017,1
2038,1
2045,1
2070,1
2077,1
2078,1
2086,1
2088,1
2109,1
2118,1
2141,1
2170,1
2172,1
2184,1
2199,1
2202,1
2220,1
2226,1
2261,1
2269,1
2276,1
2280,1
2297,1
2313,1
2315,1
2336,1
2343,1
2408,1
2428,1
2442,1
2446,1
2468,1
2491,1
2498,1
2517,1
2537,1
2544,1
2559,1
2563,1
2589,1
2595,1
2611,1
2622,1
2638,1
2643,1
2691,1
2725,1
2741,1
2763,1
2764,1
2773,1
2798,1
2802,1
2804,1
2808,1
2823,1
2836,1
2838,1
2849,1
2860,1
2895,1
2900,1
2937,1
2952,1
2954,1
2960,1
2961,1
2971,1
2984,1
2987,1
3005,1
3015,1
3018,1
3019,1
3035,1
3058,1
3067,1
3085,1
3087,1
3088,1
3107,1
3114,1
3124,1
3138,1
3144,1
3160,1
3169,1
3174,1
3193,1
3212,1
3230,1
3232,1
3265,1
3279,1
3283,1
3291,1
3303,1
3320,1
3324,1
3333,1
3351,1
3375,1
3376,1
3410,1
3424,1
3428,1
3437,1
3463,1
3540,1
3546,1
3554,1
3556,1
3583,1
3592,1
3594,1
3623,1
3631,1
3650,1
3672,1
3704,1
3734,1
3739,1
3742,1
3759,1
3768,1
3796,1
3804,1
3813,1
3823,1
3826,1
3831,1
3840,1
3868,1
3873,1
3887,1
3905,1
3907,1
3912,1
3915,1
3934,1
3946,1
3967,1
3989,1
3992,1
3996,1
4059,1
4063,1
4081,1
4089,1
4104,1
4109,1
4112,1
4118,1
4121,1
4131,1
4157,1
4177,1
4181,1
4194,1
4203,1
4228,1
4245,1
4246,1
4261,1
4282,1
4291,1
4296,1
4310,1
4327,1
4333,1
4343,1
4344,1
4353,1
4364,1
4369,1
4391,1
4392,1
4425,1
4441,1
4448,1
4462,1
4475,1
4496,1
4502,1
4542,1
4562,1
4566,1
4571,1
4605,1
4621,1
4626,1
4630,1
4637,1
4656,1
4672,1
4676,1
4691,1
4704,1
4746,1
4747,1
4814,1
4825,1
4837,1
4839,1
4856,1
4867,1
4873,1
4879,1
4909,1
4953,1
4961,1
5017,1
5029,1
5031,1
5034,1
5045,1
5051,1
5053,1
5111,1
5148,1
5151,1
5154,1
5158,1
5159,1
5175,1
5184,1
5205,1
