mutation,segment
24,0
25,0
53,0
58,0
86,0
89,0
103,0
122,0
156,0
158,0
175,0
206,0
218,0
232,0
242,0
245,0
252,0
295,0
310,0
319,0
332,0
334,0
335,0
342,0
345,0
356,0
361,0
390,0
391,0
394,0
404,0
412,0
427,0
438,0
458,0
461,0
510,0
553,0
569,0
571,0
592,0
612,0
616,0
634,0
635,0
692,0
701,0
709,0
787,0
807,0
815,0
827,0
830,0
845,0
853,0
873,0
890,0
933,0
973,0
1018,0
1031,0
1047,0
1089,0
1097,0
1143,0
1154,0
1173,0
1182,0
1188,0
1216,0
1262,0
1284,0
1333,0
1373,0
1386,0
1460,0
1481,0
1489,0
1515,0
1536,0
1552,0
1557,0
1586,0
1593,0
1616,0
1627,0
1652,0
1664,0
1701,0
1708,0
1716,0
1738,0
1744,0
1747,0
1774,0
1795,0
1796,0
1802,0
1822,0
1828,0
1858,0
1888,0
1920,0
1924,0
1939,0
1946,0
1979,0
2015,0
2071,0
2091,0
2093,0
2095,0
2119,0
2121,0
2128,0
2139,0
2172,0
2176,0
2181,0
2218,0
2222,0
2247,0
2282,0
2292,0
2327,0
2334,0
2337,0
2346,0
2378,0
2380,0
2385,0
2387,0
2420,0
2441,0
2449,0
2456,0
2465,0
2473,0
2498,0
2503,0
2506,0
2516,0
2532,0
2593,0
2601,0
2610,0
2616,0
2642,0
2650,0
2679,0
2691,0
2692,0
2734,0
2736,0
2739,0
2758,0
2767,0
2774,0
2782,0
2791,0
2793,0
2821,0
2839,0
2841,0
2881,0
2901,0
2924,0
2925,0
2928,0
2948,0
2958,0
3017,0
3021,0
3061,0
3073,0
3078,0
3111,0
3118,0
3123,0
3154,0
3159,0
3197,0
3212,0
3253,0
3303,0
3305,0
3342,0
3359,0
3367,0
3378,0
3384,0
3409,0
3416,0
3418,0
3468,0
3477,0
3482,0
3500,0
3525,0
3541,0
3565,0
3573,0
3581,0
3593,0
3619,0
3620,0
3640,0
3663,0
3672,0
3693,0
3719,0
3722,0
3726,0
3728,0
3761,0
3787,0
3792,0
3799,0
3826,0
3839,0
3846,0
3853,0
3861,0
3875,0
3896,0
3917,0
3962,0
3983,0
4013,0
4017,0
4046,0
4071,0
4072,0
4090,0
4092,0
4098,0
4164,0
4177,0
4185,0
4188,0
4204,0
4206,0
4236,0
4238,0
4300,0
4303,0
4349,0
4357,0
4364,0
4373,0
4401,0
4438,0
4484,0
4505,0
4509,0
4545,0
4551,0
4552,0
4564,0
4566,0
4581,0
4584,0
4594,0
4619,0
4632,0
4660,0
4748,0
4750,0
4755,0
4764,0
4835,0
4850,0
4869,0
4950,0
4953,0
4956,0
4964,0
4970,0
4998,0
2,1
7,1
61,1
130,1
138,1
150,1
154,1
155,1
159,1
176,1
185,1
193,1
200,1
203,1
209,1
210,1
235,1
251,1
253,1
254,1
260,1
271,1
280,1
283,1
284,1
298,1
317,1
318,1
324,1
328,1
336,1
347,1
372,1
378,1
410,1
419,1
430,1
434,1
462,1
469,1
472,1
496,1
524,1
545,1
558,1
565,1
597,1
604,1
619,1
622,1
631,1
647,1
655,1
662,1
711,1
717,1
744,1
752,1
766,1
769,1
777,1
795,1
797,1
803,1
833,1
848,1
896,1
923,1
925,1
940,1
951,1
960,1
977,1
981,1
995,1
1020,1
1024,1
1068,1
1082,1
1098,1
1106,1
1109,1
1147,1
1152,1
1157,1
1167,1
1170,1
1172,1
1177,1
1192,1
1208,1
1210,1
1225,1
1241,1
1242,1
1275,1
1276,1
1285,1
1287,1
1302,1
1305,1
1322,1
1368,1
1390,1
1404,1
1423,1
1437,1
1467,1
1474,1
1487,1
1494,1
1500,1
1503,1
1512,1
1530,1
1540,1
1555,1
1591,1
1603,1
1617,1
1630,1
1659,1
1662,1
1673,1
1689,1
1702,1
1710,1
1734,1
1797,1
1816,1
1820,1
1832,1
1863,1
1887,1
1896,1
1929,1
1941,1
1952,1
1955,1
1961,1
1966,1
1968,1
1980,1
1984,1
1988,1
1990,1
2000,1
2007,1
2033,1
2049,1
2068,1
2082,1
2096,1
2100,1
2108,1
2110,1
2141,1
2154,1
2158,1
2170,1
2184,1
2192,1
2217,1
2219,1
2225,1
2234,1
2242,1
2252,1
2258,1
2266,1
2271,1
2294,1
2300,1
2320,1
2324,1
2344,1
2347,1
2350,1
2353,1
2357,1
2372,1
2383,1
2399,1
2422,1
2424,1
2438,1
2452,1
2468,1
2488,1
2507,1
2554,1
2565,1
2566,1
2592,1
2603,1
2643,1
2668,1
2675,1
2682,1
2683,1
2700,1
2716,1
2725,1
2779,1
2790,1
2804,1
2822,1
2829,1
2848,1
2853,1
2857,1
2866,1
2884,1
2886,1
2908,1
2950,1
2968,1
2969,1
2979,1
2986,1
2988,1
2990,1
3003,1
3004,1
3015,1
3020,1
3032,1
3034,1
3037,1
3056,1
3065,1
3076,1
3085,1
3099,1
3133,1
3135,1
3163,1
3178,1
3198,1
3219,1
3273,1
3302,1
3329,1
3330,1
3351,1
3355,1
3366,1
3373,1
3389,1
3402,1
3429,1
3435,1
3445,1
3446,1
3485,1
3486,1
3507,1
3531,1
3532,1
3555,1
3568,1
3582,1
3616,1
3618,1
3622,1
3623,1
3628,1
3642,1
3646,1
3648,1
3649,1
3653,1
3656,1
3661,1
3670,1
3673,1
3685,1
3689,1
3690,1
3715,1
3730,1
3742,1
3748,1
3773,1
3796,1
3797,1
3817,1
3827,1
3834,1
3842,1
3847,1
3870,1
3882,1
3902,1
3916,1
3924,1
3938,1
3941,1
3942,1
3954,1
3973,1
3986,1
3987,1
3990,1
3999,1
4001,1
4008,1
4024,1
4026,1
4031,1
4032,1
4041,1
4052,1
4065,1
4077,1
4079,1
4080,1
4085,1
4101,1
4117,1
4139,1
4143,1
4151,1
4180,1
4189,1
4190,1
4197,1
4215,1
4229,1
4249,1
4251,1
4271,1
4307,1
4314,1
4333,1
4340,1
4374,1
4380,1
4388,1
4391,1
4393,1
4413,1
4419,1
4421,1
4426,1
4435,1
4443,1
4446,1
4458,1
4485,1
4487,1
4508,1
4538,1
4568,1
4583,1
4606,1
4612,1
4620,1
4626,1
4628,1
4631,1
4635,1
4641,1
4649,1
4671,1
4690,1
4695,1
4701,1
4707,1
4709,1
4712,1
4720,1
4724,1
4732,1
4736,1
4749,1
4759,1
4795,1
4800,1
4808,1
4827,1
4838,1
4879,1
4882,1
4891,1
4892,1
4903,1
4906,1
4908,1
4920,1
4925,1
4938,1
4944,1
4945,1
4951,1
4954,1
4966,1
4974,1
4981,1
4988,1
18,2
39,2
40,2
67,2
74,2
76,2
95,2
97,2
98,2
115,2
125,2
126,2
170,2
179,2
181,2
205,2
212,2
214,2
219,2
226,2
241,2
246,2
285,2
302,2
308,2
320,2
322,2
323,2
325,2
349,2
354,2
363,2
365,2
370,2
402,2
417,2
444,2
456,2
505,2
516,2
531,2
559,2
583,2
611,2
621,2
627,2
628,2
646,2
653,2
659,2
684,2
691,2
713,2
714,2
715,2
749,2
751,2
770,2
786,2
836,2
884,2
892,2
900,2
907,2
930,2
934,2
941,2
942,2
948,2
952,2
957,2
959,2
969,2
982,2
984,2
986,2
992,2
997,2
1017,2
1021,2
1037,2
1056,2
1090,2
1096,2
1099,2
1105,2
1127,2
1130,2
1145,2
1150,2
1159,2
1162,2
1184,2
1190,2
1197,2
1207,2
1220,2
1238,2
1292,2
1299,2
1303,2
1312,2
1413,2
1427,2
1445,2
1482,2
1521,2
1522,2
1543,2
1546,2
1562,2
1582,2
1592,2
1618,2
1621,2
1631,2
1647,2
1665,2
1682,2
1683,2
1751,2
1760,2
1781,2
1786,2
1801,2
1807,2
1809,2
1815,2
1853,2
1881,2
1897,2
1905,2
1926,2
1963,2
1967,2
1969,2
1970,2
1971,2
1974,2
1991,2
1996,2
2009,2
2011,2
2032,2
2036,2
2046,2
2050,2
2063,2
2099,2
2112,2
2136,2
2142,2
2144,2
2150,2
2162,2
2166,2
2168,2
2194,2
2226,2
2281,2
2285,2
2297,2
