mutation,segment
24,0
25,0
53,0
58,0
86,0
89,0
103,0
122,0
156,0
158,0
175,0
206,0
218,0
232,0
242,0
245,0
252,0
295,0
310,0
319,0
332,0
334,0
335,0
342,0
345,0
356,0
361,0
390,0
391,0
394,0
404,0
412,0
427,0
438,0
458,0
461,0
510,0
553,0
569,0
571,0
592,0
612,0
616,0
634,0
635,0
692,0
701,0
709,0
787,0
807,0
815,0
827,0
830,0
845,0
853,0
873,0
890,0
933,0
973,0
1018,0
1031,0
1047,0
1089,0
1097,0
1143,0
1154,0
1173,0
1182,0
1188,0
1216,0
1262,0
1284,0
1333,0
1373,0
1386,0
1460,0
1481,0
1489,0
1515,0
1536,0
1552,0
1557,0
1586,0
1593,0
1616,0
1627,0
1652,0
1664,0
1701,0
1708,0
1716,0
1738,0
1744,0
1747,0
1774,0
1795,0
1796,0
1802,0
1822,0
1828,0
1858,0
1888,0
1920,0
1924,0
1939,0
1946,0
1979,0
2015,0
2071,0
2091,0
2093,0
2095,0
2119,0
2121,0
2128,0
2139,0
2172,0
2176,0
2181,0
2218,0
2222,0
2247,0
2282,0
2292,0
2327,0
2334,0
2337,0
2346,0
2378,0
2380,0
2385,0
2387,0
2420,0
2441,0
2449,0
2456,0
2465,0
2473,0
2498,0
2,1
7,1
61,1
130,1
138,1
150,1
154,1
155,1
159,1
176,1
185,1
193,1
200,1
203,1
209,1
210,1
235,1
251,1
253,1
254,1
260,1
271,1
280,1
283,1
284,1
298,1
317,1
318,1
324,1
328,1
336,1
347,1
372,1
378,1
410,1
419,1
430,1
434,1
462,1
469,1
472,1
496,1
524,1
545,1
558,1
565,1
597,1
604,1
619,1
622,1
631,1
647,1
655,1
662,1
711,1
717,1
744,1
752,1
766,1
769,1
777,1
795,1
797,1
803,1
833,1
848,1
896,1
923,1
925,1
940,1
951,1
960,1
977,1
981,1
995,1
1020,1
1024,1
1068,1
1082,1
1098,1
1106,1
1109,1
1147,1
1152,1
1157,1
1167,1
1170,1
1172,1
1177,1
1192,1
1208,1
1210,1
1225,1
1241,1
1242,1
1275,1
1276,1
1285,1
1287,1
1302,1
1305,1
1322,1
1368,1
1390,1
1404,1
1423,1
1437,1
1467,1
1474,1
1487,1
1494,1
1500,1
1503,1
1512,1
1530,1
1540,1
1555,1
1591,1
1603,1
1617,1
1630,1
1659,1
1662,1
1673,1
1689,1
1702,1
1710,1
1734,1
1797,1
1816,1
1820,1
1832,1
1863,1
1887,1
1896,1
1929,1
1941,1
1952,1
1955,1
1961,1
1966,1
1968,1
1980,1
1984,1
1988,1
1990,1
2000,1
2007,1
2033,1
2049,1
2068,1
2082,1
2096,1
2100,1
2108,1
2110,1
2141,1
2154,1
2158,1
2170,1
2184,1
2192,1
2217,1
2219,1
2225,1
2234,1
2242,1
2252,1
2258,1
2266,1
2271,1
2294,1
2300,1
2320,1
2324,1
2344,1
2347,1
2350,1
2353,1
2357,1
2372,1
2383,1
2399,1
2422,1
2424,1
2438,1
2452,1
2468,1
2488,1
18,2
39,2
40,2
67,2
74,2
76,2
95,2
97,2
98,2
115,2
125,2
126,2
170,2
179,2
181,2
205,2
212,2
214,2
219,2
226,2
241,2
246,2
285,2
302,2
308,2
320,2
322,2
323,2
325,2
349,2
354,2
363,2
365,2
370,2
402,2
417,2
444,2
456,2
505,2
516,2
531,2
559,2
583,2
611,2
621,2
627,2
628,2
646,2
653,2
659,2
684,2
691,2
713,2
714,2
715,2
749,2
751,2
770,2
786,2
836,2
884,2
892,2
900,2
907,2
930,2
934,2
941,2
942,2
948,2
952,2
957,2
959,2
969,2
982,2
984,2
986,2
992,2
997,2
1017,2
1021,2
1037,2
1056,2
1090,2
1096,2
1099,2
1105,2
1127,2
1130,2
1145,2
1150,2
1159,2
1162,2
1184,2
1190,2
1197,2
1207,2
1220,2
1238,2
1292,2
1299,2
1303,2
1312,2
1413,2
1427,2
1445,2
1482,2
1521,2
1522,2
1543,2
1546,2
1562,2
1582,2
1592,2
1618,2
1621,2
1631,2
1647,2
1665,2
1682,2
1683,2
1751,2
1760,2
1781,2
1786,2
1801,2
1807,2
1809,2
1815,2
1853,2
1881,2
1897,2
1905,2
1926,2
1963,2
1967,2
1969,2
1970,2
1971,2
1974,2
1991,2
1996,2
2009,2
2011,2
2032,2
2036,2
2046,2
2050,2
2063,2
2099,2
2112,2
2136,2
2142,2
2144,2
2150,2
2162,2
2166,2
2168,2
2194,2
2226,2
2281,2
2285,2
2297,2
2321,2
2342,2
2376,2
2388,2
2421,2
2423,2
2428,2
2444,2
2447,2
2448,2
2455,2
2466,2
2471,2
2483,2
2494,2
1,3
16,3
22,3
33,3
34,3
45,3
48,3
56,3
57,3
59,3
111,3
129,3
144,3
165,3
183,3
222,3
229,3
231,3
248,3
263,3
269,3
275,3
292,3
303,3
307,3
351,3
362,3
379,3
386,3
396,3
408,3
413,3
448,3
449,3
455,3
457,3
464,3
478,3
485,3
494,3
495,3
507,3
527,3
537,3
538,3
544,3
551,3
555,3
562,3
566,3
573,3
620,3
639,3
663,3
666,3
669,3
677,3
708,3
724,3
730,3
804,3
808,3
820,3
832,3
852,3
856,3
859,3
861,3
867,3
901,3
915,3
921,3
928,3
946,3
955,3
983,3
987,3
1026,3
1035,3
1050,3
1058,3
1111,3
1133,3
1138,3
1140,3
1151,3
1176,3
1178,3
1181,3
1185,3
1189,3
1195,3
1200,3
1218,3
1221,3
1226,3
1235,3
1251,3
1263,3
1283,3
1298,3
1327,3
1335,3
1351,3
1362,3
1372,3
1387,3
1394,3
1405,3
1417,3
1425,3
1439,3
1451,3
1458,3
1463,3
1469,3
1480,3
1484,3
1505,3
1506,3
1507,3
1529,3
1534,3
1537,3
1571,3
1573,3
1574,3
1575,3
1590,3
1606,3
1609,3
1636,3
1648,3
1653,3
1678,3
1695,3
1709,3
1721,3
1748,3
1770,3
1772,3
1780,3
1788,3
1803,3
1805,3
1834,3
1859,3
1861,3
1904,3
1907,3
1931,3
1947,3
1950,3
2013,3
2026,3
2040,3
2043,3
2065,3
2066,3
2080,3
2081,3
2114,3
2115,3
2133,3
2135,3
2148,3
2151,3
2152,3
2155,3
2178,3
2186,3
2197,3
2207,3
2231,3
2246,3
2262,3
2270,3
2273,3
2276,3
2278,3
2286,3
2309,3
2348,3
2369,3
2389,3
2395,3
2411,3
2417,3
2426,3
2430,3
2437,3
2457,3
2461,3
2487,3
14,4
17,4
30,4
31,4
47,4
82,4
84,4
85,4
142,4
146,4
157,4
160,4
171,4
182,4
188,4
189,4
215,4
221,4
225,4
230,4
233,4
237,4
238,4
240,4
249,4
265,4
270,4
297,4
299,4
337,4
338,4
340,4
366,4
368,4
376,4
389,4
400,4
415,4
421,4
428,4
443,4
454,4
466,4
470,4
488,4
492,4
493,4
502,4
525,4
548,4
575,4
585,4
598,4
601,4
617,4
654,4
657,4
670,4
679,4
683,4
685,4
703,4
706,4
722,4
723,4
726,4
733,4
750,4
771,4
788,4
789,4
790,4
796,4
800,4
825,4
841,4
863,4
887,4
888,4
891,4
898,4
903,4
906,4
912,4
916,4
927,4
944,4
961,4
964,4
970,4
991,4
996,4
1001,4
1029,4
1034,4
1053,4
1055,4
1064,4
1065,4
1072,4
1075,4
1088,4
1092,4
1104,4
1112,4
1115,4
1119,4
1121,4
1131,4
1132,4
1136,4
1139,4
1146,4
1168,4
1179,4
1180,4
1187,4
1198,4
1203,4
1213,4
1227,4
1244,4
1264,4
1272,4
1281,4
1289,4
1294,4
1326,4
1328,4
1331,4
1352,4
1358,4
1360,4
1361,4
1365,4
1377,4
1382,4
1400,4
1409,4
1418,4
1424,4
1430,4
1441,4
1446,4
1447,4
1471,4
1485,4
1492,4
1497,4
1499,4
1519,4
1528,4
1531,4
1539,4
1547,4
1554,4
1565,4
1567,4
1572,4
1584,4
1597,4
1615,4
1624,4
1625,4
1661,4
1668,4
1671,4
1694,4
1697,4
1703,4
1736,4
1739,4
1743,4
1759,4
1794,4
