mutation,segment
3,0
5,0
86,0
96,0
108,0
109,0
121,0
123,0
137,0
138,0
159,0
170,0
176,0
198,0
267,0
289,0
293,0
346,0
366,0
381,0
452,0
459,0
463,0
531,0
546,0
574,0
597,0
599,0
606,0
609,0
623,0
651,0
700,0
742,0
787,0
804,0
857,0
869,0
881,0
890,0
909,0
918,0
930,0
938,0
976,0
992,0
1050,0
1051,0
1060,0
1071,0
1088,0
1155,0
1231,0
1232,0
1241,0
1245,0
1255,0
1297,0
1306,0
1309,0
1315,0
1333,0
1335,0
1359,0
1375,0
1381,0
1402,0
1403,0
1478,0
1481,0
1519,0
1560,0
1584,0
1585,0
1606,0
1618,0
1655,0
1669,0
1671,0
1675,0
1684,0
1700,0
1722,0
1748,0
1779,0
1780,0
1832,0
1848,0
1855,0
1872,0
1928,0
1944,0
1952,0
1954,0
1962,0
1978,0
1980,0
1981,0
1984,0
1993,0
2010,0
2027,0
2036,0
2105,0
2140,0
2141,0
2155,0
2227,0
2255,0
2262,0
2268,0
2290,0
2294,0
2346,0
2382,0
2387,0
2394,0
2408,0
2410,0
2414,0
2432,0
2465,0
2492,0
2558,0
2576,0
2594,0
2617,0
2624,0
2635,0
2669,0
2696,0
2762,0
2779,0
2816,0
2832,0
2838,0
2846,0
2848,0
2873,0
2880,0
2883,0
2919,0
2959,0
2962,0
2964,0
2977,0
2984,0
3003,0
3026,0
3068,0
3119,0
3138,0
3145,0
3152,0
3160,0
3186,0
3221,0
3222,0
3251,0
3254,0
3263,0
3281,0
3282,0
3310,0
3347,0
3360,0
3361,0
3373,0
3376,0
3385,0
3427,0
3429,0
3431,0
3437,0
3460,0
3495,0
3571,0
3572,0
3583,0
3599,0
3630,0
3661,0
3671,0
3675,0
3689,0
3707,0
3726,0
3773,0
3822,0
3852,0
3867,0
3869,0
3940,0
3951,0
3957,0
3960,0
3966,0
4013,0
4018,0
4072,0
4095,0
4097,0
4108,0
4113,0
4122,0
4148,0
4157,0
4169,0
4202,0
4255,0
4288,0
4330,0
4332,0
4375,0
4407,0
4431,0
4461,0
4512,0
4520,0
4534,0
4598,0
4599,0
4604,0
4616,0
4637,0
4645,0
4669,0
4724,0
4735,0
4753,0
4815,0
4823,0
4837,0
4882,0
4893,0
4902,0
4908,0
4913,0
4928,0
4942,0
4974,0
4978,0
4993,0
5046,0
5094,0
5131,0
5136,0
5161,0
5184,0
5236,0
5237,0
5249,0
5260,0
5271,0
5277,0
5280,0
5321,0
5323,0
5339,0
5340,0
5364,0
5375,0
5386,0
5399,0
5413,0
5418,0
5419,0
5445,0
5495,0
5498,0
5517,0
5539,0
5565,0
5586,0
5659,0
5672,0
5690,0
5695,0
5709,0
5736,0
5745,0
5770,0
5783,0
5784,0
5786,0
5787,0
5789,0
5806,0
5811,0
5818,0
5842,0
5861,0
5906,0
5908,0
5929,0
5937,0
5939,0
5948,0
5951,0
5953,0
5955,0
6041,0
6123,0
6141,0
6163,0
6241,0
6323,0
6331,0
6352,0
6369,0
6505,0
6526,0
6539,0
6541,0
6580,0
6636,0
6638,0
6643,0
6664,0
6673,0
6680,0
6683,0
6686,0
6706,0
6717,0
6718,0
6721,0
6745,0
6761,0
6770,0
6837,0
6840,0
6860,0
6867,0
6869,0
6882,0
6884,0
7052,0
7063,0
7073,0
7078,0
7090,0
7113,0
7114,0
7122,0
7133,0
7137,0
7146,0
7170,0
7173,0
7187,0
7192,0
7196,0
7240,0
7267,0
7270,0
7276,0
7278,0
7288,0
7289,0
7300,0
7323,0
7337,0
7345,0
7356,0
7360,0
7361,0
7374,0
7381,0
7411,0
7416,0
7470,0
7484,0
7516,0
7521,0
7552,0
7560,0
7598,0
7618,0
7646,0
7660,0
7667,0
7695,0
7726,0
7728,0
7745,0
7749,0
7755,0
7832,0
7849,0
7905,0
7935,0
7949,0
7976,0
7977,0
8001,0
8016,0
8026,0
8030,0
8038,0
8053,0
8064,0
8091,0
8096,0
8146,0
8151,0
8157,0
8177,0
8190,0
8192,0
8315,0
8334,0
8351,0
8376,0
8422,0
8440,0
8458,0
8470,0
8472,0
8500,0
8537,0
8560,0
8562,0
8571,0
8577,0
8578,0
8588,0
8589,0
8601,0
8604,0
8621,0
8649,0
8672,0
8678,0
8680,0
8681,0
8685,0
8753,0
8780,0
8809,0
8819,0
8827,0
8880,0
8887,0
8906,0
8908,0
8918,0
8926,0
8927,0
8950,0
8968,0
9024,0
9028,0
9064,0
9080,0
9101,0
9188,0
9191,0
9194,0
9265,0
9281,0
9288,0
9294,0
9300,0
9308,0
9316,0
9332,0
9340,0
9346,0
9352,0
9382,0
9391,0
9412,0
9423,0
9454,0
9459,0
9476,0
9477,0
9513,0
9530,0
9554,0
9556,0
9571,0
9574,0
9588,0
9596,0
9613,0
9623,0
9638,0
9644,0
9654,0
9714,0
9751,0
9754,0
9755,0
9757,0
9794,0
9810,0
9822,0
9849,0
9873,0
9877,0
9932,0
9948,0
9965,0
9985,0
9991,0
1,1
11,1
85,1
126,1
147,1
178,1
185,1
201,1
213,1
214,1
215,1
221,1
252,1
277,1
281,1
296,1
321,1
344,1
351,1
374,1
377,1
378,1
404,1
410,1
424,1
437,1
473,1
474,1
483,1
492,1
501,1
512,1
525,1
532,1
533,1
543,1
548,1
557,1
570,1
573,1
585,1
587,1
608,1
630,1
637,1
661,1
676,1
681,1
685,1
745,1
749,1
767,1
768,1
771,1
774,1
775,1
781,1
783,1
790,1
793,1
820,1
823,1
833,1
840,1
843,1
852,1
859,1
860,1
863,1
924,1
928,1
945,1
951,1
960,1
966,1
999,1
1011,1
1012,1
1020,1
1054,1
