snv,cell,alt,total
0,14,0,1
0,198,1,1
0,213,0,1
0,303,0,1
0,405,1,1
0,437,1,1
0,498,0,1
1,41,1,1
1,44,0,1
1,72,0,1
1,110,0,1
1,143,0,1
1,155,0,1
1,214,1,1
1,243,0,1
1,254,1,1
1,281,1,1
1,319,0,1
1,324,0,1
1,351,0,1
1,410,1,1
1,421,1,2
2,60,0,1
2,106,0,1
2,192,0,1
2,211,0,1
2,249,0,1
2,270,0,1
2,278,0,1
2,306,0,1
2,328,0,1
2,349,0,1
2,393,0,1
2,394,0,1
2,401,0,1
2,417,0,1
2,496,0,1
2,497,0,1
3,10,0,1
3,198,0,1
3,284,0,1
3,289,0,1
3,417,0,1
3,468,0,1
3,494,0,1
4,54,0,1
4,96,0,1
4,115,0,1
4,120,0,2
4,125,0,1
4,265,0,1
4,288,0,1
4,303,0,1
4,337,0,1
4,356,0,1
4,369,0,1
4,449,0,1
4,465,0,1
5,30,0,1
5,164,0,1
5,294,0,1
5,341,0,1
5,346,1,1
5,364,1,1
5,372,0,1
5,397,1,1
5,453,1,1
5,461,1,1
6,6,0,1
6,18,0,1
6,54,0,1
6,313,0,1
6,348,0,1
6,357,0,1
6,394,0,1
6,477,0,1
6,485,0,1
7,6,0,1
7,80,0,1
7,151,0,1
7,198,0,1
7,199,1,1
7,220,0,1
7,226,1,1
7,336,1,1
7,340,0,1
7,364,1,1
7,432,1,1
7,474,0,1
7,482,0,1
8,61,1,1
8,116,1,1
8,147,0,1
8,202,1,1
8,286,1,1
8,294,0,1
8,312,0,1
8,400,0,1
8,420,1,1
8,447,0,1
9,93,0,1
9,155,0,1
9,227,0,1
9,300,0,1
9,341,0,1
9,414,0,1
9,460,0,1
9,467,0,1
10,99,0,1
10,146,0,1
10,246,0,1
10,284,0,1
10,407,0,1
11,62,0,1
11,77,0,1
11,134,0,1
11,167,0,1
11,213,0,1
11,256,0,1
11,304,0,1
11,328,0,1
11,353,0,1
11,392,0,1
11,393,0,1
11,427,0,1
11,430,0,1
11,457,0,1
12,70,0,1
12,108,0,1
12,119,0,1
12,127,0,1
12,151,0,1
12,246,0,1
12,367,0,1
12,406,0,1
12,473,0,1
13,44,0,1
13,93,0,1
13,238,0,1
13,252,0,1
13,285,0,1
13,295,0,1
13,308,0,1
13,314,1,1
13,320,0,1
13,329,0,1
13,334,1,1
13,363,0,1
13,389,0,1
14,3,0,1
14,13,0,1
14,55,0,1
14,129,0,1
14,139,0,1
14,254,0,1
14,258,0,1
14,321,0,1
14,340,0,1
14,361,0,1
14,416,0,1
14,451,0,1
14,455,0,1
15,13,0,1
15,24,0,1
15,97,0,1
15,168,0,1
15,227,0,1
15,240,0,1
15,291,0,1
15,301,0,1
15,314,0,1
15,357,0,1
15,408,0,1
16,53,0,1
16,80,0,1
16,102,0,1
16,135,0,1
16,227,0,1
16,230,0,1
16,231,0,1
16,253,0,1
16,256,0,1
16,259,0,1
16,270,0,1
16,303,0,1
16,424,0,1
16,443,0,1
16,482,0,1
16,486,0,1
16,497,0,1
17,121,0,1
17,172,1,1
17,230,0,1
17,348,1,1
17,398,0,1
17,442,1,1
18,65,0,1
18,79,0,1
18,127,0,1
18,264,0,1
18,314,0,1
18,339,0,1
18,364,0,1
18,478,0,1
18,492,0,1
19,71,0,1
19,158,0,1
19,183,0,1
19,199,0,1
19,288,0,1
19,358,0,1
19,383,0,1
19,384,0,1
19,396,0,1
20,56,0,1
20,66,0,1
20,175,0,1
20,190,0,1
20,244,0,1
20,337,0,1
20,423,0,1
20,499,0,1
21,30,0,1
21,120,0,1
21,134,0,1
21,139,0,1
21,227,0,1
21,231,0,1
21,250,0,1
21,291,0,1
21,310,0,1
21,348,0,1
21,358,0,1
21,363,0,1
21,365,0,1
21,375,0,1
21,391,0,1
21,405,0,1
21,412,0,1
21,427,0,1
22,9,0,1
22,73,0,1
22,138,0,1
22,169,0,1
22,199,0,1
22,231,0,1
22,296,0,1
22,315,0,1
22,383,0,1
22,389,0,1
22,407,0,1
23,65,1,1
23,90,0,1
23,112,0,1
23,177,0,1
23,225,0,1
23,275,0,1
23,290,0,1
23,415,1,1
23,428,1,1
23,448,1,1
23,480,0,1
24,20,0,1
24,71,0,1
24,75,0,1
24,201,1,1
24,364,0,1
24,403,0,1
24,408,0,1
24,448,0,1
25,44,0,1
25,149,0,1
25,163,0,1
25,168,0,1
25,189,0,1
25,235,0,1
25,274,0,1
25,303,0,1
25,307,0,1
25,371,0,1
25,379,0,1
25,450,0,1
25,478,0,1
25,496,0,1
26,64,0,1
26,127,0,1
26,178,0,1
26,201,0,1
26,228,0,1
26,240,0,1
26,328,0,1
26,375,0,1
26,386,0,1
27,238,0,1
27,486,0,1
28,2,0,1
28,12,0,1
28,24,0,1
28,36,0,2
28,61,0,1
28,64,0,1
28,105,0,1
28,119,0,1
28,122,0,1
28,149,0,1
28,178,0,1
28,225,0,1
28,241,0,1
28,281,0,1
28,282,0,1
28,299,0,1
28,358,0,1
28,410,0,1
29,147,0,1
29,275,0,1
30,12,0,1
30,25,0,1
30,175,0,1
30,194,0,1
30,215,0,1
30,231,0,1
30,258,0,1
30,298,0,1
30,337,0,1
30,411,0,1
30,413,0,1
30,417,0,1
30,473,0,1
31,60,0,1
31,144,0,1
31,180,0,1
31,197,0,1
31,213,0,1
31,223,0,1
31,255,0,1
31,302,0,1
31,316,0,1
31,381,0,1
31,417,0,1
31,466,0,1
31,489,0,1
32,81,0,1
32,277,0,1
32,303,0,1
32,387,0,1
32,412,0,1
32,445,1,1
32,465,0,1
33,32,0,1
33,77,0,1
33,82,0,1
33,162,0,1
33,283,0,1
33,307,0,1
33,381,0,1
33,429,0,1
33,475,0,1
34,53,0,1
34,70,0,1
34,123,0,1
34,124,0,1
34,133,0,1
34,143,0,1
34,223,0,1
34,230,0,1
34,274,0,2
34,320,0,1
34,358,0,1
34,370,0,1
34,399,0,1
34,444,0,1
34,446,0,1
34,489,0,1
35,35,0,1
35,83,0,1
35,85,0,1
35,120,0,1
35,130,0,1
35,142,0,1
35,233,0,1
35,278,0,1
35,295,0,1
35,385,0,1
36,197,0,1
36,352,0,1
36,361,0,1
37,3,0,1
37,21,1,1
37,24,0,1
37,90,0,1
37,97,0,1
37,116,0,1
37,128,0,1
37,253,0,1
37,255,0,1
37,265,0,1
37,300,0,1
37,307,0,1
37,334,0,1
37,376,0,1
37,399,0,1
37,436,0,1
37,473,0,1
37,480,0,1
38,23,0,1
38,100,0,1
38,108,0,1
38,163,0,1
38,224,0,1
38,294,0,1
38,412,0,1
38,420,0,1
38,437,0,1
38,452,0,1
39,49,0,1
39,70,0,1
39,107,1,1
39,118,1,1
39,173,1,1
39,180,0,1
39,185,0,1
39,199,0,1
39,223,1,1
39,262,0,1
39,322,1,1
39,365,0,1
39,481,0,1
40,28,0,1
40,52,0,1
40,92,0,1
40,106,0,1
40,114,0,1
40,145,0,1
40,246,0,1
40,318,0,1
40,329,0,1
40,344,0,1
40,389,0,1
40,396,0,1
40,415,0,1
41,66,0,1
41,156,0,1
41,172,0,1
41,279,0,1
41,297,0,1
41,344,0,1
41,349,0,1
41,363,0,1
41,383,0,1
41,428,0,1
41,466,0,1
42,8,0,1
42,65,0,1
42,108,0,1
42,139,0,1
42,151,0,1
42,155,0,1
42,192,0,1
42,209,0,1
42,254,0,1
42,268,0,1
42,299,0,1
42,322,0,1
42,384,0,1
42,389,0,1
42,423,0,1
43,9,0,1
43,34,0,1
43,78,0,1
43,90,0,1
43,119,0,1
43,135,0,1
43,173,0,1
43,182,0,1
43,252,0,1
43,271,0,1
43,283,0,1
43,338,0,1
44,47,0,1
44,53,0,1
44,104,0,1
44,126,0,1
44,149,0,1
44,159,0,1
44,171,0,1
44,208,0,1
44,263,0,1
44,304,0,1
44,313,0,1
44,337,0,1
44,358,0,1
44,363,0,1
44,390,0,1
44,403,0,1
44,432,0,1
44,442,0,1
44,454,0,1
44,481,0,1
45,21,0,1
45,65,0,1
45,66,0,1
45,78,0,1
45,99,0,1
45,129,0,1
45,183,0,1
45,205,0,1
45,241,0,1
45,331,0,1
45,335,0,1
45,378,0,1
45,414,0,1
45,432,0,1
45,474,0,1
45,484,0,1
46,2,1,1
46,64,0,1
46,94,0,1
46,147,0,2
46,194,1,1
46,240,0,1
46,251,0,1
46,368,0,1
46,376,0,1
46,446,0,1
46,465,0,1
46,495,0,1
47,147,0,1
47,156,0,1
47,195,0,1
47,207,0,1
47,285,0,1
47,314,0,1
47,380,0,1
47,428,0,1
47,431,0,1
47,493,0,1
48,3,0,1
48,41,1,1
48,66,0,1
48,72,0,1
48,221,1,1
48,279,0,1
48,295,0,1
48,341,0,1
48,415,0,1
48,422,0,1
48,491,0,1
49,278,0,1
49,282,0,1
49,283,0,1
49,299,0,1
49,434,0,1
49,451,0,1
50,59,0,1
50,85,0,1
50,131,1,1
50,193,0,1
50,266,0,1
50,360,0,1
50,367,0,1
50,371,0,2
50,402,0,1
51,136,0,1
51,186,0,1
51,211,0,1
51,232,0,1
51,233,0,1
51,255,0,1
51,382,0,1
51,424,0,1
51,468,0,1
52,8,0,1
52,23,0,1
52,24,0,1
52,64,0,1
52,69,0,1
52,94,0,1
52,184,0,1
52,216,1,1
52,219,0,1
52,223,0,1
52,251,0,1
52,383,0,1
52,409,1,1
52,492,0,1
52,498,0,1
53,27,0,1
53,99,0,1
53,131,0,1
53,167,0,1
53,174,0,1
53,193,0,1
53,249,0,1
53,265,0,1
53,268,0,1
53,288,0,1
53,314,0,1
53,322,0,1
53,407,0,1
53,410,0,1
53,430,0,1
54,31,0,1
54,100,0,1
54,193,0,1
54,201,0,1
54,235,0,1
54,298,0,1
54,442,0,1
54,455,0,1
54,499,0,1
55,0,1,1
55,87,0,1
55,120,0,1
55,129,0,1
55,161,0,1
55,214,0,1
55,216,0,1
55,252,0,1
55,277,0,1
55,279,1,1
55,351,1,1
55,360,0,1
55,410,0,1
56,25,0,1
56,28,0,1
56,122,0,1
56,127,0,1
56,133,0,1
56,134,0,1
56,137,0,1
56,198,0,1
56,224,0,1
56,227,0,1
56,248,0,1
56,283,0,1
56,287,0,1
56,289,0,1
56,388,0,1
56,399,0,1
56,421,0,1
56,462,0,1
56,465,0,1
57,58,0,1
57,59,0,1
57,159,0,1
57,167,0,1
57,174,1,1
57,213,0,1
57,241,0,1
57,307,0,1
57,346,0,1
57,384,0,1
57,406,0,1
57,445,0,1
57,481,1,1
57,496,0,1
58,249,1,1
58,270,0,1
58,371,0,1
58,492,0,1
59,10,0,1
59,27,0,1
59,85,0,1
59,94,0,1
59,107,0,1
59,179,0,1
59,198,0,1
59,213,0,1
59,257,0,1
59,284,0,1
59,331,0,1
59,373,0,1
60,84,0,1
60,186,0,1
60,228,0,1
60,231,0,2
60,300,0,1
60,320,0,1
60,326,0,1
60,395,0,1
60,417,0,1
60,451,0,1
60,474,0,1
61,2,0,1
61,44,0,1
61,111,0,1
61,198,0,1
61,203,0,1
61,242,0,1
61,393,0,1
61,397,0,1
61,414,0,1
61,418,0,1
62,63,0,1
62,72,0,1
62,93,0,1
62,126,0,1
62,129,0,1
62,238,0,1
62,253,0,1
62,363,0,1
62,379,0,1
62,441,0,1
62,456,0,1
62,494,0,2
62,497,0,1
63,69,0,1
63,112,0,1
63,162,1,1
63,175,0,1
63,183,0,1
63,190,0,1
63,197,1,1
63,389,1,1
63,443,1,1
63,455,1,1
63,482,0,1
64,24,0,1
64,143,0,1
64,157,0,1
64,219,0,1
64,376,0,1
64,454,0,1
65,120,1,1
65,178,1,1
65,272,0,1
65,277,1,1
65,282,0,1
65,341,1,1
65,436,0,1
65,487,0,1
66,71,1,1
66,137,1,1
66,188,1,1
66,219,0,1
66,294,0,1
66,348,1,1
67,10,0,1
67,18,0,1
67,21,0,1
67,31,0,1
67,37,0,1
67,73,0,1
67,124,0,1
67,126,0,1
67,130,0,1
67,133,0,1
67,147,0,1
67,150,0,1
67,160,0,1
67,197,0,1
67,202,0,1
67,208,0,1
67,226,0,1
67,259,0,1
67,269,0,1
67,282,0,1
67,327,0,1
67,343,0,1
67,346,0,1
67,369,0,1
