mutation,segment
10,0
18,0
28,0
44,0
52,0
99,0
116,0
134,0
144,0
155,0
158,0
165,0
196,0
204,0
211,0
213,0
214,0
222,0
228,0
259,0
264,0
266,0
274,0
278,0
280,0
284,0
292,0
303,0
323,0
328,0
331,0
335,0
341,0
371,0
392,0
399,0
411,0
419,0
450,0
508,0
527,0
536,0
545,0
546,0
573,0
582,0
598,0
638,0
641,0
663,0
666,0
668,0
683,0
694,0
725,0
750,0
790,0
824,0
831,0
833,0
836,0
870,0
885,0
891,0
897,0
909,0
951,0
956,0
957,0
958,0
963,0
970,0
977,0
1001,0
1042,0
1052,0
1066,0
1085,0
1100,0
1163,0
1166,0
1179,0
1186,0
1214,0
1231,0
1245,0
1260,0
1261,0
1277,0
1283,0
1316,0
1330,0
1356,0
1390,0
1398,0
1406,0
1408,0
1440,0
1452,0
1468,0
1475,0
1478,0
1483,0
1499,0
1507,0
1510,0
1513,0
1523,0
1529,0
1535,0
1543,0
1558,0
1561,0
1577,0
1584,0
1594,0
1604,0
1614,0
1617,0
1632,0
1662,0
1664,0
1698,0
1699,0
1762,0
1780,0
1782,0
1821,0
1825,0
1829,0
1833,0
1836,0
1840,0
1843,0
1845,0
1846,0
1876,0
1894,0
1895,0
1900,0
1917,0
1918,0
1943,0
1946,0
1954,0
1961,0
1966,0
1975,0
1983,0
2016,0
2032,0
2049,0
2052,0
2054,0
2073,0
2087,0
2104,0
2113,0
2121,0
2142,0
2173,0
2177,0
2185,0
2186,0
2211,0
2217,0
2221,0
2230,0
2243,0
2247,0
2262,0
2282,0
2301,0
2312,0
2315,0
2316,0
2326,0
2343,0
2345,0
2375,0
2382,0
2394,0
2397,0
2408,0
2409,0
2419,0
2449,0
2452,0
2467,0
2493,0
2508,0
2527,0
2543,0
2546,0
2556,0
2559,0
2563,0
2575,0
2578,0
2587,0
2592,0
2600,0
2604,0
2613,0
2624,0
2625,0
2627,0
2650,0
2694,0
2703,0
2705,0
2710,0
2722,0
2733,0
2766,0
2776,0
2798,0
2800,0
2806,0
2830,0
2831,0
2846,0
2848,0
2878,0
2895,0
2929,0
2940,0
2964,0
2966,0
2994,0
3011,0
3019,0
3034,0
3049,0
3062,0
3067,0
3075,0
3089,0
3115,0
3131,0
3146,0
3164,0
3185,0
3196,0
3199,0
3203,0
3214,0
3225,0
3245,0
3248,0
3276,0
3279,0
3288,0
3289,0
3309,0
3314,0
3324,0
3335,0
3340,0
3347,0
3349,0
3379,0
3385,0
3418,0
3421,0
3423,0
3429,0
3430,0
3454,0
3456,0
3461,0
3475,0
3478,0
3504,0
3506,0
3515,0
3523,0
3538,0
3548,0
3549,0
3550,0
3552,0
3556,0
3563,0
3585,0
3588,0
3592,0
3619,0
3645,0
3650,0
3657,0
3659,0
3671,0
3721,0
3733,0
3744,0
3752,0
3765,0
3772,0
3791,0
3799,0
3800,0
3802,0
3806,0
3807,0
3818,0
3827,0
3834,0
3851,0
3855,0
3861,0
3893,0
3905,0
3948,0
3971,0
3977,0
3978,0
3984,0
3995,0
4010,0
4015,0
4029,0
4033,0
4037,0
4040,0
4048,0
4061,0
4084,0
4086,0
4101,0
4102,0
4105,0
4124,0
4133,0
4139,0
4146,0
4157,0
4180,0
4182,0
4185,0
4195,0
4197,0
4205,0
4216,0
4238,0
4246,0
4270,0
4273,0
4276,0
4289,0
4294,0
4295,0
4307,0
4316,0
4337,0
4340,0
4358,0
4366,0
4367,0
4376,0
4378,0
4380,0
4384,0
4405,0
4437,0
4444,0
4450,0
4457,0
4464,0
4477,0
4490,0
4501,0
4512,0
4514,0
4548,0
4561,0
4575,0
4591,0
4614,0
4629,0
4633,0
4634,0
4646,0
4660,0
4680,0
4690,0
4695,0
4717,0
4739,0
4741,0
4753,0
4770,0
4798,0
4804,0
4806,0
4811,0
4821,0
4836,0
4845,0
4858,0
4880,0
4897,0
4902,0
4922,0
4924,0
4928,0
4930,0
4933,0
4944,0
4950,0
4954,0
16,1
38,1
72,1
76,1
81,1
92,1
118,1
119,1
125,1
130,1
142,1
190,1
192,1
195,1
199,1
200,1
205,1
216,1
218,1
225,1
232,1
342,1
346,1
353,1
373,1
374,1
381,1
410,1
479,1
490,1
498,1
499,1
511,1
512,1
531,1
566,1
594,1
622,1
651,1
657,1
714,1
743,1
754,1
755,1
757,1
773,1
793,1
798,1
810,1
850,1
853,1
864,1
881,1
895,1
915,1
938,1
948,1
960,1
962,1
965,1
990,1
1038,1
1049,1
1099,1
1105,1
1114,1
1132,1
1135,1
1149,1
1158,1
1184,1
1237,1
1309,1
1310,1
1336,1
1344,1
1368,1
1371,1
1372,1
1386,1
1413,1
1430,1
1435,1
1438,1
1456,1
1464,1
1525,1
1532,1
1557,1
1559,1
1568,1
1576,1
1603,1
1612,1
1631,1
1668,1
1673,1
1679,1
1689,1
1707,1
1711,1
1713,1
1730,1
1736,1
1738,1
1739,1
1746,1
1768,1
1794,1
1801,1
1813,1
1819,1
1834,1
1838,1
1873,1
1904,1
1919,1
1932,1
1948,1
1951,1
1955,1
1960,1
1982,1
1985,1
1989,1
2008,1
2055,1
2102,1
2106,1
2149,1
2152,1
2207,1
2210,1
2212,1
2226,1
2228,1
2233,1
2235,1
2240,1
2242,1
2252,1
2288,1
2322,1
2330,1
2358,1
2376,1
2423,1
2442,1
2448,1
2455,1
2466,1
2469,1
2480,1
2496,1
2510,1
2513,1
2544,1
2553,1
2580,1
2591,1
2593,1
2619,1
2630,1
2641,1
2712,1
2713,1
2719,1
2746,1
2753,1
2760,1
2765,1
2767,1
2781,1
2803,1
2819,1
2829,1
2855,1
2883,1
2891,1
2905,1
2920,1
2956,1
2972,1
2976,1
2982,1
2995,1
2999,1
3018,1
3059,1
3065,1
3068,1
3168,1
3169,1
3191,1
3230,1
3231,1
3238,1
3252,1
3270,1
3280,1
3284,1
3285,1
3304,1
3310,1
3348,1
3355,1
3357,1
3358,1
3361,1
3362,1
3389,1
3391,1
3394,1
3409,1
3416,1
3436,1
3451,1
3469,1
3486,1
3546,1
3560,1
3576,1
3600,1
3603,1
3611,1
3616,1
3626,1
3634,1
3636,1
3638,1
3665,1
3692,1
3699,1
3714,1
3720,1
3723,1
3728,1
3736,1
3751,1
3756,1
3775,1
3788,1
3790,1
3804,1
3813,1
3826,1
3844,1
3936,1
3967,1
3969,1
3993,1
3998,1
4002,1
4003,1
4056,1
4060,1
4117,1
4142,1
4158,1
4186,1
4207,1
4209,1
4217,1
4226,1
4241,1
4242,1
4244,1
4266,1
4277,1
4283,1
4284,1
4292,1
4308,1
4315,1
4344,1
4345,1
4391,1
4441,1
4454,1
4507,1
4574,1
4600,1
4637,1
4654,1
4667,1
4671,1
4676,1
4684,1
4693,1
4702,1
4714,1
4726,1
4735,1
4745,1
4763,1
4799,1
4802,1
4807,1
4816,1
4829,1
4834,1
4840,1
4859,1
4869,1
4920,1
4978,1
4979,1
4988,1
22,2
46,2
98,2
108,2
111,2
113,2
135,2
168,2
179,2
187,2
212,2
235,2
255,2
296,2
310,2
325,2
329,2
345,2
416,2
438,2
556,2
589,2
628,2
654,2
660,2
673,2
676,2
692,2
719,2
727,2
771,2
797,2
804,2
828,2
838,2
841,2
852,2
865,2
917,2
946,2
998,2
1005,2
1024,2
1032,2
1057,2
1072,2
1101,2
1134,2
1156,2
1177,2
1181,2
1183,2
1190,2
1200,2
1220,2
1227,2
1246,2
1265,2
1280,2
1315,2
1338,2
1355,2
1366,2
1374,2
1393,2
1412,2
1446,2
1486,2
1498,2
1501,2
1505,2
1514,2
1518,2
1524,2
1536,2
1582,2
1600,2
1626,2
1670,2
1686,2
1690,2
1741,2
1764,2
1771,2
1785,2
1830,2
1837,2
1848,2
1874,2
1887,2
1922,2
1942,2
1958,2
1979,2
2006,2
2018,2
2040,2
2041,2
2056,2
2057,2
2062,2
2071,2
2078,2
2110,2
2138,2
2147,2
2245,2
2278,2
2290,2
2306,2
2354,2
2357,2
2362,2
2368,2
2402,2
2416,2
2417,2
2441,2
2460,2
2465,2
2491,2
2514,2
2603,2
2651,2
2661,2
2674,2
2679,2
2689,2
2690,2
2704,2
2711,2
2718,2
2726,2
2735,2
2797,2
2799,2
2801,2
2802,2
2805,2
2809,2
2815,2
2851,2
2859,2
2892,2
2919,2
2928,2
2981,2
3002,2
3003,2
3008,2
3009,2
3015,2
3030,2
3050,2
3051,2
3072,2
3076,2
3082,2
3119,2
3130,2
3138,2
3141,2
3142,2
3155,2
3159,2
3160,2
3183,2
3192,2
3212,2
3267,2
3268,2
3325,2
3327,2
3332,2
3359,2
3380,2
3544,2
3569,2
3584,2
3639,2
3640,2
3666,2
3675,2
3685,2
3690,2
3712,2
3750,2
3757,2
3760,2
3770,2
3780,2
3781,2
3786,2
3814,2
3898,2
3955,2
3972,2
3992,2
4005,2
4039,2
4050,2
4052,2
4058,2
4062,2
4109,2
4127,2
4130,2
4159,2
4206,2
4222,2
4262,2
4325,2
4331,2
4332,2
4377,2
4419,2
4423,2
4427,2
4438,2
4491,2
4509,2
4547,2
4557,2
4565,2
4585,2
4601,2
4607,2
4615,2
4657,2
4659,2
4672,2
4682,2
4691,2
4705,2
4779,2
4790,2
4794,2
4803,2
4837,2
4847,2
4875,2
4905,2
4906,2
4931,2
4955,2
4957,2
4986,2
4987,2
4993,2
4994,2
4997,2
53,3
57,3
66,3
67,3
75,3
101,3
103,3
153,3
156,3
178,3
185,3
194,3
219,3
246,3
248,3
275,3
320,3
326,3
332,3
368,3
387,3
405,3
423,3
433,3
452,3
454,3
468,3
474,3
539,3
540,3
547,3
572,3
574,3
595,3
599,3
601,3
624,3
655,3
656,3
671,3
677,3
685,3
691,3
738,3
741,3
752,3
767,3
776,3
779,3
801,3
807,3
839,3
840,3
844,3
854,3
861,3
862,3
872,3
907,3
914,3
930,3
1007,3
1011,3
1045,3
1053,3
1077,3
1147,3
1151,3
1169,3
1192,3
1213,3
1226,3
1230,3
1272,3
1289,3
1295,3
1300,3
1305,3
1311,3
1313,3
1349,3
1350,3
1358,3
1359,3
1361,3
1403,3
1426,3
1476,3
1497,3
1506,3
1527,3
1581,3
1589,3
1649,3
1650,3
1659,3
1663,3
1719,3
1724,3
1725,3
1733,3
1791,3
1806,3
1827,3
1844,3
1862,3
1877,3
1880,3
1896,3
1928,3
1933,3
1945,3
1957,3
1970,3
1971,3
2025,3
2063,3
2070,3
2074,3
2094,3
2116,3
2159,3
2175,3
2192,3
2193,3
2205,3
2214,3
2220,3
2237,3
2239,3
2246,3
2255,3
2265,3
2275,3
2276,3
2284,3
2287,3
2295,3
2299,3
2323,3
2337,3
2370,3
2390,3
2403,3
2427,3
2487,3
2517,3
2560,3
2576,3
2582,3
2590,3
2669,3
2670,3
2683,3
2692,3
2724,3
2754,3
2818,3
2827,3
2850,3
2857,3
2875,3
2898,3
2946,3
2951,3
2952,3
2953,3
2970,3
2975,3
3013,3
3014,3
3027,3
3058,3
3103,3
3116,3
3128,3
3162,3
3172,3
3220,3
3235,3
3251,3
3257,3
3266,3
3299,3
3306,3
3313,3
3315,3
3319,3
3323,3
3352,3
3364,3
3365,3
3369,3
3373,3
3381,3
3395,3
3400,3
3404,3
3413,3
3426,3
3438,3
3440,3
3445,3
3446,3
3453,3
3467,3
3470,3
3510,3
3553,3
3587,3
3590,3
3593,3
3613,3
3637,3
3648,3
3679,3
3682,3
3700,3
3701,3
3707,3
3715,3
3729,3
3737,3
3801,3
3803,3
3850,3
3852,3
3856,3
3917,3
3926,3
3930,3
3935,3
3953,3
3973,3
3976,3
3983,3
4022,3
4059,3
4071,3
4087,3
4098,3
4134,3
4163,3
4165,3
4168,3
4191,3
4194,3
4229,3
4254,3
4298,3
4328,3
4338,3
4350,3
4365,3
4370,3
4435,3
4443,3
4451,3
4462,3
4502,3
4546,3
4571,3
4581,3
4602,3
4610,3
4618,3
4623,3
4628,3
4630,3
4636,3
4639,3
4698,3
4713,3
4718,3
4721,3
4723,3
4762,3
4767,3
4776,3
4830,3
4853,3
4860,3
4891,3
4894,3
4899,3
4907,3
4910,3
4916,3
4917,3
4961,3
4995,3
39,4
80,4
129,4
143,4
183,4
184,4
198,4
217,4
226,4
231,4
250,4
289,4
299,4
305,4
317,4
327,4
358,4
365,4
369,4
375,4
385,4
398,4
408,4
412,4
424,4
425,4
432,4
448,4
462,4
481,4
494,4
500,4
510,4
524,4
530,4
542,4
576,4
586,4
606,4
608,4
626,4
634,4
659,4
662,4
665,4
670,4
675,4
678,4
679,4
680,4
698,4
699,4
716,4
721,4
768,4
855,4
869,4
908,4
913,4
923,4
967,4
1034,4
1050,4
1079,4
1086,4
1092,4
1111,4
1113,4
1138,4
1145,4
1224,4
1257,4
1274,4
1278,4
1308,4
1325,4
1329,4
1332,4
1340,4
1352,4
1353,4
1354,4
1399,4
1405,4
1420,4
