mutation,segment
2,0
39,0
40,0
62,0
69,0
112,0
124,0
127,0
138,0
149,0
153,0
165,0
203,0
253,0
262,0
347,0
405,0
425,0
465,0
484,0
501,0
503,0
514,0
523,0
540,0
566,0
574,0
581,0
586,0
613,0
645,0
654,0
682,0
704,0
723,0
749,0
790,0
820,0
827,0
833,0
859,0
874,0
931,0
996,0
1017,0
1044,0
1054,0
1062,0
1071,0
1092,0
1101,0
1105,0
1108,0
1161,0
1164,0
1212,0
1215,0
1219,0
1227,0
1238,0
1251,0
1260,0
1265,0
1276,0
1282,0
1348,0
1369,0
1380,0
1395,0
1401,0
1433,0
1485,0
1490,0
1551,0
1552,0
1554,0
1559,0
1567,0
1571,0
1595,0
1674,0
1738,0
1758,0
1761,0
1763,0
1825,0
1850,0
1871,0
1895,0
1903,0
2024,0
2053,0
2064,0
2071,0
2103,0
2144,0
2189,0
2219,0
2237,0
2252,0
2260,0
2268,0
2318,0
2329,0
2337,0
2338,0
2355,0
2392,0
2411,0
2430,0
2457,0
2463,0
2468,0
2475,0
9,1
12,1
21,1
66,1
81,1
98,1
102,1
107,1
108,1
120,1
134,1
144,1
147,1
172,1
193,1
250,1
258,1
264,1
273,1
276,1
283,1
302,1
325,1
327,1
345,1
351,1
377,1
389,1
423,1
437,1
455,1
468,1
479,1
489,1
497,1
545,1
549,1
562,1
569,1
576,1
577,1
580,1
584,1
628,1
638,1
650,1
678,1
694,1
697,1
707,1
711,1
726,1
735,1
739,1
753,1
777,1
787,1
798,1
802,1
810,1
813,1
828,1
830,1
841,1
850,1
866,1
871,1
873,1
898,1
915,1
918,1
920,1
934,1
945,1
955,1
975,1
985,1
997,1
1002,1
1005,1
1042,1
1050,1
1052,1
1056,1
1057,1
1061,1
1067,1
1068,1
1088,1
1095,1
1107,1
1111,1
1113,1
1126,1
1138,1
1177,1
1207,1
1213,1
1216,1
1217,1
1226,1
1268,1
1272,1
1299,1
1306,1
1335,1
1336,1
1363,1
1372,1
1429,1
1439,1
1442,1
1450,1
1467,1
1474,1
1479,1
1496,1
1502,1
1519,1
1528,1
1539,1
1540,1
1541,1
1569,1
1578,1
1585,1
1589,1
1604,1
1626,1
1635,1
1637,1
1680,1
1686,1
1700,1
1715,1
1740,1
1747,1
1753,1
1773,1
1776,1
1777,1
1783,1
1792,1
1796,1
1802,1
1819,1
1820,1
1833,1
1869,1
1879,1
1890,1
1893,1
1897,1
1907,1
1917,1
1936,1
1964,1
1971,1
1975,1
1983,1
1984,1
1986,1
1990,1
2004,1
2006,1
2018,1
2028,1
2031,1
2036,1
2045,1
2049,1
2058,1
2073,1
2104,1
2126,1
2135,1
2139,1
2141,1
2146,1
2149,1
2155,1
2159,1
2173,1
2179,1
2192,1
2217,1
2246,1
2253,1
2274,1
2276,1
2308,1
2321,1
2324,1
2334,1
2342,1
2344,1
2348,1
2354,1
2356,1
2357,1
2360,1
2363,1
2365,1
2383,1
2386,1
2389,1
2391,1
2393,1
2399,1
2408,1
2414,1
2432,1
2438,1
2442,1
2444,1
2458,1
2467,1
2477,1
2485,1
2489,1
13,2
32,2
63,2
73,2
89,2
97,2
104,2
110,2
122,2
159,2
222,2
226,2
231,2
235,2
251,2
266,2
280,2
281,2
284,2
315,2
324,2
337,2
369,2
387,2
400,2
412,2
421,2
483,2
511,2
512,2
515,2
533,2
536,2
554,2
570,2
585,2
587,2
593,2
606,2
627,2
630,2
659,2
679,2
698,2
719,2
729,2
742,2
754,2
760,2
773,2
799,2
804,2
807,2
817,2
844,2
880,2
889,2
894,2
897,2
902,2
906,2
928,2
938,2
964,2
966,2
977,2
1003,2
1008,2
1009,2
1011,2
1013,2
1035,2
1045,2
1046,2
1048,2
1051,2
1077,2
1083,2
1094,2
1151,2
1162,2
1234,2
1236,2
1240,2
1262,2
1264,2
1279,2
1309,2
1314,2
1325,2
1334,2
1357,2
1384,2
1423,2
1427,2
1451,2
1461,2
1482,2
1514,2
1522,2
1532,2
1546,2
1561,2
1564,2
1606,2
1608,2
1665,2
1683,2
1704,2
1722,2
1727,2
1728,2
1737,2
1745,2
1748,2
1768,2
1794,2
1845,2
1867,2
1892,2
1924,2
1927,2
1940,2
1941,2
1953,2
2027,2
2029,2
2033,2
2037,2
2056,2
2057,2
2062,2
2076,2
2094,2
2100,2
2108,2
2123,2
2128,2
2158,2
2162,2
2168,2
2178,2
2191,2
2207,2
2209,2
2221,2
2250,2
2263,2
2277,2
2282,2
2289,2
2385,2
2390,2
2405,2
2418,2
2448,2
2452,2
2465,2
2492,2
3,3
41,3
45,3
50,3
53,3
77,3
103,3
117,3
128,3
155,3
161,3
170,3
178,3
184,3
185,3
198,3
204,3
207,3
220,3
230,3
241,3
243,3
245,3
246,3
248,3
288,3
295,3
296,3
372,3
376,3
385,3
395,3
444,3
458,3
470,3
476,3
490,3
553,3
591,3
597,3
604,3
607,3
647,3
672,3
692,3
731,3
748,3
776,3
805,3
815,3
863,3
899,3
961,3
976,3
983,3
1001,3
1012,3
1032,3
1034,3
1041,3
1043,3
1063,3
1065,3
1069,3
1090,3
1099,3
1137,3
1157,3
1179,3
1205,3
1233,3
1243,3
1252,3
1269,3
1294,3
1297,3
1313,3
1339,3
1340,3
1415,3
1445,3
1455,3
1457,3
1460,3
1476,3
1492,3
1506,3
1510,3
1512,3
1536,3
1545,3
1560,3
1579,3
1582,3
1593,3
1609,3
1615,3
1656,3
1668,3
1679,3
1689,3
1694,3
1695,3
1705,3
1757,3
1762,3
1764,3
1785,3
1821,3
1823,3
1842,3
1844,3
1848,3
1860,3
1866,3
1872,3
1916,3
1919,3
1979,3
1985,3
1988,3
2008,3
2042,3
2066,3
2083,3
2091,3
2092,3
2140,3
2164,3
2215,3
2244,3
2257,3
2295,3
2298,3
2331,3
2375,3
2420,3
2441,3
2480,3
2482,3
2487,3
25,4
35,4
47,4
51,4
64,4
65,4
71,4
84,4
94,4
114,4
131,4
150,4
200,4
214,4
216,4
227,4
272,4
304,4
308,4
331,4
341,4
348,4
355,4
371,4
396,4
397,4
398,4
411,4
414,4
417,4
427,4
442,4
449,4
451,4
459,4
461,4
559,4
623,4
631,4
648,4
656,4
669,4
715,4
768,4
782,4
809,4
824,4
842,4
847,4
868,4
912,4
933,4
1015,4
1024,4
1026,4
1039,4
1058,4
1070,4
1081,4
1104,4
1123,4
1133,4
1142,4
1148,4
1169,4
1201,4
1225,4
1239,4
1244,4
1247,4
1258,4
1320,4
1333,4
1390,4
1435,4
1444,4
1527,4
1531,4
1547,4
1548,4
1583,4
1584,4
1586,4
1605,4
1648,4
1649,4
1675,4
1684,4
1706,4
1710,4
1723,4
1732,4
1733,4
1755,4
1835,4
1863,4
1913,4
1939,4
1994,4
2000,4
2020,4
2044,4
2047,4
2054,4
2087,4
2089,4
2177,4
2188,4
2196,4
2238,4
2245,4
2275,4
2278,4
2301,4
2323,4
2335,4
2341,4
2361,4
2427,4
2445,4
0,5
54,5
55,5
68,5
78,5
105,5
113,5
129,5
143,5
205,5
211,5
233,5
237,5
238,5
247,5
290,5
299,5
323,5
344,5
374,5
443,5
457,5
464,5
466,5
475,5
488,5
494,5
499,5
502,5
525,5
527,5
528,5
538,5
637,5
641,5
680,5
716,5
770,5
806,5
840,5
860,5
884,5
925,5
935,5
937,5
939,5
942,5
944,5
960,5
962,5
980,5
990,5
991,5
1000,5
1018,5
1029,5
1129,5
1130,5
1139,5
1174,5
1192,5
1199,5
1211,5
1242,5
1255,5
1275,5
1288,5
1307,5
1330,5
1332,5
1353,5
1365,5
1386,5
1388,5
1456,5
1494,5
1500,5
1501,5
1520,5
1575,5
1594,5
1601,5
1619,5
1620,5
1652,5
1672,5
1687,5
1719,5
1720,5
1725,5
1754,5
1793,5
1795,5
1801,5
1832,5
1836,5
1839,5
1846,5
1849,5
1852,5
1865,5
1880,5
1882,5
1886,5
1891,5
1899,5
1948,5
2030,5
2040,5
2041,5
2046,5
2075,5
2080,5
2099,5
2111,5
2132,5
2134,5
2193,5
2213,5
2239,5
2265,5
2270,5
2272,5
2280,5
2315,5
2319,5
2336,5
2353,5
2367,5
2369,5
2378,5
2409,5
2412,5
2433,5
2470,5
2472,5
17,6
29,6
57,6
59,6
90,6
101,6
136,6
148,6
157,6
199,6
209,6
210,6
215,6
219,6
249,6
269,6
282,6
310,6
311,6
346,6
354,6
375,6
380,6
392,6
420,6
441,6
467,6
478,6
495,6
505,6
510,6
520,6
556,6
558,6
561,6
573,6
578,6
589,6
612,6
670,6
691,6
725,6
738,6
756,6
763,6
769,6
775,6
778,6
781,6
791,6
793,6
812,6
823,6
832,6
839,6
867,6
882,6
904,6
907,6
914,6
923,6
926,6
929,6
951,6
994,6
1010,6
1036,6
1093,6
1097,6
1102,6
1109,6
1125,6
1127,6
1136,6
1146,6
1167,6
1176,6
1184,6
1187,6
1190,6
1206,6
1208,6
1222,6
1249,6
